ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
161390,한국타이어앤테크놀로지,67300,0.5x,+4.5%,No Supply,No Supply,bullish
023530,롯데쇼핑,167300,0.6x,+3.8%,No Supply,No Supply,bullish
012510,더존비즈온,120000,0.0x,+0.1%,Testing,Testing,bullish
085620,미래에셋생명,20500,0.1x,+5.3%,No Supply,No Supply + Testing,bullish
001740,SK네트웍스,9500,0.2x,+2.1%,No Supply,No Supply + Testing,bullish
001800,오리온홀딩스,25250,0.5x,+0.6%,No Supply,No Supply,bullish
057050,현대홈쇼핑,87300,0.0x,+4.9%,Testing,Testing,bullish
195870,해성디에스,60700,1.7x,-22.8%,Stopping Volume,Stopping Volume,bullish
006340,대원전선,13050,2.4x,+6.6%,Effort vs Result,Effort vs Result,bullish
002240,고려제강,17660,2.2x,-15.6%,Stopping Volume,Stopping Volume,bullish
037710,광주신세계,38900,0.5x,+3.0%,No Supply,No Supply,bullish
000480,CR홀딩스,4945,0.6x,+2.1%,No Supply,No Supply,bullish
134380,미원화학,10000,1.6x,-10.3%,Stopping Volume,Stopping Volume,bullish
136490,선진,9160,2.0x,-8.7%,Effort vs Result,Effort vs Result,bullish
004080,신흥,13860,0.4x,+0.2%,Testing,Testing,bullish
078000,텔코웨어,12980,2.1x,-12.4%,Effort vs Result,Effort vs Result,bullish
004250,NPC,3100,1.7x,-7.6%,Stopping Volume,Stopping Volume,bullish
016710,대성홀딩스,6750,1.8x,-11.7%,Stopping Volume,Stopping Volume,bullish
264900,크라운제과,8450,0.1x,+1.7%,No Supply,No Supply,bullish
011230,삼화전자,3575,2.9x,+33.4%,Effort vs Result,Effort vs Result,bullish
014910,성문전자,2975,2.3x,+20.0%,Effort vs Result,Effort vs Result,bullish
075180,새론오토모티브,2995,2.0x,+2.1%,Stopping Volume,Stopping Volume,bullish
092440,기신정기,1897,1.6x,-9.1%,Stopping Volume,Stopping Volume,bullish
446070,유니드비티플러스,3290,0.3x,+17.8%,No Supply,No Supply + Testing,bullish
002690,동일제강,1527,0.3x,+1.0%,No Supply,No Supply + Testing,bullish
006740,블루산업개발,902,2.4x,-27.3%,Effort vs Result,Effort vs Result,bullish
005725,넥센우,4295,1.5x,-3.7%,Stopping Volume,Stopping Volume,bullish
251970,펌텍코리아,43000,4.1x,+12.8%,Effort vs Result,Effort vs Result,bullish
425420,티에프이,38400,2.4x,-30.0%,Stopping Volume,Stopping Volume,bullish
340570,티앤엘,53000,1.8x,-8.2%,Stopping Volume,Stopping Volume,bullish
017890,한국알콜,13670,2.5x,+10.3%,Effort vs Result,Effort vs Result,bullish
013120,동원개발,3150,10.0x,+25.7%,Effort vs Result,Effort vs Result,bullish
095500,미래나노텍,8950,7.7x,+2.8%,Effort vs Result,Effort vs Result,bullish
159010,아스플로,19050,0.4x,+15.1%,No Supply,No Supply,bullish
950170,JTC,4910,0.7x,+3.2%,No Supply,No Supply,bullish
039830,오로라,20400,3.4x,+21.6%,Effort vs Result,Effort vs Result,bullish
484120,도우인시스,16700,3.1x,-11.6%,Effort vs Result,Effort vs Result,bullish
126640,화신정공,4025,0.2x,+37.3%,No Supply,No Supply + Testing,bullish
065170,비엘팜텍,4595,3.2x,+107.7%,Effort vs Result,Effort vs Result,bullish
035610,솔본,3815,2.1x,+7.6%,Effort vs Result,Effort vs Result,bullish
475430,키스트론,5600,0.3x,+5.7%,No Supply,No Supply,bullish
320000,한울반도체,12190,0.1x,+2.0%,No Supply,No Supply + Testing,bullish
900260,로스웰,1640,0.2x,+1.3%,Testing,Testing,bullish
162300,신스틸,1817,0.3x,+2.8%,No Supply,No Supply + Testing,bullish
053350,이니텍,3100,3.3x,+13.9%,Effort vs Result,Effort vs Result,bullish
478560,블랙야크아이앤씨,2720,2.2x,-10.1%,Stopping Volume,Stopping Volume,bullish
332370,아이디피,5200,0.2x,+0.4%,No Supply,No Supply + Testing,bullish
053160,프리엠스,9010,0.6x,+4.1%,No Supply,No Supply,bullish
452200,민테크,2085,3.0x,-26.4%,Effort vs Result,Effort vs Result,bullish
460870,에스엠씨지,2330,2.5x,-19.2%,Effort vs Result,Effort vs Result,bullish
044960,이글벳,3145,2.0x,-8.8%,Effort vs Result,Effort vs Result,bullish
019770,서연탑메탈,3325,4.6x,-8.3%,Effort vs Result,Effort vs Result,bullish
089140,넥스턴앤롤코리아,2375,0.4x,+4.3%,No Supply,No Supply + Testing,bullish
197140,디지캡,2150,0.6x,+9.7%,No Supply,No Supply,bullish
363250,진시스템,3255,1.8x,-25.0%,Stopping Volume,Stopping Volume,bullish
348030,모비릭스,2625,0.3x,+7.8%,No Supply,No Supply + Testing,bullish
036480,대성미생물,6270,4.3x,-5.9%,Effort vs Result,Effort vs Result,bullish
455180,케이지에이,1715,3.5x,-21.9%,Effort vs Result,Effort vs Result,bullish
353590,오토앤,1600,1.7x,-32.9%,Stopping Volume,Stopping Volume,bullish
076080,웰크론한텍,997,2.2x,+2.7%,Effort vs Result,Effort vs Result,bullish
067770,세진티에스,2135,3.4x,+8.7%,Effort vs Result,Effort vs Result,bullish
477380,미래에셋비전스팩4호,2070,0.2x,+0.5%,Testing,Testing,bullish
085810,알티캐스트,1431,5.5x,-19.6%,Effort vs Result,Effort vs Result,bullish
123840,뉴온,2100,3.0x,-47.9%,Stopping Volume,Stopping Volume,bullish
0099X0,IBKS제25호스팩,2180,0.0x,+1.9%,Testing,Testing,bullish
0037T0,KB제32호스팩,1995,2.4x,-0.5%,Stopping Volume,Stopping Volume,bullish
0041L0,하나35호스팩,2007,0.3x,+0.0%,Testing,Testing,bullish
477470,미래에셋비전스팩5호,2090,0.6x,+0.4%,No Supply,No Supply,bullish
493790,유안타제17호스팩,2015,0.2x,+0.1%,No Supply,No Supply,bullish
0041B0,교보18호스팩,2035,0.3x,+0.3%,Testing,Testing,bullish
025870,신라에스지,2135,2.0x,-37.5%,Effort vs Result,Effort vs Result,bullish
008290,원풍물산,369,8.6x,-40.4%,Effort vs Result,Effort vs Result,bullish
