ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
034020,두산에너빌리티,81400,0.6x,+4.9%,No Supply,No Supply,bullish
068270,셀트리온,188000,0.5x,+2.6%,Testing,Testing,bullish
035420,NAVER,215000,0.4x,+3.7%,No Supply,No Supply + Testing,bullish
010120,LS ELECTRIC,204500,0.6x,+0.1%,No Supply,No Supply,bullish
298040,효성중공업,2916000,0.6x,+0.8%,No Supply,No Supply,bullish
010130,고려아연,1251000,0.6x,+11.5%,No Supply,No Supply,bullish
096770,SK이노베이션,135300,2.2x,+20.0%,Effort vs Result,Effort vs Result,bullish
017670,SK텔레콤,94600,0.5x,+4.3%,Testing,Testing,bullish
035720,카카오,36500,0.4x,+0.3%,Testing,Testing,bullish
000720,현대건설,120700,0.7x,+10.9%,No Supply,No Supply,bullish
007660,이수페타시스,111100,0.4x,+14.3%,No Supply,No Supply,bullish
064400,LG씨엔에스,75800,0.5x,+5.4%,No Supply,No Supply + Testing,bullish
267270,HD건설기계,129600,0.5x,+0.9%,No Supply,No Supply,bullish
000500,가온전선,208500,0.6x,+9.7%,No Supply,No Supply,bullish
000100,유한양행,82700,0.4x,+10.1%,No Supply,No Supply + Testing,bullish
103590,일진전기,71100,0.4x,+7.6%,No Supply,No Supply + Testing,bullish
007340,DN오토모티브,46200,0.3x,+9.3%,No Supply,No Supply,bullish
001720,신영증권,154000,0.5x,+0.1%,No Supply,No Supply + Testing,bullish
489790,한화비전,49700,0.4x,+2.2%,No Supply,No Supply + Testing,bullish
103140,풍산,80900,0.7x,+13.4%,No Supply,No Supply,bullish
030000,제일기획,19180,0.5x,+1.8%,No Supply,No Supply,bullish
007070,GS리테일,26350,0.5x,+3.5%,Testing,Testing,bullish
051600,한전KPS,45350,0.6x,+0.3%,No Supply,No Supply,bullish
089860,롯데렌탈,51400,2.3x,+34.5%,Effort vs Result,Effort vs Result,bullish
294870,IPARK현대산업개발,23050,0.5x,+13.7%,No Supply,No Supply,bullish
006280,녹십자,128100,0.5x,+3.8%,Testing,Testing,bullish
003540,대신증권,26900,0.5x,+1.3%,Testing,Testing,bullish
001820,삼화콘덴서,112500,0.5x,+11.9%,Testing,Testing,bullish
330590,롯데리츠,3850,0.5x,+4.7%,No Supply,No Supply,bullish
003530,한화투자증권,4930,0.5x,+7.0%,No Supply,No Supply,bullish
006340,대원전선,13280,0.1x,+4.6%,No Supply,No Supply,bullish
451800,한화리츠,5280,0.4x,+5.4%,No Supply,No Supply + Testing,bullish
009240,한샘,38400,0.5x,+4.1%,No Supply,No Supply,bullish
071320,지역난방공사,75700,0.4x,+10.7%,Testing,Testing,bullish
090460,비에이치,22000,4.3x,+23.1%,Effort vs Result,Effort vs Result,bullish
093050,LF,23200,0.3x,+3.3%,Testing,Testing,bullish
100840,SNT에너지,32800,2.4x,+20.2%,Effort vs Result,Effort vs Result,bullish
094800,맵스리얼티,7210,0.5x,+15.0%,Testing,Testing,bullish
