ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
005930,삼성전자,292500,0.6x,+31.6%,No Supply,No Supply,bullish
000660,SK하이닉스,1941000,0.6x,+54.9%,No Supply,No Supply,bullish
005935,삼성전자우,187500,0.6x,+23.0%,No Supply,No Supply,bullish
005380,현대차,655000,0.4x,+20.7%,No Supply,No Supply + Testing,bullish
329180,HD현대중공업,680000,0.5x,+17.9%,No Supply,No Supply,bullish
028260,삼성물산,420500,0.6x,+30.6%,No Supply,No Supply,bullish
000270,기아,164800,0.5x,+3.7%,No Supply,No Supply,bullish
267260,HD현대일렉트릭,1173000,0.6x,+8.8%,No Supply,No Supply,bullish
010120,LS ELECTRIC,281000,0.6x,+34.6%,No Supply,No Supply,bullish
298040,효성중공업,4007000,0.6x,+23.1%,No Supply,No Supply,bullish
005490,POSCO홀딩스,447500,0.5x,+11.9%,No Supply,No Supply,bullish
042700,한미반도체,320500,0.5x,+2.2%,No Supply,No Supply,bullish
009540,HD한국조선해양,421000,0.7x,+1.3%,No Supply,No Supply,bullish
000150,두산,1593000,0.6x,+16.1%,No Supply,No Supply,bullish
267250,HD현대,282000,0.6x,+5.6%,No Supply,No Supply,bullish
047040,대우건설,28550,0.5x,+16.3%,No Supply,No Supply,bullish
001440,대한전선,54800,0.2x,+30.0%,No Supply,No Supply,bullish
028050,삼성E&A,53400,0.5x,+15.5%,No Supply,No Supply,bullish
062040,산일전기,282500,0.5x,+37.6%,No Supply,No Supply,bullish
454910,두산로보틱스,106600,0.4x,+12.9%,Testing,Testing,bullish
000500,가온전선,414000,0.4x,+98.0%,No Supply,No Supply,bullish
241560,두산밥캣,68800,0.5x,+2.6%,No Supply,No Supply,bullish
103590,일진전기,108300,0.5x,+12.5%,No Supply,No Supply,bullish
012510,더존비즈온,120000,0.1x,+0.5%,Testing,Testing,bullish
004800,효성,221000,0.4x,+24.5%,No Supply,No Supply,bullish
036460,한국가스공사,37650,0.6x,+2.6%,No Supply,No Supply,bullish
375500,DL이앤씨,82200,0.4x,+1.2%,No Supply,No Supply,bullish
000155,두산우,618000,0.6x,+9.3%,No Supply,No Supply,bullish
007070,GS리테일,27350,0.4x,+18.5%,No Supply,No Supply + Testing,bullish
090460,비에이치,39450,2.1x,+44.2%,Effort vs Result,Effort vs Result,bullish
051915,LG화학우,169700,0.6x,+0.3%,No Supply,No Supply,bullish
000815,삼성화재우,393000,0.5x,+3.9%,No Supply,No Supply,bullish
006340,대원전선,14610,0.2x,+59.0%,No Supply,No Supply,bullish
456040,OCI,123000,0.3x,+11.8%,No Supply,No Supply,bullish
001820,삼화콘덴서,102000,4.6x,+63.6%,Effort vs Result,Effort vs Result,bullish
079900,전진건설로봇,61600,0.5x,+0.9%,No Supply,No Supply,bullish
005250,녹십자홀딩스,14970,0.7x,+5.3%,No Supply,No Supply,bullish
016380,KG스틸,6760,0.3x,+10.9%,No Supply,No Supply + Testing,bullish
005389,현대차3우B,256000,0.6x,+4.4%,No Supply,No Supply,bullish
001530,DI동일,28400,0.2x,+12.4%,No Supply,No Supply + Testing,bullish
015860,일진홀딩스,10720,0.5x,+16.2%,No Supply,No Supply,bullish
006405,삼성SDI우,311000,0.4x,+16.3%,No Supply,No Supply,bullish
092790,넥스틸,17710,0.1x,+11.9%,No Supply,No Supply,bullish
000157,두산2우B,506000,0.7x,+4.0%,No Supply,No Supply,bullish
029530,신도리코,43300,1.9x,-14.6%,Stopping Volume,Stopping Volume,bullish
001230,동국홀딩스,11400,0.0x,+5.1%,Testing,Testing,bullish
092200,디아이씨,9110,4.1x,+12.5%,Effort vs Result,Effort vs Result,bullish
002900,TYM,8070,0.5x,+9.1%,No Supply,No Supply + Testing,bullish
009470,삼화전기,42000,2.7x,+5.4%,Effort vs Result,Effort vs Result,bullish
136490,선진,10720,0.3x,+1.3%,Testing,Testing,bullish
004560,현대비앤지스틸,16830,0.4x,+2.9%,No Supply,No Supply,bullish
012200,계양전기,8570,0.2x,+18.4%,No Supply,No Supply,bullish
210980,SK디앤디,12210,1.5x,-5.1%,Stopping Volume,Stopping Volume,bullish
025560,미래산업,35850,2.3x,+121.6%,Effort vs Result,Effort vs Result,bullish
293480,하나제약,9980,0.6x,+4.6%,No Supply,No Supply,bullish
002780,진흥기업,1101,0.1x,+2.5%,No Supply,No Supply,bullish
001020,페이퍼코리아,674,0.0x,+2.5%,Testing,Testing,bullish
095720,웅진씽크빅,1699,2.6x,-23.8%,Effort vs Result,Effort vs Result,bullish
085310,엔케이,1169,0.0x,+3.1%,Testing,Testing,bullish
007590,동방아그로,6000,0.4x,+0.6%,Testing,Testing,bullish
214330,금호에이치티,3395,2.3x,-14.6%,Effort vs Result,Effort vs Result,bullish
010770,평화홀딩스,5000,5.1x,+25.4%,Effort vs Result,Effort vs Result,bullish
011230,삼화전자,2680,12.5x,+7.5%,Effort vs Result,Effort vs Result,bullish
006740,블루산업개발,589,0.0x,+0.8%,Testing,Testing,bullish
012205,계양전기우,13730,0.4x,+49.6%,No Supply,No Supply,bullish
001527,동양2우B,7760,0.0x,+2.2%,No Supply,No Supply,bullish
086520,에코프로,146500,2.4x,-0.8%,Effort vs Result,Effort vs Result,bullish
277810,레인보우로보틱스,754000,0.4x,+14.5%,No Supply,No Supply,bullish
036930,주성엔지니어링,224000,2.7x,+118.0%,Effort vs Result,Effort vs Result,bullish
