ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
161890,한국콜마,85500,0.7x,+0.7%,No Supply,No Supply,bullish
181710,NHN,50900,7.1x,+29.4%,Effort vs Result,Effort vs Result,bullish
066575,LG전자우,95700,3.9x,+56.1%,Effort vs Result,Effort vs Result,bullish
006340,대원전선,11940,0.2x,+22.5%,No Supply,No Supply,bullish
336370,솔루스첨단소재,11690,3.6x,+6.0%,Effort vs Result,Effort vs Result,bullish
005180,빙그레,72600,2.3x,-1.3%,Stopping Volume,Stopping Volume,bullish
114090,GKL,10610,2.3x,-9.9%,Stopping Volume,Stopping Volume,bullish
017900,광전자,10580,0.2x,+14.5%,No Supply,No Supply,bullish
452260,한화갤러리아,3010,0.2x,+8.5%,No Supply,No Supply + Testing,bullish
403550,쏘카,13230,0.3x,+4.3%,No Supply,No Supply,bullish
058430,포스코스틸리온,5940,0.2x,+1.7%,No Supply,No Supply + Testing,bullish
286940,롯데이노베이트,22450,4.1x,+3.4%,Effort vs Result,Effort vs Result,bullish
108670,LX하우시스,33400,0.5x,+1.3%,No Supply,No Supply,bullish
005500,삼진제약,20350,0.4x,+6.1%,No Supply,No Supply,bullish
03473K,SK우,430000,0.6x,+40.4%,No Supply,No Supply,bullish
035510,신세계 I&C,16910,3.2x,-13.0%,Effort vs Result,Effort vs Result,bullish
012610,경인양행,4965,0.5x,+6.1%,No Supply,No Supply + Testing,bullish
044820,코스맥스비티아이,18120,0.3x,+1.5%,No Supply,No Supply + Testing,bullish
007610,선도전기,7670,0.1x,+29.4%,No Supply,No Supply,bullish
011000,진원생명과학,1122,0.3x,+11.9%,No Supply,No Supply,bullish
007460,에이프로젠,3890,0.2x,+147.5%,No Supply,No Supply + Testing,bullish
35320K,대덕전자1우,39200,2.0x,+46.6%,Stopping Volume,Stopping Volume,bullish
014910,성문전자,3140,0.3x,+53.5%,No Supply,No Supply,bullish
003060,에이프로젠바이오로직스,3165,0.2x,+149.1%,No Supply,No Supply,bullish
006345,대원전선우,13900,0.1x,+53.9%,No Supply,No Supply,bullish
012160,영흥,416,2.3x,-18.0%,Effort vs Result,Effort vs Result,bullish
108675,LX하우시스우,16770,0.1x,+1.1%,No Supply,No Supply + Testing,bullish
00806K,대덕1우,13400,0.7x,+17.0%,No Supply,No Supply,bullish
140910,에이리츠,1098,20.0x,-64.5%,Effort vs Result,Effort vs Result,bullish
000145,하이트진로홀딩스우,9880,1.8x,-13.4%,Stopping Volume,Stopping Volume,bullish
014915,성문전자우,4860,0.3x,+4.2%,No Supply,No Supply + Testing,bullish
004415,서울식품우,10070,10.0x,-13.4%,Effort vs Result,Effort vs Result,bullish
277810,레인보우로보틱스,702000,0.6x,+6.7%,No Supply,No Supply,bullish
028300,HLB,50800,2.2x,-8.3%,Stopping Volume,Stopping Volume,bullish
082920,비츠로셀,52600,0.6x,+8.8%,No Supply,No Supply,bullish
098460,고영,34300,0.4x,+2.7%,No Supply,No Supply,bullish
140860,파크시스템스,275500,0.7x,+1.9%,No Supply,No Supply,bullish
041510,에스엠,79700,2.2x,-11.6%,Stopping Volume,Stopping Volume,bullish
126340,비나텍,149000,0.7x,+5.9%,No Supply,No Supply,bullish
033100,제룡전기,59000,0.4x,+0.7%,No Supply,No Supply,bullish
090360,로보스타,94000,3.9x,+37.7%,Effort vs Result,Effort vs Result,bullish
094170,동운아나텍,39250,0.6x,+1.4%,No Supply,No Supply,bullish
067160,SOOP,50400,3.0x,-12.0%,Stopping Volume,Stopping Volume,bullish
092190,서울바이오시스,11520,0.3x,+49.8%,No Supply,No Supply,bullish
389500,에스비비테크,76800,0.5x,+17.7%,No Supply,No Supply,bullish
042000,카페24,20750,2.7x,-18.4%,Stopping Volume,Stopping Volume,bullish
098070,한텍,36400,2.0x,-16.8%,Effort vs Result,Effort vs Result,bullish
170920,엘티씨,38250,0.7x,+1.3%,No Supply,No Supply,bullish
254490,미래반도체,26200,0.2x,+10.8%,No Supply,No Supply,bullish
242040,나무기술,8780,3.7x,+56.9%,Effort vs Result,Effort vs Result,bullish
078150,HB테크놀러지,3220,0.3x,+8.3%,No Supply,No Supply,bullish
019010,베뉴지,5410,0.5x,+4.5%,No Supply,No Supply,bullish
290690,소룩스,5010,0.3x,+23.9%,No Supply,No Supply,bullish
382800,지앤비에스 에코,7460,0.4x,+3.6%,No Supply,No Supply,bullish
024840,KBI메탈,5370,0.2x,+24.8%,No Supply,No Supply,bullish
122990,와이솔,7690,0.6x,+3.6%,No Supply,No Supply,bullish
052330,코텍,11460,0.4x,+3.2%,No Supply,No Supply + Testing,bullish
062970,한국첨단소재,3105,0.6x,+0.8%,No Supply,No Supply,bullish
381620,제닉스로보틱스,11610,0.3x,+15.3%,No Supply,No Supply,bullish
090850,현대이지웰,5650,3.7x,-5.5%,Effort vs Result,Effort vs Result,bullish
412350,레이저쎌,8700,0.3x,+1.5%,No Supply,No Supply,bullish
039980,폴라리스AI,8430,0.4x,+3.4%,No Supply,No Supply,bullish
066430,아이로보틱스,2900,0.2x,+23.5%,No Supply,No Supply,bullish
950190,고스트스튜디오,8070,8.3x,+0.9%,Effort vs Result,Effort vs Result,bullish
142280,녹십자엠에스,4440,0.3x,+8.1%,No Supply,No Supply,bullish
253840,수젠텍,5610,0.1x,+0.2%,No Supply,No Supply,bullish
040350,크레오에스지,4720,2.7x,+26.9%,Effort vs Result,Effort vs Result,bullish
299660,셀리드,3000,0.2x,+1.8%,No Supply,No Supply + Testing,bullish
010280,아이티센엔텍,6560,0.4x,+9.7%,No Supply,No Supply,bullish
048770,TPC로보틱스,5440,0.2x,+29.8%,No Supply,No Supply,bullish
340360,다보링크,1584,2.5x,-1.9%,Effort vs Result,Effort vs Result,bullish
168330,내츄럴엔도텍,2515,0.5x,+3.4%,No Supply,No Supply,bullish
246690,TS인베스트먼트,1527,9.3x,-6.0%,Effort vs Result,Effort vs Result,bullish
198440,강동씨앤엘,1018,2.8x,-8.3%,Effort vs Result,Effort vs Result,bullish
038060,루멘스,1123,0.3x,+0.1%,No Supply,No Supply,bullish
420570,제이투케이바이오,8790,0.1x,+4.9%,No Supply,No Supply,bullish
451700,엔에이치스팩29호,3440,0.0x,+16.9%,Testing,Testing,bullish
049470,비트플래닛,1997,2.5x,-35.3%,Stopping Volume,Stopping Volume,bullish
065650,하이퍼코퍼레이션,2110,0.0x,+3.3%,Testing,Testing,bullish
066910,손오공,680,0.0x,+6.7%,Testing,Testing,bullish
417860,오브젠,9030,4.7x,-3.2%,Effort vs Result,Effort vs Result,bullish
900340,윙입푸드,742,0.0x,+8.9%,Testing,Testing,bullish
406820,뷰티스킨,2630,0.2x,+4.0%,No Supply,No Supply,bullish
021650,한국큐빅,2045,2.3x,-8.5%,Effort vs Result,Effort vs Result,bullish
900310,컬러레이,520,0.0x,+2.8%,Testing,Testing,bullish
069140,누리플랜,2155,3.1x,+6.7%,Effort vs Result,Effort vs Result,bullish
318010,팜스빌,3575,1.6x,-0.4%,Stopping Volume,Stopping Volume,bullish
464680,KB제27호스팩,2110,4.9x,+1.0%,Stopping Volume,Stopping Volume,bullish
058450,한주에이알티,5000,0.1x,+25.4%,No Supply,No Supply,bullish
053060,세동,1394,0.4x,+7.8%,No Supply,No Supply + Testing,bullish
322780,코퍼스코리아,2455,2.5x,+8.4%,Effort vs Result,Effort vs Result,bullish
226340,본느,2560,8.8x,-14.9%,Effort vs Result,Effort vs Result,bullish
417180,핑거스토리,5420,2.7x,-28.5%,Effort vs Result,Effort vs Result,bullish
098660,에스티오,1520,2.5x,-8.3%,Stopping Volume,Stopping Volume,bullish
482680,미래에셋비전스팩7호,2055,0.0x,+0.6%,Testing,Testing,bullish
469880,하나30호스팩,2100,4.6x,+0.8%,Effort vs Result,Effort vs Result,bullish
0097F0,미래에셋비전스팩10호,2000,2.2x,-0.1%,Effort vs Result,Effort vs Result,bullish
0091W0,신영스팩11호,2060,3.0x,-0.4%,Effort vs Result,Effort vs Result,bullish
477760,DB금융스팩12호,2050,4.3x,+1.0%,Effort vs Result,Effort vs Result,bullish
0105P0,유진스팩12호,1998,4.6x,-0.4%,Stopping Volume,Stopping Volume,bullish
0098T0,교보19호스팩,2040,3.2x,-0.1%,Effort vs Result,Effort vs Result,bullish
489210,교보17호스팩,2115,4.1x,+0.8%,Effort vs Result,Effort vs Result,bullish
486630,KB제30호스팩,2055,3.6x,-0.6%,Effort vs Result,Effort vs Result,bullish
472220,신영스팩10호,2195,2.3x,+2.0%,Effort vs Result,Effort vs Result,bullish
473950,에스케이증권제13호스팩,2045,7.5x,+0.5%,Effort vs Result,Effort vs Result,bullish
0041J0,엘에스스팩1호,2020,2.2x,+0.5%,Effort vs Result,Effort vs Result,bullish
