ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
000500,가온전선,232500,0.3x,+15.7%,No Supply,No Supply,bullish
012510,더존비즈온,120000,0.0x,+0.1%,Testing,Testing,bullish
009420,한올바이오파마,58700,0.7x,+10.4%,No Supply,No Supply,bullish
001800,오리온홀딩스,26050,0.5x,+3.4%,No Supply,No Supply,bullish
057050,현대홈쇼핑,87300,0.0x,+4.7%,Testing,Testing,bullish
002960,한국쉘석유,517000,2.7x,+4.3%,Effort vs Result,Effort vs Result,bullish
268280,미원에스씨,107100,0.6x,+0.4%,No Supply,No Supply,bullish
002990,금호건설,14000,0.0x,+145.5%,Testing,Testing,bullish
448730,삼성FN리츠,5530,0.3x,+0.3%,No Supply,No Supply + Testing,bullish
001790,대한제당,2905,5.1x,+12.4%,Effort vs Result,Effort vs Result,bullish
226320,잇츠한불,11000,5.8x,+3.2%,Effort vs Result,Effort vs Result,bullish
025560,미래산업,41750,0.0x,+24.7%,Testing,Testing,bullish
004080,신흥,13930,0.2x,+0.7%,Testing,Testing,bullish
107590,미원홀딩스,53900,1.5x,-6.1%,Stopping Volume,Stopping Volume,bullish
034590,인천도시가스,26200,1.7x,-0.3%,Stopping Volume,Stopping Volume,bullish
010960,삼호개발,4460,2.2x,+25.4%,Effort vs Result,Effort vs Result,bullish
058730,다스코,5200,3.0x,+59.8%,Effort vs Result,Effort vs Result,bullish
214330,금호에이치티,9030,20.0x,+188.8%,Effort vs Result,Effort vs Result,bullish
001210,금호전기,1302,2.1x,+73.2%,Effort vs Result,Effort vs Result,bullish
009770,삼정펄프,28400,4.8x,+1.5%,Effort vs Result,Effort vs Result,bullish
011230,삼화전자,3080,0.3x,+13.0%,No Supply,No Supply,bullish
134790,시디즈,18850,0.4x,+1.3%,No Supply,No Supply,bullish
049800,우진플라임,1765,2.5x,-17.5%,Stopping Volume,Stopping Volume,bullish
002690,동일제강,1529,0.2x,+1.7%,No Supply,No Supply,bullish
002995,금호건설우,50000,2.9x,+180.2%,Effort vs Result,Effort vs Result,bullish
319660,피에스케이,151400,0.7x,+13.8%,No Supply,No Supply,bullish
332570,PS일렉트로닉스,5680,4.3x,-36.7%,Effort vs Result,Effort vs Result,bullish
084850,아이티엠반도체,8950,1.6x,-30.5%,Stopping Volume,Stopping Volume,bullish
071200,인피니트헬스케어,7300,3.8x,+0.5%,Effort vs Result,Effort vs Result,bullish
204610,티쓰리,3005,3.1x,+4.9%,Stopping Volume,Stopping Volume,bullish
126640,화신정공,3600,0.1x,+17.6%,No Supply,No Supply + Testing,bullish
339950,아이비김영,2690,0.7x,+2.5%,No Supply,No Supply,bullish
066590,스모트로닉,2345,2.2x,+1.5%,Effort vs Result,Effort vs Result,bullish
228340,동양파일,4040,2.4x,+73.1%,Effort vs Result,Effort vs Result,bullish
017650,대림제지,9080,2.5x,-0.2%,Effort vs Result,Effort vs Result,bullish
332370,아이디피,5290,0.2x,+2.1%,No Supply,No Supply + Testing,bullish
050120,ES큐브,2865,0.1x,+0.3%,No Supply,No Supply,bullish
457600,벡트,2600,4.1x,+31.4%,Effort vs Result,Effort vs Result,bullish
406820,뷰티스킨,2285,9.3x,-9.9%,Effort vs Result,Effort vs Result,bullish
038870,에코심플렉스,2085,9.8x,-8.8%,Effort vs Result,Effort vs Result,bullish
197140,디지캡,2115,0.4x,+7.9%,No Supply,No Supply + Testing,bullish
053060,세동,1535,2.0x,+13.0%,Effort vs Result,Effort vs Result,bullish
348030,모비릭스,2690,0.5x,+10.2%,Testing,Testing,bullish
016920,카스,957,0.6x,+1.3%,No Supply,No Supply,bullish
134060,이퓨쳐,4765,0.4x,+9.5%,Testing,Testing,bullish
098660,에스티오,1739,5.6x,+7.2%,Effort vs Result,Effort vs Result,bullish
275630,에스에스알,3940,2.7x,+6.1%,Effort vs Result,Effort vs Result,bullish
368970,오에스피,2485,3.4x,+11.3%,Effort vs Result,Effort vs Result,bullish
067770,세진티에스,2115,0.3x,+8.1%,No Supply,No Supply + Testing,bullish
361670,삼영에스앤씨,3010,0.2x,+4.5%,No Supply,No Supply,bullish
469880,하나30호스팩,2102,0.4x,+0.3%,No Supply,No Supply + Testing,bullish
479880,한국제15호스팩,2045,2.3x,-0.3%,Stopping Volume,Stopping Volume,bullish
0099X0,IBKS제25호스팩,2180,0.0x,+1.8%,Testing,Testing,bullish
474490,유안타제16호스팩,2050,0.3x,+0.0%,Testing,Testing,bullish
486630,KB제30호스팩,2030,2.3x,-0.7%,Stopping Volume,Stopping Volume,bullish
0041B0,교보18호스팩,2030,0.0x,+0.1%,Testing,Testing,bullish
472230,에스케이증권제11호스팩,2075,0.3x,+0.3%,Testing,Testing,bullish
475250,하나33호스팩,2060,3.8x,-0.7%,Stopping Volume,Stopping Volume,bullish
