ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
329180,HD현대중공업,612000,0.6x,+2.0%,No Supply,No Supply,bullish
011790,SKC,135500,0.5x,+10.7%,No Supply,No Supply,bullish
000500,가온전선,322000,0.2x,+25.2%,No Supply,No Supply,bullish
012510,더존비즈온,120000,0.2x,+0.3%,Testing,Testing,bullish
085620,미래에셋생명,24150,6.0x,+45.7%,Effort vs Result,Effort vs Result,bullish
462870,시프트업,33300,4.6x,+4.6%,Effort vs Result,Effort vs Result,bullish
093370,후성,13520,4.5x,+16.7%,Effort vs Result,Effort vs Result,bullish
006040,동원산업,32550,1.6x,-13.1%,Stopping Volume,Stopping Volume,bullish
006110,삼아알미늄,61600,1.5x,-4.7%,Stopping Volume,Stopping Volume,bullish
000670,영풍,46250,1.8x,-22.5%,Stopping Volume,Stopping Volume,bullish
000430,대원강업,6000,6.4x,+37.4%,Effort vs Result,Effort vs Result,bullish
003120,일성아이에스,19240,3.0x,-11.1%,Effort vs Result,Effort vs Result,bullish
404990,신한서부티엔디리츠,3735,2.3x,-9.6%,Effort vs Result,Effort vs Result,bullish
016710,대성홀딩스,7060,1.6x,-13.9%,Stopping Volume,Stopping Volume,bullish
014910,성문전자,2300,0.1x,+6.4%,No Supply,No Supply,bullish
308170,씨티알모빌리티,3690,2.3x,-24.5%,Effort vs Result,Effort vs Result,bullish
006345,대원전선우,10210,0.3x,+4.0%,No Supply,No Supply,bullish
00806K,대덕1우,12230,0.3x,+5.7%,No Supply,No Supply,bullish
012205,계양전기우,10480,0.2x,+1.1%,No Supply,No Supply,bullish
014825,동원시스템즈우,14190,2.1x,-12.1%,Stopping Volume,Stopping Volume,bullish
005745,크라운해태홀딩스우,6090,2.5x,-15.1%,Stopping Volume,Stopping Volume,bullish
036930,주성엔지니어링,191700,0.6x,+46.3%,No Supply,No Supply,bullish
403870,HPSP,57000,2.9x,+16.5%,Effort vs Result,Effort vs Result,bullish
080220,제주반도체,100400,0.6x,+54.9%,No Supply,No Supply,bullish
089970,브이엠,76600,2.2x,+42.3%,Effort vs Result,Effort vs Result,bullish
031330,에스에이엠티,15700,0.4x,+60.5%,No Supply,No Supply,bullish
397030,에이프릴바이오,41450,2.2x,-28.6%,Stopping Volume,Stopping Volume,bullish
093320,케이아이엔엑스,111000,0.7x,+1.5%,No Supply,No Supply,bullish
356680,엑스게이트,17270,0.3x,+18.3%,No Supply,No Supply,bullish
160980,싸이맥스,43450,4.8x,+36.0%,Effort vs Result,Effort vs Result,bullish
215200,메가스터디교육,38850,2.2x,-12.2%,Effort vs Result,Effort vs Result,bullish
219130,타이거일렉,63400,4.7x,+36.6%,Effort vs Result,Effort vs Result,bullish
314930,바이오다인,10840,2.2x,-4.5%,Effort vs Result,Effort vs Result,bullish
203650,드림시큐리티,3135,0.3x,+8.2%,No Supply,No Supply,bullish
018310,삼목에스폼,19700,0.3x,+2.2%,No Supply,No Supply + Testing,bullish
307180,아이엘,7230,0.4x,+10.1%,No Supply,No Supply,bullish
357880,SKAI,4330,0.4x,+8.8%,No Supply,No Supply,bullish
121440,골프존홀딩스,4720,2.4x,-2.6%,Effort vs Result,Effort vs Result,bullish
308080,바이젠셀,9830,0.3x,+11.9%,No Supply,No Supply + Testing,bullish
109740,디에스케이,6670,2.2x,+29.2%,Effort vs Result,Effort vs Result,bullish
001540,안국약품,10700,0.2x,+19.4%,No Supply,No Supply,bullish
0011A0,액스비스,13950,4.0x,-38.6%,Effort vs Result,Effort vs Result,bullish
203400,에이비온,1340,5.3x,-41.2%,Effort vs Result,Effort vs Result,bullish
212560,네오오토,10140,0.4x,+5.5%,No Supply,No Supply + Testing,bullish
123010,알엔티엑스,2650,0.3x,+43.4%,No Supply,No Supply,bullish
950220,네오이뮨텍,501,0.0x,+0.7%,Testing,Testing,bullish
037760,쎄니트,2390,0.2x,+2.5%,Testing,Testing,bullish
362320,청담글로벌,3720,1.9x,-22.0%,Stopping Volume,Stopping Volume,bullish
032540,TJ미디어,3665,2.7x,-1.0%,Effort vs Result,Effort vs Result,bullish
451250,삐아,7290,3.2x,-10.6%,Effort vs Result,Effort vs Result,bullish
048770,TPC로보틱스,4595,0.2x,+4.3%,Testing,Testing,bullish
332370,아이디피,5130,1.9x,-1.3%,Stopping Volume,Stopping Volume,bullish
432430,와이랩,3225,2.6x,+2.7%,Effort vs Result,Effort vs Result,bullish
159580,제로투세븐,2525,1.8x,-28.6%,Stopping Volume,Stopping Volume,bullish
451700,엔에이치스팩29호,3440,0.0x,+11.4%,Testing,Testing,bullish
069410,엔텔스,3860,4.7x,-19.8%,Effort vs Result,Effort vs Result,bullish
220180,핸디소프트,1611,2.3x,-13.5%,Effort vs Result,Effort vs Result,bullish
900310,컬러레이,520,0.0x,+1.8%,Testing,Testing,bullish
276730,한울앤제주,12500,0.6x,+12.2%,No Supply,No Supply,bullish
115610,이미지스,2175,13.3x,-12.4%,Effort vs Result,Effort vs Result,bullish
367000,플래티어,2915,2.6x,-24.0%,Stopping Volume,Stopping Volume,bullish
130740,티피씨글로벌,2135,0.5x,+2.8%,No Supply,No Supply,bullish
328380,솔트웨어,3380,2.6x,-11.8%,Effort vs Result,Effort vs Result,bullish
065060,지엔코,3805,0.6x,+28.9%,No Supply,No Supply,bullish
482680,미래에셋비전스팩7호,2055,0.0x,+0.6%,Testing,Testing,bullish
060260,뉴보텍,1160,2.2x,-12.2%,Effort vs Result,Effort vs Result,bullish
469880,하나30호스팩,2105,0.5x,+0.9%,Testing,Testing,bullish
002680,한탑,469,2.8x,-27.7%,Effort vs Result,Effort vs Result,bullish
199730,바이오인프라,2935,2.2x,-24.3%,Stopping Volume,Stopping Volume,bullish
361670,삼영에스앤씨,2505,1.9x,-18.4%,Stopping Volume,Stopping Volume,bullish
489480,키움제11호스팩,2030,3.1x,-0.3%,Effort vs Result,Effort vs Result,bullish
471050,대신밸런스제17호스팩,2085,1.6x,-0.8%,Stopping Volume,Stopping Volume,bullish
025870,신라에스지,2845,2.7x,-30.7%,Stopping Volume,Stopping Volume,bullish
493790,유안타제17호스팩,2020,2.4x,+0.4%,Effort vs Result,Effort vs Result,bullish
473000,에스케이증권제12호스팩,2045,3.5x,-0.4%,Stopping Volume,Stopping Volume,bullish
