ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
005930,삼성전자,216000,0.6x,+14.0%,No Supply,No Supply,bullish
000660,SK하이닉스,1128000,0.6x,+18.6%,No Supply,No Supply,bullish
005935,삼성전자우,146600,0.7x,+11.5%,No Supply,No Supply,bullish
402340,SK스퀘어,682000,0.7x,+20.1%,No Supply,No Supply,bullish
105560,KB금융,162300,0.7x,+5.9%,No Supply,No Supply,bullish
032830,삼성생명,253500,0.5x,+15.1%,No Supply,No Supply,bullish
028260,삼성물산,301500,0.5x,+1.4%,No Supply,No Supply + Testing,bullish
006800,미래에셋증권,70400,0.7x,+9.6%,No Supply,No Supply,bullish
010130,고려아연,1679000,0.3x,+1.2%,No Supply,No Supply,bullish
042700,한미반도체,286500,0.5x,+8.2%,No Supply,No Supply,bullish
034730,SK,368500,0.4x,+6.3%,No Supply,No Supply + Testing,bullish
272210,한화시스템,129500,0.4x,+1.6%,No Supply,No Supply + Testing,bullish
011200,HMM,21100,0.6x,+0.4%,No Supply,No Supply,bullish
000720,현대건설,177000,0.5x,+18.8%,No Supply,No Supply + Testing,bullish
079550,LIG디펜스앤에어로스페이스,876000,0.3x,+29.9%,No Supply,No Supply + Testing,bullish
047810,한국항공우주,188400,0.4x,+4.3%,No Supply,No Supply + Testing,bullish
010950,S-Oil,117300,0.5x,+3.7%,No Supply,No Supply + Testing,bullish
323410,카카오뱅크,25350,0.7x,+0.2%,No Supply,No Supply,bullish
006260,LS,329500,0.6x,+23.7%,No Supply,No Supply,bullish
016360,삼성증권,110000,0.6x,+10.6%,No Supply,No Supply,bullish
028050,삼성E&A,49550,0.5x,+33.2%,No Supply,No Supply + Testing,bullish
003490,대한항공,25050,0.4x,+1.2%,No Supply,No Supply + Testing,bullish
007660,이수페타시스,120300,0.6x,+6.2%,No Supply,No Supply,bullish
001040,CJ,214500,0.6x,+5.9%,No Supply,No Supply,bullish
454910,두산로보틱스,93500,0.7x,+0.1%,No Supply,No Supply,bullish
082740,한화엔진,56100,7.6x,+12.2%,Effort vs Result,Effort vs Result,bullish
088350,한화생명,4900,0.6x,+3.7%,No Supply,No Supply,bullish
