ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
329180,HD현대중공업,641000,2.8x,+19.4%,Effort vs Result,Effort vs Result,bullish
009540,HD한국조선해양,463000,2.3x,+14.6%,Effort vs Result,Effort vs Result,bullish
010140,삼성중공업,31800,2.9x,+13.5%,Effort vs Result,Effort vs Result,bullish
030200,KT,61800,0.5x,+0.5%,No Supply,No Supply,bullish
010950,S-Oil,114100,0.6x,+0.1%,No Supply,No Supply,bullish
007660,이수페타시스,161400,5.4x,+40.9%,Effort vs Result,Effort vs Result,bullish
011070,LG이노텍,500000,2.1x,+64.1%,Effort vs Result,Effort vs Result,bullish
443060,HD현대마린솔루션,232500,3.5x,+29.4%,Effort vs Result,Effort vs Result,bullish
028050,삼성E&A,50600,0.5x,+32.0%,No Supply,No Supply,bullish
003490,대한항공,25200,0.6x,+1.4%,No Supply,No Supply,bullish
066970,엘앤에프,194700,0.6x,+40.9%,No Supply,No Supply,bullish
454910,두산로보틱스,92900,0.6x,+0.6%,No Supply,No Supply,bullish
082740,한화엔진,67500,3.6x,+34.5%,Effort vs Result,Effort vs Result,bullish
004020,현대제철,40100,0.7x,+9.4%,No Supply,No Supply,bullish
375500,DL이앤씨,98000,0.5x,+51.3%,No Supply,No Supply,bullish
439260,대한조선,95300,2.0x,+5.9%,Effort vs Result,Effort vs Result,bullish
004170,신세계,382000,0.6x,+11.4%,No Supply,No Supply,bullish
006360,GS건설,41700,0.6x,+53.8%,No Supply,No Supply,bullish
097950,CJ제일제당,234000,0.5x,+7.2%,No Supply,No Supply,bullish
020150,롯데에너지머티리얼즈,62100,2.4x,+43.8%,Effort vs Result,Effort vs Result,bullish
336260,두산퓨얼셀,48250,2.6x,+22.9%,Effort vs Result,Effort vs Result,bullish
000500,가온전선,180000,2.7x,+67.9%,Effort vs Result,Effort vs Result,bullish
097230,HJ중공업,31000,5.4x,+22.7%,Effort vs Result,Effort vs Result,bullish
023590,다우기술,48650,1.8x,-2.2%,Stopping Volume,Stopping Volume,bullish
012630,HDC,27000,0.7x,+6.1%,No Supply,No Supply,bullish
195870,해성디에스,68500,2.2x,+19.7%,Effort vs Result,Effort vs Result,bullish
456040,OCI,121400,3.3x,+35.0%,Effort vs Result,Effort vs Result,bullish
298050,HS효성첨단소재,234000,2.3x,+3.0%,Effort vs Result,Effort vs Result,bullish
006120,SK디스커버리,59400,0.4x,+3.3%,No Supply,No Supply,bullish
071055,한국금융지주우,174900,0.6x,+5.2%,No Supply,No Supply,bullish
033240,자화전자,46250,2.6x,+19.2%,Effort vs Result,Effort vs Result,bullish
079900,전진건설로봇,67700,0.4x,+15.7%,Testing,Testing,bullish
066575,LG전자우,56900,3.6x,+6.0%,Effort vs Result,Effort vs Result,bullish
00088K,한화3우B,49400,0.6x,+2.7%,No Supply,No Supply,bullish
005090,SGC에너지,63500,3.5x,+23.5%,Effort vs Result,Effort vs Result,bullish
005880,대한해운,2725,0.3x,+14.5%,No Supply,No Supply + Testing,bullish
001510,SK증권,1863,0.0x,+3.5%,Testing,Testing,bullish
00104K,CJ4우(전환),180000,0.5x,+3.6%,Testing,Testing,bullish
093050,LF,25500,0.6x,+10.8%,No Supply,No Supply,bullish
003280,흥아해운,3095,0.2x,+10.9%,No Supply,No Supply,bullish
005420,코스모화학,18790,2.2x,+19.3%,Effort vs Result,Effort vs Result,bullish
094800,맵스리얼티,7580,2.7x,+12.0%,Effort vs Result,Effort vs Result,bullish
217590,티엠씨,29100,0.3x,+46.0%,No Supply,No Supply + Testing,bullish
000400,롯데손해보험,2110,0.6x,+0.3%,No Supply,No Supply,bullish
002240,고려제강,23950,0.6x,+7.5%,No Supply,No Supply,bullish
