ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
012450,한화에어로스페이스,1087000,0.4x,+4.4%,No Supply,No Supply + Testing,bullish
034020,두산에너빌리티,85800,2.5x,+8.7%,Effort vs Result,Effort vs Result,bullish
006400,삼성SDI,516000,0.5x,+11.9%,Testing,Testing,bullish
066570,LG전자,200500,0.5x,+5.2%,Testing,Testing,bullish
010130,고려아연,1372000,0.7x,+23.0%,No Supply,No Supply,bullish
005490,POSCO홀딩스,328000,0.5x,+2.0%,No Supply,No Supply,bullish
017670,SK텔레콤,99600,0.5x,+9.7%,No Supply,No Supply,bullish
138040,메리츠금융지주,118000,0.6x,+2.5%,No Supply,No Supply,bullish
018260,삼성에스디에스,228000,0.4x,+8.3%,Testing,Testing,bullish
278470,에이피알,442000,0.7x,+16.9%,No Supply,No Supply,bullish
003490,대한항공,28150,2.4x,+5.0%,Effort vs Result,Effort vs Result,bullish
047040,대우건설,19100,3.1x,+10.5%,Effort vs Result,Effort vs Result,bullish
032640,LG유플러스,14900,0.5x,+1.2%,No Supply,No Supply,bullish
010060,OCI홀딩스,275500,0.5x,+19.2%,Testing,Testing,bullish
051900,LG생활건강,311000,0.4x,+16.7%,No Supply,No Supply + Testing,bullish
161890,한국콜마,148800,0.5x,+37.7%,No Supply,No Supply,bullish
483650,달바글로벌,231500,0.6x,+2.4%,No Supply,No Supply,bullish
139130,iM금융지주,17620,0.6x,+1.7%,No Supply,No Supply,bullish
007340,DN오토모티브,47400,0.4x,+12.8%,No Supply,No Supply,bullish
489790,한화비전,52400,0.2x,+4.3%,No Supply,No Supply + Testing,bullish
475150,SK이터닉스,53900,0.3x,+4.6%,No Supply,No Supply,bullish
089860,롯데렌탈,47500,0.5x,+29.1%,No Supply,No Supply + Testing,bullish
023590,다우기술,38750,0.6x,+4.0%,No Supply,No Supply,bullish
361610,SK아이이테크놀로지,19960,12.5x,+30.5%,Effort vs Result,Effort vs Result,bullish
020560,아시아나항공,7550,5.2x,+5.0%,Effort vs Result,Effort vs Result,bullish
005070,코스모신소재,39150,0.6x,+3.2%,No Supply,No Supply,bullish
082640,동양생명,8250,0.0x,+5.0%,Testing,Testing,bullish
006110,삼아알미늄,58800,0.4x,+37.9%,No Supply,No Supply + Testing,bullish
071320,지역난방공사,74600,0.3x,+9.6%,Testing,Testing,bullish
003160,디아이,24800,0.3x,+5.9%,No Supply,No Supply + Testing,bullish
100840,SNT에너지,32350,5.8x,+17.3%,Effort vs Result,Effort vs Result,bullish
016380,KG스틸,5650,0.5x,+5.0%,No Supply,No Supply,bullish
005810,풍산홀딩스,38350,0.6x,+7.7%,No Supply,No Supply,bullish
460860,동국제강,9660,0.4x,+6.5%,No Supply,No Supply + Testing,bullish
004690,삼천리,131000,0.3x,+10.4%,No Supply,No Supply + Testing,bullish
417310,코람코더원리츠,11030,2.0x,+6.1%,Effort vs Result,Effort vs Result,bullish
072710,농심홀딩스,95400,0.5x,+6.0%,Testing,Testing,bullish
002810,삼영무역,23100,0.1x,+8.4%,No Supply,No Supply,bullish
004700,조광피혁,64000,0.0x,+1.9%,Testing,Testing,bullish
009900,명신산업,8070,0.5x,+10.0%,No Supply,No Supply + Testing,bullish
016590,신대양제지,10050,0.3x,+3.3%,No Supply,No Supply + Testing,bullish
194370,제이에스코퍼레이션,13320,0.3x,+8.8%,Testing,Testing,bullish
060980,HL홀딩스,39500,0.6x,+0.7%,No Supply,No Supply,bullish
024720,콜마홀딩스,10280,0.6x,+16.1%,No Supply,No Supply,bullish
006405,삼성SDI우,208000,0.4x,+3.2%,Testing,Testing,bullish
200880,서연이화,12350,0.6x,+8.0%,No Supply,No Supply,bullish
005720,넥센,6130,0.4x,+1.5%,No Supply,No Supply + Testing,bullish
016800,퍼시스,27900,0.3x,+5.3%,No Supply,No Supply + Testing,bullish
078520,에이블씨엔씨,11850,0.7x,+11.0%,No Supply,No Supply,bullish
025860,남해화학,5980,0.2x,+2.7%,Testing,Testing,bullish
001390,KG케미칼,4435,0.4x,+4.2%,Testing,Testing,bullish
004430,송원산업,11570,0.4x,+0.8%,No Supply,No Supply + Testing,bullish
003120,일성아이에스,20800,0.1x,+3.9%,Testing,Testing,bullish
003070,코오롱글로벌,10000,0.3x,+7.3%,Testing,Testing,bullish
136490,선진,10620,0.7x,+9.6%,No Supply,No Supply,bullish
003200,일신방직,10800,0.7x,+3.5%,No Supply,No Supply,bullish
404990,신한서부티엔디리츠,3965,1.8x,+2.5%,Stopping Volume,Stopping Volume,bullish
001460,BYC,37800,0.6x,+9.1%,No Supply,No Supply,bullish
034120,SBS,12390,0.2x,+4.3%,No Supply,No Supply + Testing,bullish
051905,LG생활건강우,108500,0.4x,+7.0%,No Supply,No Supply + Testing,bullish
009680,모토닉,10180,0.2x,+2.4%,No Supply,No Supply + Testing,bullish
432320,KB스타리츠,1429,0.3x,+2.4%,Testing,Testing,bullish
035150,백산,10580,0.3x,+4.7%,Testing,Testing,bullish
001130,대한제분,11600,0.4x,+2.7%,No Supply,No Supply + Testing,bullish
117580,대성에너지,6850,0.7x,+0.0%,No Supply,No Supply,bullish
007860,서연,7950,0.7x,+0.8%,No Supply,No Supply,bullish
213500,한솔제지,7500,0.1x,+7.2%,Testing,Testing,bullish
003460,유화증권,3115,0.4x,+0.3%,Testing,Testing,bullish
003610,방림,5450,0.7x,+3.1%,No Supply,No Supply,bullish
004380,삼익THK,8370,0.3x,+1.3%,No Supply,No Supply,bullish
101530,해태제과식품,5680,0.1x,+0.8%,No Supply,No Supply + Testing,bullish
097955,CJ제일제당 우,124300,0.4x,+1.5%,No Supply,No Supply + Testing,bullish
090350,노루페인트,8150,0.4x,+7.3%,Testing,Testing,bullish
460850,동국씨엠,5270,0.4x,+5.7%,Testing,Testing,bullish
077500,유니퀘스트,7090,0.2x,+15.9%,No Supply,No Supply + Testing,bullish
094280,효성ITX,12040,0.5x,+0.5%,No Supply,No Supply,bullish
004960,한신공영,11890,2.4x,+12.5%,Effort vs Result,Effort vs Result,bullish
014280,금강공업,4435,0.4x,+7.9%,No Supply,No Supply + Testing,bullish
214390,경보제약,5290,0.6x,+2.2%,No Supply,No Supply,bullish
350520,이지스레지던스리츠,3385,0.4x,+0.7%,No Supply,No Supply + Testing,bullish
005800,신영와코루,13400,0.1x,+3.0%,Testing,Testing,bullish
002620,제일파마홀딩스,7410,0.2x,+6.0%,No Supply,No Supply + Testing,bullish
016710,대성홀딩스,6990,0.6x,+1.4%,No Supply,No Supply,bullish
001290,상상인증권,1010,0.0x,+20.8%,Testing,Testing,bullish
