ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
373220,LG에너지솔루션,400000,0.7x,+1.8%,No Supply,No Supply,bullish
034020,두산에너빌리티,99700,0.5x,+1.5%,No Supply,No Supply,bullish
055550,신한지주,98300,0.7x,+4.7%,No Supply,No Supply,bullish
006800,미래에셋증권,72400,3.1x,+15.9%,Effort vs Result,Effort vs Result,bullish
005490,POSCO홀딩스,361500,0.6x,+1.0%,No Supply,No Supply,bullish
051910,LG화학,341500,0.5x,+5.4%,No Supply,No Supply,bullish
011200,HMM,21000,0.7x,+0.3%,No Supply,No Supply,bullish
047810,한국항공우주,193300,0.6x,+7.8%,No Supply,No Supply,bullish
011070,LG이노텍,370500,0.5x,+30.4%,No Supply,No Supply,bullish
450080,에코프로머티,70400,0.5x,+4.0%,No Supply,No Supply + Testing,bullish
489790,한화비전,76900,0.5x,+4.9%,No Supply,No Supply,bullish
011170,롯데케미칼,88600,0.6x,+8.8%,No Supply,No Supply,bullish
012510,더존비즈온,119300,0.3x,+7.7%,No Supply,No Supply,bullish
001720,신영증권,206500,0.6x,+2.8%,No Supply,No Supply,bullish
00680K,미래에셋증권2우B,21000,2.1x,+7.5%,Effort vs Result,Effort vs Result,bullish
336260,두산퓨얼셀,43500,4.1x,+14.5%,Effort vs Result,Effort vs Result,bullish
192820,코스맥스,196900,0.7x,+4.1%,No Supply,No Supply,bullish
018670,SK가스,241000,0.7x,+0.5%,No Supply,No Supply,bullish
475150,SK이터닉스,56800,0.4x,+46.7%,No Supply,No Supply,bullish
322000,HD현대에너지솔루션,157800,0.4x,+40.2%,No Supply,No Supply + Testing,bullish
100090,SK오션플랜트,23050,0.6x,+8.0%,No Supply,No Supply,bullish
229640,LS에코에너지,44500,1.6x,+2.3%,Stopping Volume,Stopping Volume,bullish
415640,KB발해인프라,9940,1.6x,-0.4%,Stopping Volume,Stopping Volume,bullish
000080,하이트진로,17230,0.6x,+0.2%,No Supply,No Supply,bullish
006650,대한유화,152000,0.6x,+3.4%,No Supply,No Supply,bullish
064960,SNT모티브,34550,0.7x,+1.2%,No Supply,No Supply,bullish
