ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
402340,SK스퀘어,725000,0.6x,+23.9%,No Supply,No Supply,bullish
006800,미래에셋증권,66900,0.6x,+1.3%,No Supply,No Supply,bullish
272210,한화시스템,130400,0.6x,+0.8%,No Supply,No Supply,bullish
079550,LIG디펜스앤에어로스페이스,989000,0.7x,+36.3%,No Supply,No Supply,bullish
000720,현대건설,173000,0.5x,+11.4%,No Supply,No Supply,bullish
030200,KT,61700,0.7x,+0.1%,No Supply,No Supply,bullish
003550,LG,96000,0.7x,+3.2%,No Supply,No Supply,bullish
443060,HD현대마린솔루션,253500,2.1x,+38.8%,Effort vs Result,Effort vs Result,bullish
016360,삼성증권,111600,0.7x,+10.1%,No Supply,No Supply,bullish
090430,아모레퍼시픽,143900,3.2x,+3.7%,Effort vs Result,Effort vs Result,bullish
010060,OCI홀딩스,384000,2.6x,+100.0%,Effort vs Result,Effort vs Result,bullish
032640,LG유플러스,16600,0.6x,+2.5%,No Supply,No Supply,bullish
004020,현대제철,42500,2.7x,+14.6%,Effort vs Result,Effort vs Result,bullish
071970,HD현대마린엔진,114600,4.9x,+39.0%,Effort vs Result,Effort vs Result,bullish
336260,두산퓨얼셀,50500,2.0x,+26.9%,Effort vs Result,Effort vs Result,bullish
028670,팬오션,5630,0.6x,+7.1%,No Supply,No Supply,bullish
008770,호텔신라,62300,4.7x,+32.5%,Effort vs Result,Effort vs Result,bullish
002790,아모레퍼시픽홀딩스,30100,3.0x,+4.2%,Effort vs Result,Effort vs Result,bullish
001120,LX인터내셔널,53600,0.5x,+14.7%,No Supply,No Supply,bullish
093370,후성,13090,0.4x,+49.3%,No Supply,No Supply,bullish
181710,NHN,41050,0.3x,+7.1%,No Supply,No Supply + Testing,bullish
192080,더블유게임즈,57500,2.8x,+11.9%,Effort vs Result,Effort vs Result,bullish
280360,롯데웰푸드,121400,2.1x,+3.4%,Effort vs Result,Effort vs Result,bullish
071055,한국금융지주우,175600,0.6x,+4.9%,No Supply,No Supply,bullish
137310,에스디바이오센서,8500,0.5x,+3.5%,No Supply,No Supply + Testing,bullish
003160,디아이,34650,2.1x,+4.2%,Effort vs Result,Effort vs Result,bullish
001510,SK증권,1863,0.0x,+1.3%,Testing,Testing,bullish
011930,신성이엔지,3995,0.0x,+38.2%,Testing,Testing,bullish
161000,애경케미칼,16400,0.4x,+39.3%,No Supply,No Supply,bullish
003280,흥아해운,3160,0.3x,+10.9%,No Supply,No Supply + Testing,bullish
001060,JW중외제약,32300,2.1x,+0.7%,Effort vs Result,Effort vs Result,bullish
383800,LX홀딩스,9600,5.7x,+12.9%,Effort vs Result,Effort vs Result,bullish
001530,DI동일,32150,2.0x,+39.8%,Effort vs Result,Effort vs Result,bullish
452260,한화갤러리아,3340,10.4x,+27.7%,Effort vs Result,Effort vs Result,bullish
009410,태영건설,2025,0.4x,+8.5%,No Supply,No Supply + Testing,bullish
017900,광전자,10170,0.3x,+101.4%,No Supply,No Supply,bullish
460860,동국제강,11810,2.6x,+24.3%,Effort vs Result,Effort vs Result,bullish
003300,한일홀딩스,17560,0.6x,+1.4%,No Supply,No Supply,bullish
126720,수산인더스트리,33800,3.0x,+21.1%,Effort vs Result,Effort vs Result,bullish
025860,남해화학,9080,0.4x,+11.4%,No Supply,No Supply,bullish
011760,현대코퍼레이션,31700,2.5x,+19.0%,Effort vs Result,Effort vs Result,bullish
001940,KISCO홀딩스,27500,0.3x,+8.0%,No Supply,No Supply + Testing,bullish
092220,KEC,1871,5.4x,+36.4%,Effort vs Result,Effort vs Result,bullish
104700,한국철강,10050,0.3x,+4.9%,Testing,Testing,bullish
