ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
006800,미래에셋증권,67700,0.5x,+1.0%,No Supply,No Supply,bullish
096770,SK이노베이션,149800,4.4x,+23.0%,Effort vs Result,Effort vs Result,bullish
267250,HD현대,301000,2.3x,+13.2%,Effort vs Result,Effort vs Result,bullish
017670,SK텔레콤,95600,0.5x,+13.3%,No Supply,No Supply,bullish
000720,현대건설,168600,0.5x,+6.3%,No Supply,No Supply,bullish
047040,대우건설,36900,0.3x,+105.0%,No Supply,No Supply,bullish
010950,S-Oil,134300,3.2x,+15.9%,Effort vs Result,Effort vs Result,bullish
018260,삼성에스디에스,170200,0.6x,+3.0%,No Supply,No Supply,bullish
007660,이수페타시스,146000,0.7x,+23.1%,No Supply,No Supply,bullish
028050,삼성E&A,54300,0.6x,+34.5%,No Supply,No Supply,bullish
001440,대한전선,51200,2.6x,+54.3%,Effort vs Result,Effort vs Result,bullish
078930,GS,82100,2.3x,+18.7%,Effort vs Result,Effort vs Result,bullish
010060,OCI홀딩스,371500,0.5x,+81.0%,No Supply,No Supply,bullish
064400,LG씨엔에스,66700,0.7x,+2.7%,No Supply,No Supply,bullish
011170,롯데케미칼,118000,5.7x,+39.5%,Effort vs Result,Effort vs Result,bullish
017800,현대엘리베이터,99000,0.5x,+6.1%,No Supply,No Supply,bullish
004170,신세계,406500,0.5x,+17.1%,No Supply,No Supply,bullish
336260,두산퓨얼셀,58600,2.2x,+43.2%,Effort vs Result,Effort vs Result,bullish
011780,금호석유화학,150200,3.0x,+14.1%,Effort vs Result,Effort vs Result,bullish
006360,GS건설,41700,0.4x,+43.0%,No Supply,No Supply + Testing,bullish
004990,롯데지주,31300,3.9x,+1.9%,Effort vs Result,Effort vs Result,bullish
112610,씨에스윈드,72500,0.4x,+20.1%,No Supply,No Supply,bullish
028670,팬오션,5550,0.5x,+5.0%,No Supply,No Supply + Testing,bullish
229640,LS에코에너지,90900,3.9x,+88.5%,Effort vs Result,Effort vs Result,bullish
005440,현대지에프홀딩스,14930,0.7x,+2.0%,No Supply,No Supply,bullish
007810,코리아써키트,95400,0.4x,+35.2%,Testing,Testing,bullish
462870,시프트업,34350,0.7x,+6.2%,No Supply,No Supply,bullish
073240,금호타이어,6080,1.6x,-2.0%,Stopping Volume,Stopping Volume,bullish
000210,DL,76800,2.2x,+34.7%,Effort vs Result,Effort vs Result,bullish
100090,SK오션플랜트,24250,0.6x,+7.5%,No Supply,No Supply,bullish
093370,후성,14010,0.3x,+54.0%,Testing,Testing,bullish
456040,OCI,141500,0.4x,+47.2%,Testing,Testing,bullish
298050,HS효성첨단소재,277500,3.4x,+22.5%,Effort vs Result,Effort vs Result,bullish
006650,대한유화,188000,3.4x,+26.4%,Effort vs Result,Effort vs Result,bullish
100840,SNT에너지,58500,0.5x,+17.3%,No Supply,No Supply,bullish
090460,비에이치,35300,0.4x,+53.6%,Testing,Testing,bullish
285130,SK케미칼,62400,2.7x,+7.3%,Effort vs Result,Effort vs Result,bullish
009240,한샘,44450,2.9x,+4.7%,Effort vs Result,Effort vs Result,bullish
006340,대원전선,13090,3.1x,+115.1%,Effort vs Result,Effort vs Result,bullish
137310,에스디바이오센서,8350,0.4x,+2.2%,No Supply,No Supply + Testing,bullish
002020,코오롱,75000,4.0x,+22.6%,Effort vs Result,Effort vs Result,bullish
079900,전진건설로봇,66000,0.2x,+11.2%,No Supply,No Supply + Testing,bullish
025540,한국단자,89900,0.6x,+16.2%,No Supply,No Supply,bullish
005880,대한해운,2645,0.2x,+8.7%,No Supply,No Supply + Testing,bullish
011930,신성이엔지,3995,0.0x,+33.9%,Testing,Testing,bullish
093050,LF,25500,0.5x,+8.7%,Testing,Testing,bullish
017940,E1,108400,2.2x,+8.5%,Effort vs Result,Effort vs Result,bullish
001820,삼화콘덴서,71000,3.0x,+26.6%,Effort vs Result,Effort vs Result,bullish
010820,퍼스텍,13890,0.1x,+51.6%,No Supply,No Supply + Testing,bullish
014830,유니드,98000,2.0x,+17.2%,Effort vs Result,Effort vs Result,bullish
008730,율촌화학,26700,0.5x,+4.5%,No Supply,No Supply,bullish
005810,풍산홀딩스,45900,0.2x,+10.8%,No Supply,No Supply + Testing,bullish
017900,광전자,10630,0.2x,+90.1%,Testing,Testing,bullish
009410,태영건설,2020,0.4x,+7.2%,No Supply,No Supply + Testing,bullish
006405,삼성SDI우,359000,2.1x,+50.2%,Effort vs Result,Effort vs Result,bullish
002030,아세아,267000,1.6x,-4.1%,Stopping Volume,Stopping Volume,bullish
003300,한일홀딩스,17490,0.6x,+0.6%,No Supply,No Supply,bullish
034310,NICE,14500,2.6x,+3.8%,Effort vs Result,Effort vs Result,bullish
005945,NH투자증권우,27800,0.6x,+6.3%,No Supply,No Supply,bullish
145720,덴티움,54100,0.6x,+4.1%,No Supply,No Supply,bullish
183190,아세아시멘트,12100,0.5x,+2.1%,No Supply,No Supply,bullish
007690,국도화학,44350,2.2x,+16.5%,Effort vs Result,Effort vs Result,bullish
005010,휴스틸,7120,2.3x,+39.4%,Effort vs Result,Effort vs Result,bullish
011500,한농화성,24700,0.4x,+9.4%,Testing,Testing,bullish
092220,KEC,1838,0.0x,+27.9%,Testing,Testing,bullish
001230,동국홀딩스,11400,0.0x,+11.5%,Testing,Testing,bullish
004430,송원산업,14800,5.4x,+55.1%,Effort vs Result,Effort vs Result,bullish
009470,삼화전기,49000,2.9x,+20.7%,Effort vs Result,Effort vs Result,bullish
003070,코오롱글로벌,11860,0.3x,+9.0%,Testing,Testing,bullish
044450,KSS해운,12860,0.1x,+12.9%,No Supply,No Supply + Testing,bullish
02826K,삼성물산우B,197900,0.6x,+5.4%,No Supply,No Supply,bullish
008350,남선알미늄,2210,0.1x,+25.3%,No Supply,No Supply,bullish
134380,미원화학,12750,0.3x,+8.8%,No Supply,No Supply + Testing,bullish
084680,이월드,1953,0.2x,+14.6%,No Supply,No Supply + Testing,bullish
001130,대한제분,156500,0.0x,+3.9%,Testing,Testing,bullish
013580,계룡건설,29600,0.3x,+9.2%,No Supply,No Supply + Testing,bullish
010955,S-Oil우,61700,3.4x,+9.5%,Effort vs Result,Effort vs Result,bullish
487570,HS효성,65500,9.1x,+13.7%,Effort vs Result,Effort vs Result,bullish
002150,도화엔지니어링,7100,0.3x,+6.6%,Testing,Testing,bullish
018470,조일알미늄,1837,0.2x,+27.8%,No Supply,No Supply,bullish
012610,경인양행,5170,3.0x,+21.0%,Effort vs Result,Effort vs Result,bullish
008970,KBI동양철관,1970,0.5x,+9.2%,No Supply,No Supply,bullish
017550,수산세보틱스,3150,0.1x,+36.0%,No Supply,No Supply + Testing,bullish
025820,이구산업,5830,2.7x,+11.6%,Effort vs Result,Effort vs Result,bullish
011785,금호석유화학우,63500,3.5x,+4.5%,Effort vs Result,Effort vs Result,bullish
071840,롯데하이마트,8100,1.9x,+0.5%,Stopping Volume,Stopping Volume,bullish
004960,한신공영,14750,0.4x,+1.0%,No Supply,No Supply + Testing,bullish
03473K,SK우,300500,2.8x,+15.6%,Effort vs Result,Effort vs Result,bullish
214390,경보제약,6800,0.2x,+1.8%,No Supply,No Supply + Testing,bullish
079430,현대리바트,7850,0.2x,+8.4%,Testing,Testing,bullish
011280,태림포장,2095,0.1x,+0.6%,Testing,Testing,bullish
001290,상상인증권,1337,0.6x,+11.5%,No Supply,No Supply,bullish
004140,동방,2940,0.3x,+5.5%,Testing,Testing,bullish
014530,극동유화,4035,0.4x,+2.2%,No Supply,No Supply,bullish
013570,디와이,5320,2.4x,+5.8%,Effort vs Result,Effort vs Result,bullish
095720,웅진씽크빅,1154,0.0x,+2.0%,Testing,Testing,bullish
067830,세이브존I&C,3185,0.7x,+2.8%,No Supply,No Supply,bullish
014160,대영포장,1190,0.1x,+4.2%,No Supply,No Supply + Testing,bullish
37550L,DL이앤씨2우(전환),60200,0.3x,+30.8%,No Supply,No Supply,bullish
33626K,두산퓨얼셀1우,9350,3.3x,+22.2%,Effort vs Result,Effort vs Result,bullish
004100,태양금속,3350,0.4x,+8.5%,No Supply,No Supply + Testing,bullish
001020,페이퍼코리아,674,0.0x,+1.3%,Testing,Testing,bullish
007610,선도전기,6500,20.0x,+111.7%,Effort vs Result,Effort vs Result,bullish
003580,HLB글로벌,2220,0.4x,+7.1%,No Supply,No Supply + Testing,bullish
163560,동일고무벨트,7600,0.1x,+6.5%,No Supply,No Supply + Testing,bullish
078935,GS우,58800,2.3x,+6.1%,Effort vs Result,Effort vs Result,bullish
013360,일성건설,1912,0.2x,+0.4%,No Supply,No Supply,bullish
006890,태경케미컬,8840,0.1x,+1.9%,No Supply,No Supply + Testing,bullish
