ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
272210,한화시스템,131500,0.5x,+4.4%,No Supply,No Supply,bullish
018260,삼성에스디에스,178600,6.3x,+9.0%,Effort vs Result,Effort vs Result,bullish
006260,LS,343500,2.1x,+31.3%,Effort vs Result,Effort vs Result,bullish
028050,삼성E&A,52400,0.6x,+43.8%,No Supply,No Supply,bullish
001440,대한전선,41250,8.9x,+34.1%,Effort vs Result,Effort vs Result,bullish
066970,엘앤에프,170600,0.7x,+29.6%,No Supply,No Supply,bullish
450080,에코프로머티,70900,0.6x,+4.8%,No Supply,No Supply,bullish
011170,롯데케미칼,89600,0.6x,+9.9%,No Supply,No Supply,bullish
439260,대한조선,89900,0.6x,+2.1%,No Supply,No Supply,bullish
001720,신영증권,209000,0.7x,+3.7%,No Supply,No Supply,bullish
457190,이수스페셜티케미컬,104900,2.6x,+7.1%,Effort vs Result,Effort vs Result,bullish
071970,HD현대마린엔진,85200,0.6x,+5.3%,No Supply,No Supply,bullish
085620,미래에셋생명,17270,0.7x,+22.1%,No Supply,No Supply,bullish
051600,한전KPS,59000,0.7x,+0.6%,No Supply,No Supply,bullish
018670,SK가스,240500,0.4x,+0.2%,Testing,Testing,bullish
000500,가온전선,128000,8.1x,+27.7%,Effort vs Result,Effort vs Result,bullish
007340,DN오토모티브,35750,0.6x,+10.7%,No Supply,No Supply,bullish
007810,코리아써키트,86900,0.7x,+36.7%,No Supply,No Supply,bullish
475150,SK이터닉스,55300,0.3x,+40.3%,No Supply,No Supply,bullish
322000,HD현대에너지솔루션,160000,0.4x,+39.6%,No Supply,No Supply,bullish
229640,LS에코에너지,50600,4.4x,+15.9%,Effort vs Result,Effort vs Result,bullish
000210,DL,64000,0.5x,+22.0%,No Supply,No Supply,bullish
415640,KB발해인프라,9930,1.5x,-0.5%,Stopping Volume,Stopping Volume,bullish
006650,대한유화,154000,0.6x,+4.8%,No Supply,No Supply,bullish
001510,SK증권,1863,0.0x,+9.2%,Testing,Testing,bullish
