ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
373220,LG에너지솔루션,351000,0.6x,+1.8%,No Supply,No Supply,bullish
010130,고려아연,1152000,0.5x,+0.9%,No Supply,No Supply,bullish
010950,S-Oil,145500,0.7x,+3.6%,No Supply,No Supply,bullish
078930,GS,114400,0.6x,+12.5%,No Supply,No Supply,bullish
180640,한진칼,137100,0.7x,+11.1%,No Supply,No Supply,bullish
007660,이수페타시스,105600,0.5x,+9.4%,No Supply,No Supply,bullish
267270,HD건설기계,138400,0.6x,+5.2%,No Supply,No Supply,bullish
002380,KCC,471000,0.7x,+5.4%,No Supply,No Supply,bullish
008930,한미사이언스,48750,0.4x,+17.7%,No Supply,No Supply,bullish
336260,두산퓨얼셀,46400,0.6x,+15.7%,No Supply,No Supply,bullish
007340,DN오토모티브,45650,0.3x,+4.6%,No Supply,No Supply,bullish
085620,미래에셋생명,19630,0.2x,+2.2%,No Supply,No Supply + Testing,bullish
073240,금호타이어,7050,0.5x,+1.6%,No Supply,No Supply,bullish
089860,롯데렌탈,49300,0.3x,+17.3%,Testing,Testing,bullish
120110,코오롱인더,54800,0.6x,+0.8%,No Supply,No Supply,bullish
298020,효성티앤씨,332000,0.5x,+4.6%,No Supply,No Supply,bullish
280360,롯데웰푸드,141100,0.5x,+17.9%,No Supply,No Supply,bullish
361610,SK아이이테크놀로지,15600,0.5x,+3.0%,No Supply,No Supply,bullish
000815,삼성화재우,415500,0.6x,+2.4%,No Supply,No Supply,bullish
003240,태광산업,908000,0.5x,+2.3%,No Supply,No Supply,bullish
192400,쿠쿠홀딩스,27350,0.5x,+2.5%,No Supply,No Supply + Testing,bullish
030190,NICE평가정보,16120,0.4x,+7.7%,Testing,Testing,bullish
285130,SK케미칼,53200,0.4x,+16.8%,No Supply,No Supply + Testing,bullish
000670,영풍,49950,10.7x,+32.4%,Effort vs Result,Effort vs Result,bullish
003160,디아이,28650,0.5x,+19.3%,No Supply,No Supply,bullish
268280,미원에스씨,133500,0.6x,+9.3%,No Supply,No Supply,bullish
001680,대상,18690,0.3x,+4.2%,Testing,Testing,bullish
014820,동원시스템즈,21200,0.5x,+1.7%,No Supply,No Supply,bullish
383800,LX홀딩스,8040,0.4x,+1.8%,Testing,Testing,bullish
017900,광전자,10270,7.6x,+48.2%,Effort vs Result,Effort vs Result,bullish
058650,세아홀딩스,133700,0.3x,+7.5%,Testing,Testing,bullish
016380,KG스틸,5580,0.5x,+2.8%,No Supply,No Supply,bullish
001510,SK증권,2360,0.2x,+0.8%,No Supply,No Supply + Testing,bullish
019170,신풍제약,10070,0.6x,+16.3%,No Supply,No Supply,bullish
249420,일동제약,14970,0.3x,+1.8%,No Supply,No Supply,bullish
005945,NH투자증권우,23050,1.5x,-4.9%,Stopping Volume,Stopping Volume,bullish
001200,유진투자증권,4340,0.4x,+1.5%,Testing,Testing,bullish
092230,KPX홀딩스,98000,0.3x,+7.7%,No Supply,No Supply,bullish
016590,신대양제지,10090,2.3x,+1.5%,Stopping Volume,Stopping Volume,bullish
008730,율촌화학,15280,0.4x,+3.7%,No Supply,No Supply + Testing,bullish
060980,HL홀딩스,39650,0.7x,+1.8%,No Supply,No Supply,bullish
024720,콜마홀딩스,9400,0.7x,+0.3%,No Supply,No Supply,bullish
009290,광동제약,6330,0.6x,+2.2%,No Supply,No Supply,bullish
016800,퍼시스,27400,0.6x,+1.3%,No Supply,No Supply,bullish
217590,티엠씨,13160,8.5x,+11.0%,Effort vs Result,Effort vs Result,bullish
108670,LX하우시스,34000,0.4x,+1.2%,No Supply,No Supply + Testing,bullish
025860,남해화학,6150,0.3x,+4.1%,Testing,Testing,bullish
034830,한국토지신탁,1184,0.6x,+3.9%,No Supply,No Supply,bullish
122900,아이마켓코리아,8170,0.2x,+6.0%,Testing,Testing,bullish
004360,세방,13660,0.4x,+4.5%,No Supply,No Supply + Testing,bullish
136490,선진,10590,0.4x,+5.0%,No Supply,No Supply,bullish
053690,한미글로벌,22300,0.3x,+19.9%,No Supply,No Supply,bullish
005500,삼진제약,18310,0.6x,+0.8%,No Supply,No Supply,bullish
000490,대동,7960,0.4x,+8.6%,No Supply,No Supply,bullish
03473K,SK우,389000,0.2x,+6.8%,No Supply,No Supply,bullish
035150,백산,10860,0.5x,+5.0%,Testing,Testing,bullish
011500,한농화성,12810,0.5x,+0.5%,No Supply,No Supply,bullish
100250,진양홀딩스,3140,0.3x,+2.7%,Testing,Testing,bullish
004560,현대비앤지스틸,12690,4.2x,+10.6%,Effort vs Result,Effort vs Result,bullish
033530,SJG세종,6720,0.4x,+2.9%,No Supply,No Supply + Testing,bullish
090350,노루페인트,7960,0.5x,+2.8%,No Supply,No Supply + Testing,bullish
025820,이구산업,4260,0.4x,+1.5%,No Supply,No Supply,bullish
009270,신원,1096,0.3x,+2.4%,No Supply,No Supply + Testing,bullish
009070,KCTC,4055,0.6x,+2.3%,No Supply,No Supply,bullish
012320,경동인베스트,52300,5.6x,+13.1%,Effort vs Result,Effort vs Result,bullish
078935,GS우,61600,0.4x,+4.0%,No Supply,No Supply + Testing,bullish
004250,NPC,2990,0.4x,+1.3%,No Supply,No Supply,bullish
004100,태양금속,3000,3.9x,+21.3%,Effort vs Result,Effort vs Result,bullish
006660,삼성공조,12010,0.1x,+0.7%,No Supply,No Supply,bullish
33626K,두산퓨얼셀1우,6310,0.3x,+11.7%,No Supply,No Supply + Testing,bullish
006090,사조오양,8820,0.2x,+3.2%,No Supply,No Supply + Testing,bullish
011700,한신기계,2525,0.6x,+5.1%,No Supply,No Supply,bullish
109070,주성코퍼레이션,1550,0.0x,+3.4%,Testing,Testing,bullish
111380,동인기연,13200,0.0x,+1.3%,Testing,Testing,bullish
000850,화천기공,36200,0.2x,+4.6%,Testing,Testing,bullish
004770,써니전자,2120,0.2x,+19.0%,Testing,Testing,bullish
009770,삼정펄프,27950,0.1x,+1.1%,No Supply,No Supply + Testing,bullish
214330,금호에이치티,6530,0.1x,+6.7%,Testing,Testing,bullish
000220,유유제약,3805,0.2x,+2.0%,No Supply,No Supply + Testing,bullish
004450,삼화왕관,27000,0.2x,+3.5%,No Supply,No Supply + Testing,bullish
001465,BYC우,26700,0.7x,+7.1%,No Supply,No Supply,bullish
