ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
012450,한화에어로스페이스,1055000,0.4x,+2.1%,No Supply,No Supply,bullish
034020,두산에너빌리티,79200,0.6x,+3.1%,No Supply,No Supply,bullish
006400,삼성SDI,548000,0.5x,+17.6%,No Supply,No Supply,bullish
068270,셀트리온,188100,0.6x,+2.0%,No Supply,No Supply,bullish
066570,LG전자,201500,0.4x,+7.0%,No Supply,No Supply,bullish
010130,고려아연,1222000,0.4x,+8.3%,No Supply,No Supply,bullish
267250,HD현대,240500,2.1x,+13.9%,Effort vs Result,Effort vs Result,bullish
003670,포스코퓨처엠,183600,0.6x,+15.9%,No Supply,No Supply,bullish
003230,삼양식품,1417000,0.7x,+14.2%,No Supply,No Supply,bullish
028050,삼성E&A,45850,0.6x,+0.0%,No Supply,No Supply,bullish
326030,SK바이오팜,86600,0.4x,+3.5%,No Supply,No Supply + Testing,bullish
241560,두산밥캣,62800,0.5x,+0.7%,No Supply,No Supply,bullish
000100,유한양행,81400,0.4x,+7.5%,No Supply,No Supply + Testing,bullish
052690,한전기술,107600,0.5x,+7.1%,Testing,Testing,bullish
103590,일진전기,68300,0.6x,+4.1%,No Supply,No Supply,bullish
302440,SK바이오사이언스,37900,0.6x,+4.6%,No Supply,No Supply,bullish
017800,현대엘리베이터,74900,0.4x,+5.3%,No Supply,No Supply + Testing,bullish
007340,DN오토모티브,45100,0.3x,+5.7%,No Supply,No Supply + Testing,bullish
004370,농심,430000,0.6x,+11.1%,No Supply,No Supply,bullish
103140,풍산,78400,0.7x,+8.9%,No Supply,No Supply,bullish
030000,제일기획,18930,0.7x,+0.4%,No Supply,No Supply,bullish
020560,아시아나항공,8080,2.7x,+11.6%,Effort vs Result,Effort vs Result,bullish
006280,녹십자,127600,0.4x,+3.1%,No Supply,No Supply + Testing,bullish
007310,오뚜기,334000,0.6x,+3.8%,No Supply,No Supply,bullish
066575,LG전자우,74800,0.6x,+10.1%,No Supply,No Supply,bullish
006110,삼아알미늄,68700,0.5x,+52.1%,No Supply,No Supply,bullish
192400,쿠쿠홀딩스,27850,0.2x,+5.5%,No Supply,No Supply,bullish
006120,SK디스커버리,52900,0.5x,+2.6%,No Supply,No Supply,bullish
009240,한샘,37400,0.4x,+0.5%,No Supply,No Supply,bullish
071320,지역난방공사,75600,0.7x,+9.8%,No Supply,No Supply,bullish
268280,미원에스씨,130700,0.6x,+10.3%,No Supply,No Supply,bullish
317450,명인제약,44650,0.4x,+1.8%,No Supply,No Supply + Testing,bullish
002960,한국쉘석유,499500,0.4x,+0.0%,No Supply,No Supply,bullish
002990,금호건설,16090,0.2x,+30.1%,No Supply,No Supply,bullish
003300,한일홀딩스,18700,0.2x,+7.5%,No Supply,No Supply,bullish
058650,세아홀딩스,133600,0.4x,+9.6%,No Supply,No Supply + Testing,bullish
001510,SK증권,2430,0.2x,+3.4%,No Supply,No Supply,bullish
