ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
373220,LG에너지솔루션,478000,3.0x,+20.6%,Effort vs Result,Effort vs Result,bullish
105560,KB금융,160400,0.5x,+4.1%,No Supply,No Supply,bullish
006400,삼성SDI,645000,2.9x,+52.1%,Effort vs Result,Effort vs Result,bullish
055550,신한지주,99800,0.6x,+4.7%,No Supply,No Supply,bullish
010130,고려아연,1670000,0.4x,+0.9%,No Supply,No Supply + Testing,bullish
005490,POSCO홀딩스,421500,2.8x,+16.7%,Effort vs Result,Effort vs Result,bullish
079550,LIG디펜스앤에어로스페이스,909000,0.4x,+31.3%,No Supply,No Supply + Testing,bullish
443060,HD현대마린솔루션,230000,4.5x,+28.9%,Effort vs Result,Effort vs Result,bullish
062040,산일전기,205000,0.5x,+32.2%,No Supply,No Supply + Testing,bullish
450080,에코프로머티,83200,2.2x,+21.7%,Effort vs Result,Effort vs Result,bullish
082740,한화엔진,60600,4.0x,+21.3%,Effort vs Result,Effort vs Result,bullish
011170,롯데케미칼,89900,0.6x,+9.5%,No Supply,No Supply,bullish
457190,이수스페셜티케미컬,127000,3.7x,+29.3%,Effort vs Result,Effort vs Result,bullish
006360,GS건설,43100,2.3x,+61.6%,Effort vs Result,Effort vs Result,bullish
139480,이마트,101700,0.6x,+1.9%,No Supply,No Supply,bullish
051600,한전KPS,60200,0.6x,+2.1%,No Supply,No Supply,bullish
018670,SK가스,244000,0.3x,+1.1%,Testing,Testing,bullish
361610,SK아이이테크놀로지,26650,2.6x,+13.1%,Effort vs Result,Effort vs Result,bullish
007810,코리아써키트,89600,0.5x,+36.2%,No Supply,No Supply,bullish
005070,코스모신소재,64500,3.4x,+22.6%,Effort vs Result,Effort vs Result,bullish
161890,한국콜마,86300,0.6x,+15.2%,No Supply,No Supply,bullish
001120,LX인터내셔널,50100,0.6x,+8.8%,No Supply,No Supply,bullish
475150,SK이터닉스,53200,0.3x,+26.2%,No Supply,No Supply,bullish
012630,HDC,26900,0.4x,+6.3%,No Supply,No Supply + Testing,bullish
100090,SK오션플랜트,22650,0.3x,+3.6%,No Supply,No Supply + Testing,bullish
003240,태광산업,1237000,0.5x,+5.8%,No Supply,No Supply + Testing,bullish
001740,SK네트웍스,5370,0.5x,+0.3%,No Supply,No Supply + Testing,bullish
071055,한국금융지주우,175900,0.6x,+6.2%,No Supply,No Supply,bullish
006120,SK디스커버리,59100,0.5x,+3.0%,No Supply,No Supply,bullish
336370,솔루스첨단소재,13880,7.3x,+53.2%,Effort vs Result,Effort vs Result,bullish
009155,삼성전기우,314000,2.6x,+76.8%,Effort vs Result,Effort vs Result,bullish
004490,세방전지,65100,2.7x,+3.6%,Effort vs Result,Effort vs Result,bullish
003030,세아제강지주,214500,0.5x,+20.6%,Testing,Testing,bullish
001510,SK증권,1863,0.0x,+4.6%,Testing,Testing,bullish
014820,동원시스템즈,27400,3.0x,+5.1%,Effort vs Result,Effort vs Result,bullish
093050,LF,26200,0.3x,+14.4%,Testing,Testing,bullish
003280,흥아해운,3180,0.2x,+15.1%,No Supply,No Supply,bullish
217590,티엠씨,29350,0.4x,+49.3%,No Supply,No Supply,bullish
005420,코스모화학,18390,4.1x,+17.1%,Effort vs Result,Effort vs Result,bullish
005810,풍산홀딩스,44650,0.3x,+9.6%,No Supply,No Supply + Testing,bullish
016610,DB증권,13940,0.5x,+0.7%,No Supply,No Supply,bullish
031430,신세계인터내셔날,14510,3.0x,+15.9%,Effort vs Result,Effort vs Result,bullish
034310,NICE,13720,2.0x,-1.8%,Stopping Volume,Stopping Volume,bullish
006340,대원전선,6400,0.7x,+18.7%,No Supply,No Supply,bullish
006405,삼성SDI우,307000,5.4x,+36.6%,Effort vs Result,Effort vs Result,bullish
001200,유진투자증권,5060,0.5x,+3.8%,No Supply,No Supply,bullish
025860,남해화학,8620,0.3x,+7.3%,No Supply,No Supply,bullish
010690,화신,12240,3.7x,+4.7%,Effort vs Result,Effort vs Result,bullish
092790,넥스틸,16380,0.3x,+28.7%,No Supply,No Supply,bullish
306200,세아제강,147500,0.5x,+8.2%,No Supply,No Supply,bullish
018250,애경산업,14940,0.3x,+1.5%,No Supply,No Supply + Testing,bullish
104700,한국철강,10130,0.2x,+6.4%,No Supply,No Supply + Testing,bullish
084690,대상홀딩스,9810,0.5x,+1.5%,No Supply,No Supply,bullish
003720,삼영,10330,2.9x,+35.7%,Effort vs Result,Effort vs Result,bullish
009160,SIMPAC,5340,0.4x,+4.2%,No Supply,No Supply + Testing,bullish
088260,이리츠코크렙,5080,2.2x,+5.4%,Effort vs Result,Effort vs Result,bullish
006805,미래에셋증권우,22200,0.6x,+0.0%,No Supply,No Supply,bullish
008350,남선알미늄,2410,0.1x,+46.8%,No Supply,No Supply + Testing,bullish
037710,광주신세계,38200,0.4x,+1.8%,Testing,Testing,bullish
005680,삼영전자,15010,0.4x,+9.4%,Testing,Testing,bullish
334890,이지스밸류플러스리츠,4275,1.5x,+2.1%,Stopping Volume,Stopping Volume,bullish
058430,포스코스틸리온,48000,0.0x,+5.1%,Testing,Testing,bullish
