ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
207940,삼성바이오로직스,1594000,0.6x,+9.4%,No Supply,No Supply,bullish
006400,삼성SDI,569000,2.0x,+23.3%,Effort vs Result,Effort vs Result,bullish
068270,셀트리온,191300,0.4x,+4.9%,No Supply,No Supply,bullish
066570,LG전자,198300,0.5x,+4.4%,No Supply,No Supply + Testing,bullish
010130,고려아연,1372000,0.5x,+22.8%,No Supply,No Supply,bullish
011200,HMM,21450,0.7x,+4.8%,No Supply,No Supply,bullish
003230,삼양식품,1480000,0.7x,+23.8%,No Supply,No Supply,bullish
180640,한진칼,126600,0.4x,+6.7%,No Supply,No Supply,bullish
009830,한화솔루션,33400,0.3x,+5.0%,No Supply,No Supply,bullish
064400,LG씨엔에스,74400,0.5x,+2.4%,No Supply,No Supply,bullish
000500,가온전선,211500,4.1x,+11.6%,Effort vs Result,Effort vs Result,bullish
062040,산일전기,201500,3.2x,+7.9%,Effort vs Result,Effort vs Result,bullish
010060,OCI홀딩스,276000,0.5x,+19.8%,No Supply,No Supply,bullish
052690,한전기술,126300,2.4x,+24.4%,Effort vs Result,Effort vs Result,bullish
161890,한국콜마,145800,0.5x,+33.4%,No Supply,No Supply,bullish
036460,한국가스공사,36900,0.5x,+8.0%,No Supply,No Supply,bullish
336260,두산퓨얼셀,45200,0.4x,+4.2%,Testing,Testing,bullish
007340,DN오토모티브,46400,0.4x,+10.3%,No Supply,No Supply,bullish
003690,코리안리,14500,0.4x,+5.1%,No Supply,No Supply + Testing,bullish
204320,HL만도,50400,0.7x,+0.7%,No Supply,No Supply,bullish
112610,씨에스윈드,49850,0.5x,+17.1%,No Supply,No Supply,bullish
073240,금호타이어,7110,0.2x,+12.3%,Testing,Testing,bullish
462870,시프트업,32700,0.7x,+0.6%,No Supply,No Supply,bullish
089860,롯데렌탈,47250,0.4x,+27.4%,No Supply,No Supply + Testing,bullish
023590,다우기술,38450,0.5x,+3.3%,No Supply,No Supply + Testing,bullish
001120,LX인터내셔널,38150,0.4x,+2.6%,No Supply,No Supply + Testing,bullish
082640,동양생명,8250,0.0x,+4.9%,Testing,Testing,bullish
066575,LG전자우,72400,0.6x,+6.5%,No Supply,No Supply,bullish
004000,롯데정밀화학,47200,0.6x,+3.3%,No Supply,No Supply,bullish
030610,교보증권,10140,0.4x,+2.7%,No Supply,No Supply + Testing,bullish
006340,대원전선,14140,0.6x,+12.3%,No Supply,No Supply,bullish
003470,유안타증권,4750,0.6x,+4.9%,No Supply,No Supply,bullish
005090,SGC에너지,62600,0.6x,+30.4%,No Supply,No Supply,bullish
003160,디아이,25050,0.4x,+7.3%,No Supply,No Supply,bullish
317450,명인제약,45700,0.6x,+4.9%,No Supply,No Supply,bullish
094800,맵스리얼티,7180,0.7x,+15.5%,No Supply,No Supply,bullish
033240,자화전자,30000,0.4x,+10.6%,No Supply,No Supply + Testing,bullish
001060,JW중외제약,27000,0.5x,+6.5%,No Supply,No Supply,bullish
00088K,한화3우B,40100,2.9x,+21.0%,Effort vs Result,Effort vs Result,bullish
002990,금호건설,15150,0.3x,+39.2%,No Supply,No Supply,bullish
460860,동국제강,10840,4.0x,+19.4%,Effort vs Result,Effort vs Result,bullish
001530,DI동일,25350,2.8x,+7.9%,Effort vs Result,Effort vs Result,bullish
161000,애경케미칼,10640,3.9x,+13.6%,Effort vs Result,Effort vs Result,bullish
004700,조광피혁,64000,0.0x,+1.8%,No Supply,No Supply + Testing,bullish
001200,유진투자증권,4340,0.5x,+1.2%,No Supply,No Supply,bullish
009900,명신산업,7990,0.6x,+9.1%,No Supply,No Supply,bullish
003000,부광약품,4170,0.6x,+1.0%,No Supply,No Supply,bullish
016590,신대양제지,10050,0.4x,+3.4%,No Supply,No Supply + Testing,bullish
001940,KISCO홀딩스,27950,0.3x,+8.0%,No Supply,No Supply + Testing,bullish
029530,신도리코,41200,0.3x,+0.7%,Testing,Testing,bullish
271940,일진하이솔루스,10750,0.4x,+2.8%,Testing,Testing,bullish
170900,동아에스티,37500,0.6x,+4.2%,No Supply,No Supply,bullish
017810,풀무원,9550,0.6x,+3.9%,No Supply,No Supply,bullish
024720,콜마홀딩스,10030,0.4x,+12.9%,No Supply,No Supply,bullish
005610,삼립,39700,0.3x,+2.2%,No Supply,No Supply + Testing,bullish
200880,서연이화,12140,0.5x,+6.4%,No Supply,No Supply,bullish
016800,퍼시스,27750,0.6x,+4.7%,No Supply,No Supply,bullish
018250,애경산업,11510,0.5x,+1.0%,No Supply,No Supply + Testing,bullish
096760,JW홀딩스,4075,0.6x,+6.0%,No Supply,No Supply,bullish
001750,한양증권,19670,0.4x,+0.1%,Testing,Testing,bullish
001390,KG케미칼,4400,0.4x,+3.6%,No Supply,No Supply + Testing,bullish
002900,TYM,6940,0.6x,+7.5%,No Supply,No Supply,bullish
286940,롯데이노베이트,18500,0.5x,+4.0%,No Supply,No Supply,bullish
017390,서울가스,55300,0.6x,+1.0%,No Supply,No Supply,bullish
000430,대원강업,4260,0.4x,+9.8%,No Supply,No Supply,bullish
010955,S-Oil우,66100,0.6x,+4.9%,No Supply,No Supply,bullish
008490,서흥,21900,0.3x,+4.4%,No Supply,No Supply,bullish
003200,일신방직,10650,0.5x,+2.1%,No Supply,No Supply,bullish
003920,남양유업,42900,0.5x,+0.3%,No Supply,No Supply + Testing,bullish
404990,신한서부티엔디리츠,3910,0.5x,+1.1%,No Supply,No Supply,bullish
001460,BYC,37950,0.2x,+9.5%,No Supply,No Supply + Testing,bullish
226320,잇츠한불,10790,0.4x,+9.1%,No Supply,No Supply + Testing,bullish
134380,미원화학,10580,0.4x,+3.2%,Testing,Testing,bullish
000490,대동,7900,0.2x,+10.3%,Testing,Testing,bullish
051905,LG생활건강우,106100,0.4x,+4.7%,No Supply,No Supply,bullish
009680,모토닉,10110,0.5x,+1.8%,No Supply,No Supply,bullish
005010,휴스틸,3870,0.6x,+1.2%,No Supply,No Supply,bullish
432320,KB스타리츠,1410,0.3x,+1.0%,No Supply,No Supply + Testing,bullish
095570,AJ네트웍스,4425,0.4x,+3.5%,No Supply,No Supply,bullish
035510,신세계 I&C,13360,0.6x,+3.1%,No Supply,No Supply,bullish
016580,환인제약,10090,0.6x,+1.5%,No Supply,No Supply,bullish
033530,SJG세종,6850,0.4x,+7.6%,No Supply,No Supply + Testing,bullish
