ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
005380,현대차,601000,0.6x,+0.5%,No Supply,No Supply,bullish
028260,삼성물산,485500,0.6x,+27.6%,No Supply,No Supply,bullish
012330,현대모비스,603000,0.4x,+11.5%,No Supply,No Supply,bullish
066570,LG전자,228500,0.4x,+19.7%,No Supply,No Supply,bullish
035420,NAVER,235000,0.3x,+7.2%,No Supply,No Supply,bullish
086790,하나금융지주,126100,0.7x,+4.1%,No Supply,No Supply,bullish
138040,메리츠금융지주,112200,0.7x,+0.9%,No Supply,No Supply,bullish
307950,현대오토에버,668000,0.3x,+14.6%,No Supply,No Supply,bullish
024110,기업은행,21850,0.4x,+1.4%,No Supply,No Supply,bullish
018260,삼성에스디에스,221000,0.4x,+10.9%,No Supply,No Supply,bullish
003550,LG,109900,0.3x,+1.7%,No Supply,No Supply,bullish
443060,HD현대마린솔루션,239000,0.5x,+4.9%,No Supply,No Supply,bullish
064400,LG씨엔에스,90000,0.3x,+11.5%,No Supply,No Supply,bullish
353200,대덕전자,167600,0.7x,+29.4%,No Supply,No Supply,bullish
000990,DB하이텍,154500,0.7x,+1.8%,No Supply,No Supply,bullish
021240,코웨이,91000,0.6x,+4.0%,No Supply,No Supply,bullish
018880,한온시스템,4640,0.4x,+0.6%,No Supply,No Supply,bullish
012510,더존비즈온,120000,0.3x,+0.2%,Testing,Testing,bullish
014680,한솔케미칼,297500,0.5x,+4.3%,Testing,Testing,bullish
005850,에스엘,69400,0.5x,+5.8%,No Supply,No Supply,bullish
009420,한올바이오파마,54900,0.4x,+9.1%,No Supply,No Supply + Testing,bullish
003690,코리안리,13750,0.7x,+7.3%,No Supply,No Supply,bullish
009155,삼성전기우,726000,2.4x,+72.3%,Effort vs Result,Effort vs Result,bullish
001800,오리온홀딩스,25550,0.6x,+2.3%,No Supply,No Supply,bullish
192080,더블유게임즈,66700,0.7x,+10.1%,No Supply,No Supply,bullish
195870,해성디에스,79400,0.4x,+4.9%,No Supply,No Supply,bullish
066575,LG전자우,77000,0.2x,+7.8%,No Supply,No Supply,bullish
000370,한화손해보험,6870,0.5x,+3.6%,No Supply,No Supply,bullish
008060,대덕,21000,0.5x,+15.8%,No Supply,No Supply,bullish
092790,넥스틸,17290,4.4x,+2.9%,Effort vs Result,Effort vs Result,bullish
009470,삼화전기,42900,5.1x,+10.0%,Effort vs Result,Effort vs Result,bullish
