ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
144960,뉴파워프라즈마,8970,0.4x,+14.0%,Testing,Testing,bullish
265520,AP시스템,24750,0.5x,+2.0%,Testing,Testing,bullish
417840,저스템,15890,0.4x,+18.5%,No Supply,No Supply,bullish
049070,인탑스,20350,0.7x,+8.7%,No Supply,No Supply,bullish
456010,아이씨티케이,23150,0.3x,+0.6%,No Supply,No Supply,bullish
187870,디바이스,21850,0.6x,+7.0%,No Supply,No Supply,bullish
036800,나이스정보통신,28950,0.3x,+3.5%,No Supply,No Supply + Testing,bullish
290690,소룩스,4840,0.1x,+14.1%,No Supply,No Supply + Testing,bullish
125020,티씨머티리얼즈,6980,0.5x,+2.3%,No Supply,No Supply,bullish
242040,나무기술,7010,0.3x,+19.2%,No Supply,No Supply,bullish
011560,세보엠이씨,23150,0.5x,+6.0%,No Supply,No Supply + Testing,bullish
461300,아이스크림미디어,17480,0.4x,+3.4%,No Supply,No Supply,bullish
446540,메가터치,7700,0.4x,+14.0%,No Supply,No Supply + Testing,bullish
082800,비보존 제약,3615,0.4x,+17.7%,No Supply,No Supply,bullish
357880,SKAI,4075,0.2x,+0.3%,No Supply,No Supply,bullish
122990,와이솔,7800,0.3x,+4.4%,Testing,Testing,bullish
126730,코칩,22700,0.2x,+10.3%,No Supply,No Supply,bullish
149950,아바텍,14120,0.2x,+6.0%,No Supply,No Supply,bullish
192440,슈피겐코리아,30900,0.2x,+7.6%,No Supply,No Supply,bullish
042420,네오위즈홀딩스,22200,0.2x,+1.5%,Testing,Testing,bullish
086670,비엠티,17700,0.5x,+11.8%,No Supply,No Supply + Testing,bullish
093190,빅솔론,8770,2.8x,+11.7%,Effort vs Result,Effort vs Result,bullish
205500,넥써쓰,2620,3.6x,+45.8%,Effort vs Result,Effort vs Result,bullish
066430,아이로보틱스,3620,0.2x,+33.8%,No Supply,No Supply,bullish
001540,안국약품,10750,0.1x,+15.1%,No Supply,No Supply + Testing,bullish
067290,JW신약,2335,10.0x,+30.5%,Effort vs Result,Effort vs Result,bullish
212560,네오오토,10020,0.3x,+1.1%,No Supply,No Supply,bullish
228850,레이언스,6710,0.3x,+4.8%,No Supply,No Supply + Testing,bullish
205100,엑셈,1569,2.2x,-13.2%,Effort vs Result,Effort vs Result,bullish
463020,뉴엔AI,12210,4.3x,+1.4%,Effort vs Result,Effort vs Result,bullish
072020,중앙백신,9670,0.5x,+0.3%,No Supply,No Supply,bullish
198440,강동씨앤엘,1430,14.5x,+29.2%,Effort vs Result,Effort vs Result,bullish
130580,나이스디앤비,5570,0.3x,+0.2%,Testing,Testing,bullish
067000,조이시티,1214,2.2x,-37.6%,Effort vs Result,Effort vs Result,bullish
053280,예스24,3225,2.3x,-0.4%,Effort vs Result,Effort vs Result,bullish
036000,예림당,3300,0.6x,+4.5%,No Supply,No Supply,bullish
079650,서산,3705,6.3x,+167.2%,Effort vs Result,Effort vs Result,bullish
320000,한울반도체,10550,0.2x,+6.7%,No Supply,No Supply,bullish
005670,푸드웰,6490,0.2x,+1.4%,Testing,Testing,bullish
057540,옴니시스템,879,2.2x,+8.0%,Effort vs Result,Effort vs Result,bullish
271830,팸텍,1609,0.2x,+1.9%,No Supply,No Supply,bullish
198940,한주라이트메탈,2260,0.3x,+29.4%,No Supply,No Supply,bullish
071850,캐스텍코리아,1497,0.3x,+0.1%,No Supply,No Supply,bullish
089140,넥스턴앤롤코리아,2290,0.2x,+1.6%,No Supply,No Supply,bullish
276730,한울앤제주,14330,0.6x,+21.4%,No Supply,No Supply,bullish
900070,글로벌에스엠,1205,2.2x,+1.7%,Effort vs Result,Effort vs Result,bullish
146060,율촌,1225,7.8x,-6.2%,Effort vs Result,Effort vs Result,bullish
348030,모비릭스,2665,0.3x,+7.2%,No Supply,No Supply,bullish
083660,CSA 코스믹,396,3.0x,+31.5%,Effort vs Result,Effort vs Result,bullish
053060,세동,1393,0.4x,+5.6%,No Supply,No Supply + Testing,bullish
032800,판타지오,1929,0.1x,+2.2%,No Supply,No Supply,bullish
101400,엔시트론,1990,1.9x,-11.0%,Stopping Volume,Stopping Volume,bullish
023790,동일스틸럭스,1523,3.0x,-25.1%,Effort vs Result,Effort vs Result,bullish
069330,유아이디,1012,2.6x,-7.2%,Effort vs Result,Effort vs Result,bullish
477340,에이치엠씨제7호스팩,2042,0.0x,+0.4%,No Supply,No Supply + Testing,bullish
073190,듀오백,1252,4.4x,+11.0%,Effort vs Result,Effort vs Result,bullish
489480,키움제11호스팩,2040,0.1x,+0.3%,Testing,Testing,bullish
477760,DB금융스팩12호,2065,0.0x,+1.4%,Testing,Testing,bullish
474660,신한제12호스팩,2060,0.0x,+0.4%,Testing,Testing,bullish
0041B0,교보18호스팩,2050,0.0x,+0.8%,No Supply,No Supply,bullish
473950,에스케이증권제13호스팩,2050,0.1x,+0.7%,Testing,Testing,bullish
