ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
009540,HD한국조선해양,398500,0.5x,+6.7%,Testing,Testing,bullish
241560,두산밥캣,63600,0.5x,+0.3%,Testing,Testing,bullish
010060,OCI홀딩스,272500,2.9x,+14.5%,Effort vs Result,Effort vs Result,bullish
006360,GS건설,31650,0.7x,+13.4%,No Supply,No Supply,bullish
282330,BGF리테일,153100,3.0x,+23.7%,Effort vs Result,Effort vs Result,bullish
007070,GS리테일,28350,2.7x,+15.2%,Effort vs Result,Effort vs Result,bullish
462870,시프트업,32750,0.4x,+1.9%,No Supply,No Supply + Testing,bullish
020560,아시아나항공,7310,0.4x,+1.8%,No Supply,No Supply + Testing,bullish
294870,IPARK현대산업개발,22650,0.5x,+16.2%,Testing,Testing,bullish
082640,동양생명,8250,0.0x,+7.3%,Testing,Testing,bullish
415640,KB발해인프라,10340,0.4x,+0.6%,No Supply,No Supply,bullish
000815,삼성화재우,403500,0.4x,+0.5%,No Supply,No Supply + Testing,bullish
280360,롯데웰푸드,116900,4.3x,+13.5%,Effort vs Result,Effort vs Result,bullish
006120,SK디스커버리,53300,0.6x,+8.3%,No Supply,No Supply,bullish
003300,한일홀딩스,17730,0.6x,+5.3%,No Supply,No Supply,bullish
005945,NH투자증권우,24900,0.6x,+1.5%,No Supply,No Supply,bullish
344820,KCC글라스,24950,2.1x,+9.6%,Effort vs Result,Effort vs Result,bullish
105630,한세실업,9170,0.6x,+3.8%,No Supply,No Supply,bullish
007690,국도화학,38550,0.6x,+9.1%,No Supply,No Supply,bullish
183190,아세아시멘트,9390,0.6x,+0.2%,No Supply,No Supply,bullish
001390,KG케미칼,4805,3.8x,+12.2%,Effort vs Result,Effort vs Result,bullish
026890,스틱인베스트먼트,8030,0.5x,+9.0%,Testing,Testing,bullish
005430,한국공항,89800,0.2x,+8.9%,No Supply,No Supply,bullish
122900,아이마켓코리아,7990,6.6x,+8.8%,Effort vs Result,Effort vs Result,bullish
002900,TYM,6400,0.7x,+1.5%,No Supply,No Supply,bullish
009680,모토닉,10160,0.2x,+2.7%,No Supply,No Supply + Testing,bullish
241590,화승엔터프라이즈,3255,0.4x,+0.3%,Testing,Testing,bullish
004310,현대약품,6150,0.2x,+0.1%,No Supply,No Supply,bullish
053690,한미글로벌,17740,0.3x,+0.5%,No Supply,No Supply,bullish
033530,SJG세종,6770,0.5x,+6.1%,No Supply,No Supply + Testing,bullish
002100,경농,9190,0.4x,+0.7%,No Supply,No Supply + Testing,bullish
013580,계룡건설,19940,0.3x,+0.0%,No Supply,No Supply + Testing,bullish
002150,도화엔지니어링,5090,0.2x,+0.0%,No Supply,No Supply + Testing,bullish
097955,CJ제일제당 우,127000,0.5x,+3.9%,Testing,Testing,bullish
002170,SYTS,54900,0.1x,+2.1%,No Supply,No Supply,bullish
016880,웅진,2025,0.4x,+2.1%,No Supply,No Supply + Testing,bullish
005960,동부건설,6960,0.5x,+6.1%,Testing,Testing,bullish
460850,동국씨엠,5270,0.2x,+5.3%,Testing,Testing,bullish
000520,삼일제약,7000,0.2x,+5.0%,No Supply,No Supply + Testing,bullish
003480,한진중공업홀딩스,4770,0.2x,+1.0%,No Supply,No Supply + Testing,bullish
094280,효성ITX,12080,0.4x,+0.6%,No Supply,No Supply,bullish
004080,신흥,14040,0.3x,+1.2%,No Supply,No Supply + Testing,bullish
024090,디씨엠,11080,0.5x,+1.1%,No Supply,No Supply + Testing,bullish
004960,한신공영,10540,0.4x,+0.4%,No Supply,No Supply + Testing,bullish
078935,GS우,58900,0.3x,+8.4%,Testing,Testing,bullish
267850,아시아나IDT,9380,0.4x,+0.3%,No Supply,No Supply + Testing,bullish
37550L,DL이앤씨2우(전환),47650,0.3x,+10.6%,Testing,Testing,bullish
008700,아남전자,1206,0.6x,+1.0%,No Supply,No Supply,bullish
023000,삼원강재,2215,0.4x,+0.8%,Testing,Testing,bullish
006090,사조오양,8520,0.1x,+5.2%,Testing,Testing,bullish
009180,한솔로지스틱스,2750,0.5x,+0.2%,Testing,Testing,bullish
003010,혜인,5910,15.0x,+28.8%,Effort vs Result,Effort vs Result,bullish
000180,성창기업지주,5320,0.3x,+4.5%,No Supply,No Supply + Testing,bullish
031820,아이티센씨티에스,5600,0.4x,+2.2%,No Supply,No Supply + Testing,bullish
004770,써니전자,1668,0.6x,+2.3%,No Supply,No Supply,bullish
075180,새론오토모티브,2980,1.8x,+2.5%,Stopping Volume,Stopping Volume,bullish
011300,우성머티리얼스,3270,0.6x,+27.0%,No Supply,No Supply,bullish
005305,롯데칠성우,70100,0.4x,+1.1%,Testing,Testing,bullish
003475,유안타증권우,4235,0.4x,+2.2%,Testing,Testing,bullish
003465,유화증권우,3090,0.5x,+1.8%,Testing,Testing,bullish
002140,고려산업,2110,0.2x,+8.8%,No Supply,No Supply + Testing,bullish
000950,전방,31150,0.3x,+15.7%,Testing,Testing,bullish
023810,인팩,5120,0.5x,+1.8%,No Supply,No Supply,bullish
37550K,DL이앤씨우,23600,0.3x,+3.2%,Testing,Testing,bullish
006125,SK디스커버리우,38800,0.2x,+2.1%,No Supply,No Supply + Testing,bullish
28513K,SK케미칼우,22400,0.3x,+4.7%,Testing,Testing,bullish
041650,상신브레이크,2195,0.6x,+0.3%,No Supply,No Supply,bullish
003080,SB성보,2275,0.3x,+2.9%,No Supply,No Supply + Testing,bullish
023350,한국종합기술,3915,1.7x,-7.6%,Stopping Volume,Stopping Volume,bullish
011420,갤럭시아에스엠,1449,0.2x,+1.0%,No Supply,No Supply + Testing,bullish
145270,케이탑리츠,815,0.2x,+5.6%,No Supply,No Supply + Testing,bullish
