ticker,name,price,ma50,vs_ma50,vol_ratio,trend_score,pattern,bottom1,bottom2,neckline,dist_from_neckline,market,pivot_price,distance,vol_dryup
055550,신한지주,108600,99054,+9.6%,0.9x,7/7,Double Bottom,92600.0,91600.0,107500.0,+1.0%,KOSPI,,,
086790,하나금융지주,132600,121124,+9.5%,1.5x,7/7,Double Bottom,112400.0,109700.0,132000.0,+0.5%,KOSPI,,,
180640,한진칼,131600,118286,+11.3%,2.3x,6/7,Double Bottom,104700.0,109600.0,128100.0,+2.7%,KOSPI,,,
139130,iM금융지주,18220,17829,+2.2%,0.7x,6/7,Double Bottom,16600.0,15830.0,18320.0,-0.5%,KOSPI,,,
003690,코리안리,13930,13157,+5.9%,1.0x,6/7,Double Bottom,12760.0,12410.0,14000.0,-0.5%,KOSPI,,,
121440,골프존홀딩스,6640,5088,+30.5%,0.8x,6/7,Pivot Setup,,,,,KOSDAQ,6710.0,-1.0%,0.7x avg
439090,마녀공장,15860,15234,+4.1%,1.3x,6/7,Double Bottom,12550.0,12790.0,15320.0,+3.5%,KOSDAQ,,,
053060,세동,1457,1374,+6.0%,1.3x,6/7,Double Bottom,1262.0,1265.0,1407.0,+3.6%,KOSDAQ,,,
