ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
000810,삼성화재,618000,0.7x,+7.9%,No Supply,No Supply,bullish
012510,더존비즈온,120000,0.0x,+0.1%,Testing,Testing,bullish
281820,케이씨텍,115100,2.7x,+61.3%,Effort vs Result,Effort vs Result,bullish
020560,아시아나항공,7350,0.3x,+2.1%,No Supply,No Supply,bullish
192080,더블유게임즈,63700,0.5x,+1.5%,No Supply,No Supply + Testing,bullish
057050,현대홈쇼핑,87300,0.0x,+5.3%,Testing,Testing,bullish
002990,금호건설,11190,10.8x,+132.0%,Effort vs Result,Effort vs Result,bullish
029460,케이씨,35700,4.2x,+2.6%,Effort vs Result,Effort vs Result,bullish
025560,미래산업,60300,2.7x,+103.4%,Effort vs Result,Effort vs Result,bullish
009160,SIMPAC,4550,2.2x,-12.9%,Effort vs Result,Effort vs Result,bullish
244920,에이플러스에셋,10600,0.4x,+0.8%,No Supply,No Supply,bullish
317400,자이에스앤디,4260,3.6x,+4.5%,Effort vs Result,Effort vs Result,bullish
014710,사조씨푸드,8260,2.3x,+9.1%,Effort vs Result,Effort vs Result,bullish
003830,대한화섬,105300,5.1x,-9.3%,Stopping Volume,Stopping Volume,bullish
069730,DSR제강,5610,3.4x,+5.6%,Effort vs Result,Effort vs Result,bullish
026940,부국철강,2590,0.4x,+3.2%,No Supply,No Supply,bullish
006570,대림통상,2170,4.0x,+10.8%,Effort vs Result,Effort vs Result,bullish
023150,MH에탄올,4305,0.7x,+1.7%,No Supply,No Supply,bullish
009810,플레이그램,1975,2.5x,-5.8%,Effort vs Result,Effort vs Result,bullish
001420,태원물산,2995,5.7x,+9.0%,Effort vs Result,Effort vs Result,bullish
002070,비비안,6670,0.4x,+1.6%,No Supply,No Supply,bullish
145995,삼양사우,32400,0.3x,+0.8%,Testing,Testing,bullish
002995,금호건설우,33800,5.7x,+129.1%,Effort vs Result,Effort vs Result,bullish
005745,크라운해태홀딩스우,5550,1.8x,-17.1%,Stopping Volume,Stopping Volume,bullish
002785,진흥기업우B,1460,2.7x,-54.1%,Stopping Volume,Stopping Volume,bullish
403870,HPSP,54000,0.6x,+0.7%,No Supply,No Supply,bullish
347850,디앤디파마텍,87500,0.4x,+5.9%,No Supply,No Supply,bullish
290650,엘앤씨바이오,90400,0.5x,+21.6%,No Supply,No Supply,bullish
090360,로보스타,92600,0.3x,+4.1%,No Supply,No Supply,bullish
383310,에코프로에이치엔,31750,0.6x,+4.4%,No Supply,No Supply,bullish
025320,시노펙스,6030,5.4x,+15.7%,Effort vs Result,Effort vs Result,bullish
101160,월덱스,29500,0.6x,+1.5%,No Supply,No Supply,bullish
