ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
086790,하나금융지주,127700,0.6x,+2.6%,No Supply,No Supply,bullish
009540,HD한국조선해양,398000,0.6x,+6.8%,No Supply,No Supply,bullish
267250,HD현대,224500,0.7x,+1.8%,No Supply,No Supply,bullish
086280,현대글로비스,201500,0.7x,+1.2%,No Supply,No Supply,bullish
047050,포스코인터내셔널,56100,0.6x,+4.5%,No Supply,No Supply,bullish
241560,두산밥캣,63800,0.4x,+0.7%,No Supply,No Supply,bullish
010060,OCI홀딩스,273500,0.7x,+16.4%,No Supply,No Supply,bullish
001450,현대해상,44050,2.1x,+17.5%,Effort vs Result,Effort vs Result,bullish
483650,달바글로벌,246000,0.6x,+12.2%,No Supply,No Supply,bullish
026960,동서,26500,0.6x,+5.5%,No Supply,No Supply,bullish
073240,금호타이어,7520,1.7x,+31.2%,Stopping Volume,Stopping Volume,bullish
112610,씨에스윈드,44900,0.7x,+7.1%,No Supply,No Supply,bullish
181710,NHN,54200,7.7x,+37.5%,Effort vs Result,Effort vs Result,bullish
475150,SK이터닉스,51100,0.4x,+5.7%,No Supply,No Supply + Testing,bullish
089860,롯데렌탈,45000,4.2x,+33.3%,Effort vs Result,Effort vs Result,bullish
294870,IPARK현대산업개발,22450,0.6x,+14.7%,No Supply,No Supply,bullish
001120,LX인터내셔널,37750,0.5x,+0.6%,No Supply,No Supply,bullish
082640,동양생명,8250,0.0x,+6.8%,Testing,Testing,bullish
009450,경동나비엔,77000,3.5x,+17.3%,Effort vs Result,Effort vs Result,bullish
000080,하이트진로,15570,0.5x,+1.6%,No Supply,No Supply + Testing,bullish
000210,DL,50600,0.5x,+6.3%,No Supply,No Supply,bullish
071320,지역난방공사,75100,2.8x,+12.0%,Effort vs Result,Effort vs Result,bullish
005180,빙그레,71500,2.3x,+7.0%,Effort vs Result,Effort vs Result,bullish
000640,동아쏘시오홀딩스,97000,2.2x,+16.0%,Effort vs Result,Effort vs Result,bullish
005880,대한해운,2020,0.4x,+5.3%,No Supply,No Supply + Testing,bullish
090460,비에이치,18120,7.2x,-12.1%,Effort vs Result,Effort vs Result,bullish
003300,한일홀딩스,17330,0.6x,+2.7%,No Supply,No Supply,bullish
058650,세아홀딩스,125500,0.3x,+2.5%,Testing,Testing,bullish
001530,DI동일,24850,0.7x,+7.2%,No Supply,No Supply,bullish
003545,대신증권우,20050,0.2x,+0.7%,Testing,Testing,bullish
005945,NH투자증권우,24850,0.2x,+1.3%,Testing,Testing,bullish
000070,삼양홀딩스,60400,0.3x,+7.7%,No Supply,No Supply + Testing,bullish
145990,삼양사,45050,0.6x,+2.4%,No Supply,No Supply,bullish
417310,코람코더원리츠,10940,0.4x,+7.2%,Testing,Testing,bullish
002990,금호건설,11490,2.1x,+34.9%,Effort vs Result,Effort vs Result,bullish
016590,신대양제지,10120,0.4x,+5.2%,Testing,Testing,bullish
027410,BGF,4170,0.7x,+4.2%,No Supply,No Supply,bullish
007690,국도화학,39800,0.3x,+11.8%,No Supply,No Supply + Testing,bullish
126720,수산인더스트리,22950,0.6x,+3.6%,No Supply,No Supply,bullish
009160,SIMPAC,4900,0.3x,+6.3%,No Supply,No Supply,bullish
005680,삼영전자,13930,0.4x,+0.3%,Testing,Testing,bullish
003120,일성아이에스,20650,0.4x,+4.5%,No Supply,No Supply,bullish
044450,KSS해운,10050,0.3x,+4.1%,Testing,Testing,bullish
095570,AJ네트웍스,4510,0.3x,+5.9%,Testing,Testing,bullish
053210,스카이라이프,4245,0.4x,+0.5%,No Supply,No Supply + Testing,bullish
241590,화승엔터프라이즈,3270,0.7x,+1.2%,No Supply,No Supply,bullish
100250,진양홀딩스,3025,0.3x,+2.3%,Testing,Testing,bullish
004380,삼익THK,8800,0.5x,+4.1%,No Supply,No Supply,bullish
