ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
175330,JB금융지주,26000,0.5x,+1.5%,No Supply,No Supply + Testing,bullish
003690,코리안리,13380,0.3x,+0.6%,No Supply,No Supply + Testing,bullish
073240,금호타이어,6100,0.4x,+17.3%,No Supply,No Supply + Testing,bullish
120110,코오롱인더,49600,2.9x,-26.3%,Effort vs Result,Effort vs Result,bullish
298020,효성티앤씨,315000,2.9x,-7.0%,Effort vs Result,Effort vs Result,bullish
082640,동양생명,7630,0.3x,+0.3%,No Supply,No Supply + Testing,bullish
006120,SK디스커버리,50400,0.5x,+1.4%,No Supply,No Supply,bullish
009240,한샘,35300,0.6x,+5.6%,No Supply,No Supply,bullish
453340,현대그린푸드,18020,0.5x,+2.8%,No Supply,No Supply,bullish
417310,코람코더원리츠,10260,3.7x,+2.5%,Effort vs Result,Effort vs Result,bullish
002990,금호건설,10290,0.2x,+47.7%,No Supply,No Supply,bullish
217590,티엠씨,13300,5.1x,-28.8%,Effort vs Result,Effort vs Result,bullish
002020,코오롱,23600,10.0x,-55.6%,Stopping Volume,Stopping Volume,bullish
005430,한국공항,79300,0.3x,+0.5%,No Supply,No Supply,bullish
317400,자이에스앤디,6000,3.2x,+46.0%,Effort vs Result,Effort vs Result,bullish
001790,대한제당,2640,0.5x,+3.1%,No Supply,No Supply,bullish
025560,미래산업,41750,0.0x,+11.3%,Testing,Testing,bullish
044820,코스맥스비티아이,18910,0.3x,+0.8%,No Supply,No Supply + Testing,bullish
010580,에스엠벡셀,1579,1.6x,-17.5%,Stopping Volume,Stopping Volume,bullish
058730,다스코,4350,0.3x,+27.7%,Testing,Testing,bullish
013700,까뮤이앤씨,1388,0.3x,+10.4%,No Supply,No Supply + Testing,bullish
001210,금호전기,894,0.0x,+16.5%,Testing,Testing,bullish
007815,코리아써우,16440,2.2x,-26.0%,Stopping Volume,Stopping Volume,bullish
133820,화인베스틸,1179,2.7x,+4.9%,Effort vs Result,Effort vs Result,bullish
010400,우진아이엔에스,4455,2.3x,+17.6%,Effort vs Result,Effort vs Result,bullish
015260,에이엔피,509,4.7x,+1.9%,Effort vs Result,Effort vs Result,bullish
001067,JW중외제약2우B,41750,6.3x,-10.0%,Effort vs Result,Effort vs Result,bullish
002995,금호건설우,22750,0.4x,+11.8%,No Supply,No Supply,bullish
000145,하이트진로홀딩스우,9200,8.6x,-7.6%,Effort vs Result,Effort vs Result,bullish
000545,흥국화재우,5350,2.6x,-10.1%,Effort vs Result,Effort vs Result,bullish
319660,피에스케이,170000,0.6x,+15.6%,No Supply,No Supply,bullish
332570,PS일렉트로닉스,6650,3.4x,-21.3%,Effort vs Result,Effort vs Result,bullish
265520,AP시스템,19130,1.6x,-18.0%,Stopping Volume,Stopping Volume,bullish
064850,에프앤가이드,20750,2.5x,-18.6%,Stopping Volume,Stopping Volume,bullish
068790,DMS,8530,3.7x,+39.0%,Effort vs Result,Effort vs Result,bullish
377450,리파인,10970,2.2x,+10.1%,Effort vs Result,Effort vs Result,bullish
270660,에브리봇,12610,3.3x,-7.5%,Effort vs Result,Effort vs Result,bullish
484810,티엑스알로보틱스,9650,6.7x,-23.8%,Effort vs Result,Effort vs Result,bullish
264850,이랜시스,4705,6.0x,-15.1%,Effort vs Result,Effort vs Result,bullish
126640,화신정공,3535,0.3x,+3.2%,Testing,Testing,bullish
066590,스모트로닉,3185,10.2x,+39.8%,Effort vs Result,Effort vs Result,bullish
187790,나노,3730,3.6x,-20.7%,Effort vs Result,Effort vs Result,bullish
059210,메타바이오메드,3845,0.4x,+0.5%,No Supply,No Supply,bullish
091440,한울소재과학,2915,1.6x,+16.2%,Stopping Volume,Stopping Volume,bullish
059120,아진엑스텍,5310,9.9x,-27.9%,Effort vs Result,Effort vs Result,bullish
289930,웨이비스,7050,1.7x,-36.0%,Stopping Volume,Stopping Volume,bullish
053280,예스24,3235,0.2x,+5.3%,Testing,Testing,bullish
214260,라파스,8550,0.4x,+6.1%,No Supply,No Supply,bullish
331380,포커스에이아이,2070,0.4x,+12.9%,No Supply,No Supply,bullish
