ticker,name,price,ma50,vs_ma50,vol_ratio,trend_score,pattern,bottom1,bottom2,neckline,dist_from_neckline,market,pivot_price,distance,vol_dryup
105560,KB금융,177900,172186,+3.3%,0.6x,7/7,Double Bottom,160100.0,160000.0,175800.0,+1.2%,KOSPI,,,
316140,우리금융지주,36450,33261,+9.6%,0.4x,7/7,Pivot Setup,,,,,KOSPI,37050.0,-1.6%,0.7x avg
007340,DN오토모티브,49050,44749,+9.6%,1.4x,6/7,Double Bottom,44200.0,43500.0,48550.0,+1.0%,KOSPI,,,
417310,코람코더원리츠,2390,2277,+5.0%,0.1x,7/7,Pivot Setup,,,,,KOSPI,2395.0,-0.2%,0.2x avg
039030,이오테크닉스,487000,379410,+28.4%,0.7x,6/7,Pivot Setup,,,,,KOSDAQ,489500.0,-0.5%,0.7x avg
