ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
105560,KB금융,175100,0.5x,+8.2%,No Supply,No Supply,bullish
086790,하나금융지주,131600,0.6x,+7.9%,No Supply,No Supply,bullish
000810,삼성화재,630000,0.6x,+1.1%,No Supply,No Supply,bullish
090430,아모레퍼시픽,116900,0.5x,+2.0%,No Supply,No Supply,bullish
138930,BNK금융지주,17780,0.7x,+2.0%,No Supply,No Supply,bullish
279570,케이뱅크,6110,0.7x,+4.6%,No Supply,No Supply,bullish
081660,미스토홀딩스,45000,0.6x,+8.3%,No Supply,No Supply,bullish
003690,코리안리,13390,0.4x,+0.5%,No Supply,No Supply,bullish
415640,KB발해인프라,10940,0.5x,+7.9%,No Supply,No Supply,bullish
030190,NICE평가정보,14260,0.5x,+1.3%,No Supply,No Supply,bullish
094800,맵스리얼티,6280,0.4x,+9.7%,Testing,Testing,bullish
268280,미원에스씨,113900,0.4x,+8.8%,No Supply,No Supply + Testing,bullish
448730,삼성FN리츠,5510,0.7x,+2.8%,No Supply,No Supply,bullish
004700,조광피혁,63500,0.2x,+2.6%,No Supply,No Supply + Testing,bullish
003120,일성아이에스,20250,0.1x,+2.9%,Testing,Testing,bullish
025560,미래산업,41750,0.0x,+9.9%,Testing,Testing,bullish
044820,코스맥스비티아이,18980,0.3x,+1.6%,Testing,Testing,bullish
213500,한솔제지,6820,0.3x,+1.5%,No Supply,No Supply,bullish
097955,CJ제일제당 우,122000,2.4x,-1.6%,Effort vs Result,Effort vs Result,bullish
004080,신흥,14020,0.3x,+1.4%,No Supply,No Supply + Testing,bullish
035000,HS애드,5900,2.4x,-16.1%,Stopping Volume,Stopping Volume,bullish
004100,태양금속,2605,3.9x,-2.7%,Effort vs Result,Effort vs Result,bullish
013700,까뮤이앤씨,1361,0.3x,+8.2%,No Supply,No Supply + Testing,bullish
069730,DSR제강,5640,0.4x,+6.3%,No Supply,No Supply + Testing,bullish
006090,사조오양,8100,0.2x,+0.3%,No Supply,No Supply + Testing,bullish
009770,삼정펄프,26750,1.7x,-1.9%,Stopping Volume,Stopping Volume,bullish
001210,금호전기,894,0.0x,+16.4%,Testing,Testing,bullish
009320,아진전자부품,982,0.4x,+1.9%,Testing,Testing,bullish
011300,우성머티리얼스,2765,2.3x,+10.6%,Effort vs Result,Effort vs Result,bullish
002870,신풍,1047,0.4x,+6.8%,No Supply,No Supply,bullish
465770,STX그린로지스,4955,4.6x,+72.6%,Effort vs Result,Effort vs Result,bullish
009460,한창제지,2725,0.3x,+11.8%,No Supply,No Supply,bullish
003535,한화투자증권우,5740,2.7x,-15.2%,Effort vs Result,Effort vs Result,bullish
025890,한국주강,2225,0.3x,+6.6%,Testing,Testing,bullish
33626L,두산퓨얼셀2우B,6990,1.9x,-25.7%,Stopping Volume,Stopping Volume,bullish
000145,하이트진로홀딩스우,9400,2.7x,-5.3%,Effort vs Result,Effort vs Result,bullish
219130,타이거일렉,75700,0.4x,+16.7%,No Supply,No Supply + Testing,bullish
236200,슈프리마,46950,0.5x,+5.0%,No Supply,No Supply,bullish
121440,골프존홀딩스,6650,0.7x,+26.0%,No Supply,No Supply,bullish
439090,마녀공장,16430,0.6x,+7.1%,No Supply,No Supply,bullish
054950,제이브이엠,22200,0.5x,+0.3%,No Supply,No Supply,bullish
102940,코오롱생명과학,17490,11.4x,-62.5%,Stopping Volume,Stopping Volume,bullish
138360,앤로보틱스,2390,7.4x,-5.3%,Effort vs Result,Effort vs Result,bullish
039830,오로라,18620,0.3x,+4.0%,No Supply,No Supply,bullish
039860,나노엔텍,4540,4.5x,+3.5%,Effort vs Result,Effort vs Result,bullish
222040,코스맥스엔비티,7800,0.5x,+8.0%,No Supply,No Supply,bullish
204610,티쓰리,2870,0.5x,+3.4%,No Supply,No Supply + Testing,bullish
489460,바이오비쥬,7600,3.4x,+16.6%,Effort vs Result,Effort vs Result,bullish
290720,푸드나무,3070,0.1x,+4.8%,No Supply,No Supply,bullish
066430,아이로보틱스,2425,2.0x,-16.5%,Effort vs Result,Effort vs Result,bullish
040420,정상제이엘에스,5770,0.3x,+0.6%,No Supply,No Supply + Testing,bullish
189330,씨이랩,9160,0.2x,+0.4%,No Supply,No Supply,bullish
079650,서산,4190,0.2x,+33.4%,No Supply,No Supply + Testing,bullish
065170,비엘팜텍,2900,0.4x,+18.1%,No Supply,No Supply,bullish
053280,예스24,3185,0.2x,+3.8%,No Supply,No Supply + Testing,bullish
432470,케이엔에스,8900,4.9x,-4.0%,Effort vs Result,Effort vs Result,bullish
036640,HRS,4750,0.5x,+0.3%,No Supply,No Supply,bullish
493330,지에프아이,9500,3.2x,-26.4%,Stopping Volume,Stopping Volume,bullish
082210,옵트론텍,2085,0.4x,+27.0%,No Supply,No Supply + Testing,bullish
070300,엑스큐어,1817,0.4x,+6.1%,No Supply,No Supply + Testing,bullish
131400,이브이첨단소재,912,2.6x,-31.4%,Effort vs Result,Effort vs Result,bullish
286750,나노실리칸첨단소재,1672,0.4x,+5.0%,No Supply,No Supply,bullish
228340,동양파일,2550,0.1x,+0.8%,No Supply,No Supply,bullish
127710,아시아경제,1025,0.1x,+2.4%,No Supply,No Supply + Testing,bullish
025880,케이씨피드,2590,0.3x,+1.2%,No Supply,No Supply + Testing,bullish
026910,광진실업,5320,0.2x,+30.9%,No Supply,No Supply + Testing,bullish
066900,디에이피,1853,0.3x,+2.6%,Testing,Testing,bullish
276730,한울앤제주,17400,0.3x,+6.1%,No Supply,No Supply,bullish
045060,오공,2190,0.3x,+1.1%,No Supply,No Supply + Testing,bullish
148930,에이치와이티씨,3325,0.6x,+10.6%,No Supply,No Supply,bullish
459550,알트,1316,9.1x,-15.3%,Effort vs Result,Effort vs Result,bullish
046390,삼화네트웍스,1899,0.1x,+0.2%,Testing,Testing,bullish
121890,에스디시스템,2205,0.6x,+4.1%,No Supply,No Supply,bullish
091970,LSK아이로봇,3825,0.6x,+12.5%,No Supply,No Supply,bullish
318010,팜스빌,3625,0.3x,+3.4%,No Supply,No Supply + Testing,bullish
462310,뉴키즈온,3500,0.5x,+1.8%,Testing,Testing,bullish
188260,세니젠,2060,0.5x,+8.9%,Testing,Testing,bullish
054940,엑사이엔씨,760,0.0x,+11.0%,Testing,Testing,bullish
208350,지란지교시큐리티,3080,0.4x,+3.7%,No Supply,No Supply,bullish
193250,링크드,1817,0.3x,+18.6%,No Supply,No Supply + Testing,bullish
222980,한국맥널티,2185,0.2x,+8.0%,Testing,Testing,bullish
067010,이씨에스,2140,0.1x,+2.2%,Testing,Testing,bullish
387570,파인메딕스,4090,2.5x,-28.0%,Effort vs Result,Effort vs Result,bullish
140430,카티스,2125,7.7x,-14.3%,Effort vs Result,Effort vs Result,bullish
353190,휴럼,2845,0.1x,+0.5%,No Supply,No Supply + Testing,bullish
065650,하이퍼코퍼레이션,2040,1.7x,-29.1%,Stopping Volume,Stopping Volume,bullish
306040,에스제이그룹,2240,8.1x,-15.4%,Effort vs Result,Effort vs Result,bullish
354200,엔젠바이오,2370,15.7x,+6.7%,Effort vs Result,Effort vs Result,bullish
006050,국영지앤엠,580,2.8x,-17.4%,Effort vs Result,Effort vs Result,bullish
279600,미디어젠,4250,2.3x,+6.6%,Effort vs Result,Effort vs Result,bullish
361670,삼영에스앤씨,3435,0.5x,+18.3%,No Supply,No Supply,bullish
368970,오에스피,2225,0.2x,+2.1%,Testing,Testing,bullish
048830,엔피케이,983,0.5x,+6.3%,No Supply,No Supply,bullish
060260,뉴보텍,1366,0.1x,+0.8%,Testing,Testing,bullish
079950,인베니아,1307,4.8x,+32.7%,Effort vs Result,Effort vs Result,bullish
473050,유안타제15호스팩,2080,0.0x,+0.3%,Testing,Testing,bullish
009620,삼보산업,779,0.3x,+12.8%,No Supply,No Supply + Testing,bullish
0099X0,IBKS제25호스팩,2180,0.0x,+1.4%,Testing,Testing,bullish
900120,씨엑스아이,1157,2.6x,-13.5%,Effort vs Result,Effort vs Result,bullish
482520,교보16호스팩,2030,0.3x,+0.0%,No Supply,No Supply,bullish
477760,DB금융스팩12호,2055,0.2x,+0.3%,No Supply,No Supply,bullish
474490,유안타제16호스팩,2060,2.3x,+0.5%,Effort vs Result,Effort vs Result,bullish
496070,신한제16호스팩,2000,3.7x,-0.2%,Stopping Volume,Stopping Volume,bullish
493790,유안타제17호스팩,2015,0.0x,+0.1%,Testing,Testing,bullish
073190,듀오백,894,3.5x,+1.2%,Effort vs Result,Effort vs Result,bullish
467930,IBKS제23호스팩,2110,2.4x,+0.1%,Stopping Volume,Stopping Volume,bullish
