ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
105560,KB금융,168800,0.5x,+2.6%,No Supply,No Supply + Testing,bullish
377300,카카오페이,43800,2.3x,+2.9%,Effort vs Result,Effort vs Result,bullish
175330,JB금융지주,27050,0.5x,+4.4%,Testing,Testing,bullish
028670,팬오션,5640,2.7x,+9.8%,Effort vs Result,Effort vs Result,bullish
383220,F&F,63300,2.6x,-17.3%,Stopping Volume,Stopping Volume,bullish
008770,호텔신라,41500,2.3x,-18.1%,Stopping Volume,Stopping Volume,bullish
181710,NHN,43700,3.1x,+11.7%,Effort vs Result,Effort vs Result,bullish
082640,동양생명,8200,0.3x,+7.1%,Testing,Testing,bullish
000210,DL,51900,2.3x,+7.6%,Effort vs Result,Effort vs Result,bullish
094800,맵스리얼티,6140,0.6x,+5.6%,No Supply,No Supply,bullish
034310,NICE,12780,0.5x,+6.3%,No Supply,No Supply,bullish
417310,코람코더원리츠,10670,0.4x,+5.4%,Testing,Testing,bullish
004700,조광피혁,62600,0.4x,+0.7%,No Supply,No Supply + Testing,bullish
003960,사조대림,30550,0.3x,+8.4%,No Supply,No Supply,bullish
244920,에이플러스에셋,12270,0.5x,+14.5%,No Supply,No Supply + Testing,bullish
003120,일성아이에스,20100,0.4x,+2.1%,Testing,Testing,bullish
404990,신한서부티엔디리츠,4120,2.1x,+9.0%,Effort vs Result,Effort vs Result,bullish
003650,미창석유,139200,0.4x,+5.5%,No Supply,No Supply + Testing,bullish
001460,BYC,35000,2.2x,+0.4%,Effort vs Result,Effort vs Result,bullish
053690,한미글로벌,18350,3.3x,+2.4%,Effort vs Result,Effort vs Result,bullish
004080,신흥,14050,1.5x,+1.3%,Stopping Volume,Stopping Volume,bullish
005800,신영와코루,13480,1.5x,+3.2%,Stopping Volume,Stopping Volume,bullish
083420,그린케미칼,4930,2.9x,+7.6%,Effort vs Result,Effort vs Result,bullish
078935,GS우,58400,2.6x,+7.7%,Effort vs Result,Effort vs Result,bullish
37550L,DL이앤씨2우(전환),43900,2.1x,+1.6%,Effort vs Result,Effort vs Result,bullish
009770,삼정펄프,27050,0.4x,+0.8%,No Supply,No Supply + Testing,bullish
010040,한국내화,1590,3.0x,+2.7%,Effort vs Result,Effort vs Result,bullish
003465,유화증권우,3080,0.4x,+1.1%,No Supply,No Supply,bullish
001465,BYC우,23800,2.1x,-1.2%,Effort vs Result,Effort vs Result,bullish
004920,씨아이테크,927,1.6x,-4.7%,Stopping Volume,Stopping Volume,bullish
134790,시디즈,19550,0.3x,+4.6%,Testing,Testing,bullish
001070,대한방직,6090,0.3x,+4.0%,No Supply,No Supply,bullish
069640,한세엠케이,1414,3.2x,+37.0%,Effort vs Result,Effort vs Result,bullish
002690,동일제강,1461,0.1x,+0.0%,Testing,Testing,bullish
001770,SHD,6830,3.4x,-25.2%,Effort vs Result,Effort vs Result,bullish
001525,동양우,8800,0.0x,+0.5%,Testing,Testing,bullish
0009K0,에임드바이오,24200,2.4x,-5.2%,Effort vs Result,Effort vs Result,bullish
083650,비에이치아이,49850,2.8x,-10.8%,Effort vs Result,Effort vs Result,bullish
475830,오름테라퓨틱,57900,2.9x,+4.0%,Effort vs Result,Effort vs Result,bullish
347700,스피어,19690,3.3x,-21.9%,Effort vs Result,Effort vs Result,bullish
115180,큐리언트,21900,4.2x,-0.8%,Effort vs Result,Effort vs Result,bullish
079940,가비아,46700,0.3x,+34.1%,No Supply,No Supply + Testing,bullish
456160,지투지바이오,36650,2.3x,-9.7%,Effort vs Result,Effort vs Result,bullish
174900,앱클론,26500,3.6x,-3.5%,Effort vs Result,Effort vs Result,bullish
340570,티앤엘,63500,3.1x,+14.6%,Effort vs Result,Effort vs Result,bullish
067160,SOOP,43000,1.5x,-10.2%,Stopping Volume,Stopping Volume,bullish
101160,월덱스,28900,0.7x,+3.7%,No Supply,No Supply,bullish
034950,한국기업평가,101600,0.7x,+0.6%,No Supply,No Supply,bullish
078160,메디포스트,9860,2.4x,+2.8%,Effort vs Result,Effort vs Result,bullish
078340,컴투스,31800,2.1x,+21.8%,Effort vs Result,Effort vs Result,bullish
194700,노바렉스,14920,2.9x,+8.3%,Effort vs Result,Effort vs Result,bullish
017890,한국알콜,13100,0.4x,+5.2%,No Supply,No Supply + Testing,bullish
327260,RF머트리얼즈,29950,2.4x,+2.4%,Effort vs Result,Effort vs Result,bullish
267980,매일유업,34000,0.4x,+2.0%,Testing,Testing,bullish
452280,한선엔지니어링,12460,2.2x,-22.8%,Effort vs Result,Effort vs Result,bullish
452430,사피엔반도체,28600,2.4x,-12.0%,Effort vs Result,Effort vs Result,bullish
092130,이크레더블,14290,0.4x,+1.4%,Testing,Testing,bullish
204610,티쓰리,3090,0.4x,+12.3%,No Supply,No Supply,bullish
048550,SM C&C,1742,2.8x,+28.6%,Effort vs Result,Effort vs Result,bullish
051160,지어소프트,9270,12.7x,+25.4%,Effort vs Result,Effort vs Result,bullish
037070,파세코,6980,0.4x,+5.6%,No Supply,No Supply,bullish
090850,현대이지웰,5990,0.4x,+7.6%,Testing,Testing,bullish
263860,지니언스,14580,2.6x,+9.7%,Effort vs Result,Effort vs Result,bullish
163730,핑거,9820,2.9x,-15.0%,Effort vs Result,Effort vs Result,bullish
038540,상상인,2035,0.3x,+1.2%,No Supply,No Supply,bullish
067290,JW신약,1939,0.3x,+8.5%,No Supply,No Supply + Testing,bullish
362320,청담글로벌,5040,0.2x,+13.7%,Testing,Testing,bullish
040420,정상제이엘에스,5770,1.6x,+0.7%,Stopping Volume,Stopping Volume,bullish
079650,서산,4300,0.2x,+18.2%,No Supply,No Supply,bullish
004650,창해에탄올,9290,0.6x,+0.4%,No Supply,No Supply,bullish
053350,이니텍,3675,0.5x,+23.3%,No Supply,No Supply,bullish
223250,드림씨아이에스,3260,2.2x,-9.3%,Effort vs Result,Effort vs Result,bullish
214260,라파스,8970,0.3x,+10.7%,No Supply,No Supply,bullish
053280,예스24,3190,0.1x,+4.0%,Testing,Testing,bullish
067370,선바이오,6490,0.5x,+4.7%,Testing,Testing,bullish
012700,리드코프,3025,0.3x,+3.8%,Testing,Testing,bullish
104040,디에스엠,2640,0.2x,+23.0%,No Supply,No Supply + Testing,bullish
089850,유비벨록스,4295,0.2x,+1.8%,Testing,Testing,bullish
014470,부방,1000,3.1x,-5.8%,Effort vs Result,Effort vs Result,bullish
291650,압타머사이언스,950,0.0x,+4.2%,Testing,Testing,bullish
084650,랩지노믹스,751,3.6x,-8.3%,Effort vs Result,Effort vs Result,bullish
050960,수산아이앤티,8150,0.3x,+3.1%,No Supply,No Supply + Testing,bullish
457600,벡트,3680,0.4x,+55.1%,Testing,Testing,bullish
225190,LK삼양,703,2.7x,-31.5%,Effort vs Result,Effort vs Result,bullish
413640,비아이매트릭스,6400,3.4x,-0.1%,Effort vs Result,Effort vs Result,bullish
127710,아시아경제,1027,0.0x,+6.4%,Testing,Testing,bullish
376290,씨유테크,2555,0.2x,+1.5%,No Supply,No Supply + Testing,bullish
459550,알트,1783,8.6x,+26.8%,Effort vs Result,Effort vs Result,bullish
