ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
000270,기아,161100,0.5x,+1.5%,No Supply,No Supply,bullish
010120,LS ELECTRIC,227000,0.5x,+1.6%,No Supply,No Supply,bullish
033780,KT&G,179300,0.6x,+4.1%,No Supply,No Supply,bullish
006260,LS,410500,0.6x,+3.1%,No Supply,No Supply,bullish
443060,HD현대마린솔루션,222000,0.5x,+2.1%,No Supply,No Supply,bullish
005387,현대차2우B,260000,0.7x,+1.6%,No Supply,No Supply,bullish
034220,LG디스플레이,15210,0.4x,+15.3%,No Supply,No Supply,bullish
010060,OCI홀딩스,298500,0.5x,+5.1%,No Supply,No Supply,bullish
011790,SKC,142300,0.6x,+17.7%,No Supply,No Supply,bullish
000500,가온전선,306500,0.3x,+22.8%,No Supply,No Supply,bullish
012510,더존비즈온,120000,0.2x,+0.4%,Testing,Testing,bullish
195870,해성디에스,74800,0.5x,+4.9%,No Supply,No Supply,bullish
499790,GS피앤엘,48950,2.3x,+2.2%,Effort vs Result,Effort vs Result,bullish
006340,대원전선,10510,0.3x,+3.7%,No Supply,No Supply,bullish
214320,이노션,19980,0.5x,+3.5%,No Supply,No Supply + Testing,bullish
031430,신세계인터내셔날,13960,0.4x,+0.9%,No Supply,No Supply,bullish
002810,삼영무역,21050,0.4x,+4.3%,No Supply,No Supply + Testing,bullish
003920,남양유업,45350,1.6x,-9.8%,Stopping Volume,Stopping Volume,bullish
003120,일성아이에스,19080,1.5x,-12.6%,Stopping Volume,Stopping Volume,bullish
003555,LG우,73400,0.4x,+2.6%,No Supply,No Supply,bullish
025560,미래산업,30500,0.2x,+56.6%,No Supply,No Supply,bullish
004080,신흥,13760,3.0x,-1.0%,Effort vs Result,Effort vs Result,bullish
002450,삼익악기,1275,0.5x,+2.0%,No Supply,No Supply,bullish
006660,삼성공조,13130,0.2x,+2.9%,No Supply,No Supply,bullish
055490,테이팩스,19140,0.3x,+4.5%,No Supply,No Supply,bullish
002200,한국수출포장,2670,2.4x,-4.1%,Effort vs Result,Effort vs Result,bullish
007460,에이프로젠,3205,0.1x,+76.3%,No Supply,No Supply,bullish
