ticker,name,price,ma50,vs_ma50,vol_ratio,trend_score,pattern,bottom1,bottom2,neckline,dist_from_neckline,market,pivot_price,distance,vol_dryup
105560,KB금융,177900,168846,+5.4%,1.4x,6/7,Double Bottom,160100.0,160000.0,175800.0,+1.2%,KOSPI,,,
055550,신한지주,114500,104500,+9.6%,1.3x,7/7,Double Bottom,98300.0,101100.0,110000.0,+4.1%,KOSPI,,,
086790,하나금융지주,139500,128036,+9.0%,1.3x,7/7,Double Bottom,120400.0,123400.0,134700.0,+3.6%,KOSPI,,,
021240,코웨이,98200,94026,+4.4%,0.9x,7/7,Double Bottom,90600.0,93400.0,98200.0,+0.0%,KOSPI,,,
294870,IPARK현대산업개발,23200,20422,+13.6%,0.7x,6/7,Pivot Setup,,,,,KOSPI,23500.0,-1.3%,0.6x avg
000400,롯데손해보험,2145,2078,+3.2%,2.0x,6/7,Double Bottom,1884.0,1963.0,2075.0,+3.4%,KOSPI,,,
