ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
069620,대웅제약,125900,0.3x,+0.9%,No Supply,No Supply,bullish
089860,롯데렌탈,38950,0.6x,+21.4%,No Supply,No Supply,bullish
002990,금호건설,8090,0.2x,+8.1%,No Supply,No Supply,bullish
001790,대한제당,2570,0.5x,+1.1%,No Supply,No Supply + Testing,bullish
014710,사조씨푸드,9540,0.4x,+18.8%,Testing,Testing,bullish
004080,신흥,14040,1.7x,+1.4%,Stopping Volume,Stopping Volume,bullish
034590,인천도시가스,26100,2.1x,-0.1%,Stopping Volume,Stopping Volume,bullish
013570,디와이,3825,3.8x,-4.3%,Stopping Volume,Stopping Volume,bullish
013700,까뮤이앤씨,1385,0.1x,+9.1%,No Supply,No Supply,bullish
009770,삼정펄프,26750,2.0x,-1.0%,Stopping Volume,Stopping Volume,bullish
001560,제일연마,8470,1.7x,-9.4%,Stopping Volume,Stopping Volume,bullish
001210,금호전기,894,0.0x,+15.8%,Testing,Testing,bullish
006370,대구백화점,5050,0.2x,+7.0%,No Supply,No Supply,bullish
002870,신풍,1003,0.7x,+2.9%,No Supply,No Supply,bullish
033250,체시스,3880,0.4x,+1.4%,Testing,Testing,bullish
011090,에넥스,1430,0.3x,+0.4%,No Supply,No Supply,bullish
108675,LX하우시스우,16300,2.0x,-0.4%,Stopping Volume,Stopping Volume,bullish
001067,JW중외제약2우B,43350,2.3x,-4.0%,Effort vs Result,Effort vs Result,bullish
011155,CJ씨푸드1우,6920,2.6x,-25.1%,Effort vs Result,Effort vs Result,bullish
004415,서울식품우,5800,3.6x,-23.8%,Effort vs Result,Effort vs Result,bullish
078130,국일제지,3900,0.4x,+1.7%,No Supply,No Supply,bullish
439090,마녀공장,15830,0.7x,+4.3%,No Supply,No Supply,bullish
066620,국보디자인,23200,1.6x,-3.8%,Stopping Volume,Stopping Volume,bullish
093190,빅솔론,8700,2.5x,+9.8%,Effort vs Result,Effort vs Result,bullish
068790,DMS,7370,1.8x,+20.0%,Stopping Volume,Stopping Volume,bullish
048550,SM C&C,1557,0.4x,+20.1%,No Supply,No Supply + Testing,bullish
094840,슈프리마에이치큐,13030,0.5x,+15.1%,No Supply,No Supply + Testing,bullish
035610,솔본,4620,0.6x,+22.9%,No Supply,No Supply,bullish
331920,셀레믹스,10700,2.1x,-17.7%,Effort vs Result,Effort vs Result,bullish
051160,지어소프트,7720,4.5x,+5.3%,Effort vs Result,Effort vs Result,bullish
235980,메드팩토,3480,3.7x,+6.9%,Effort vs Result,Effort vs Result,bullish
232680,라온로보틱스,8350,1.7x,-32.6%,Stopping Volume,Stopping Volume,bullish
290720,푸드나무,3020,0.5x,+3.3%,No Supply,No Supply,bullish
189330,씨이랩,9250,0.3x,+0.3%,No Supply,No Supply,bullish
053350,이니텍,3870,0.5x,+33.6%,No Supply,No Supply,bullish
463020,뉴엔AI,9550,6.4x,+14.2%,Effort vs Result,Effort vs Result,bullish
263800,데이타솔루션,5100,0.3x,+2.1%,No Supply,No Supply,bullish
017650,대림제지,9150,0.6x,+1.6%,No Supply,No Supply,bullish
228670,레이,4540,1.7x,-10.5%,Stopping Volume,Stopping Volume,bullish
032540,TJ미디어,3395,0.3x,+0.4%,No Supply,No Supply,bullish
079650,서산,3490,0.2x,+4.1%,No Supply,No Supply,bullish
038680,에스넷,3460,0.5x,+0.6%,No Supply,No Supply,bullish
109860,동일금속,7430,2.7x,+0.8%,Effort vs Result,Effort vs Result,bullish
291650,압타머사이언스,950,0.0x,+1.2%,Testing,Testing,bullish
122350,삼기,1496,0.2x,+7.3%,No Supply,No Supply,bullish
053160,프리엠스,8920,0.6x,+2.5%,No Supply,No Supply,bullish
299660,셀리드,1777,3.0x,-17.6%,Effort vs Result,Effort vs Result,bullish
314140,알피바이오,5600,2.3x,+1.3%,Stopping Volume,Stopping Volume,bullish
114450,그린생명과학,2240,2.0x,+2.0%,Effort vs Result,Effort vs Result,bullish
019770,서연탑메탈,3025,1.8x,-8.7%,Stopping Volume,Stopping Volume,bullish
368600,아이씨에이치,1342,4.1x,+89.0%,Effort vs Result,Effort vs Result,bullish
208860,다산디엠씨,999,4.1x,+2.2%,Effort vs Result,Effort vs Result,bullish
049470,비트플래닛,1341,1.8x,-17.5%,Stopping Volume,Stopping Volume,bullish
208710,포톤,2340,7.9x,-0.1%,Effort vs Result,Effort vs Result,bullish
091970,LSK아이로봇,3975,0.3x,+16.5%,Testing,Testing,bullish
462310,뉴키즈온,3585,0.4x,+5.0%,Testing,Testing,bullish
093380,풍강,2665,0.1x,+5.9%,Testing,Testing,bullish
291230,엔피,588,0.0x,+8.9%,Testing,Testing,bullish
054940,엑사이엔씨,760,0.0x,+11.3%,Testing,Testing,bullish
455180,케이지에이,1724,0.6x,+0.8%,No Supply,No Supply,bullish
054090,삼진엘앤디,949,0.5x,+0.1%,No Supply,No Supply,bullish
134060,이퓨쳐,4835,0.3x,+8.4%,No Supply,No Supply + Testing,bullish
368970,오에스피,2260,0.7x,+4.9%,No Supply,No Supply,bullish
193250,링크드,1721,0.3x,+13.5%,No Supply,No Supply,bullish
076080,웰크론한텍,999,0.7x,+9.5%,No Supply,No Supply,bullish
096870,엘디티,2310,0.3x,+9.2%,No Supply,No Supply,bullish
900100,파이온엑스,3525,11.1x,+13.0%,Effort vs Result,Effort vs Result,bullish
069330,유아이디,1058,0.1x,+3.4%,No Supply,No Supply + Testing,bullish
247660,나노씨엠에스,3925,6.6x,+8.1%,Effort vs Result,Effort vs Result,bullish
469880,하나30호스팩,2110,0.5x,+0.4%,Testing,Testing,bullish
477340,에이치엠씨제7호스팩,2045,1.6x,+0.5%,Stopping Volume,Stopping Volume,bullish
479880,한국제15호스팩,2050,1.7x,-0.0%,Stopping Volume,Stopping Volume,bullish
092600,앤씨앤,2730,6.2x,-5.2%,Effort vs Result,Effort vs Result,bullish
