ticker,name,price,ma50,vs_ma50,vol_ratio,trend_score,pattern,bottom1,bottom2,neckline,dist_from_neckline,market,pivot_price,distance,vol_dryup
105560,KB금융,180000,160248,+12.3%,1.4x,7/7,Double Bottom,151500.0,149300.0,172000.0,+4.7%,KOSPI,,,
055550,신한지주,106500,99184,+7.4%,0.9x,7/7,Double Bottom,92600.0,91600.0,107500.0,-0.9%,KOSPI,,,
086790,하나금융지주,134000,121262,+10.5%,1.5x,7/7,Double Bottom,112400.0,109700.0,132000.0,+1.5%,KOSPI,,,
139130,iM금융지주,18170,17812,+2.0%,1.1x,6/7,Double Bottom,16600.0,15830.0,18320.0,-0.8%,KOSPI,,,
003690,코리안리,13750,13181,+4.3%,0.6x,6/7,Double Bottom,12760.0,12410.0,14000.0,-1.8%,KOSPI,,,
121440,골프존홀딩스,6660,5116,+30.2%,0.8x,6/7,Pivot Setup,,,,,KOSDAQ,6710.0,-0.7%,0.7x avg
053060,세동,1424,1377,+3.4%,0.5x,6/7,Double Bottom,1262.0,1265.0,1407.0,+1.2%,KOSDAQ,,,
