ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
105560,KB금융,176200,0.6x,+2.4%,No Supply,No Supply,bullish
012450,한화에어로스페이스,1062000,0.7x,+2.5%,No Supply,No Supply,bullish
055550,신한지주,112800,0.7x,+5.0%,No Supply,No Supply,bullish
006400,삼성SDI,531000,0.5x,+9.2%,No Supply,No Supply,bullish
086790,하나금융지주,135800,0.7x,+2.5%,No Supply,No Supply,bullish
138040,메리츠금융지주,128700,0.7x,+5.2%,No Supply,No Supply,bullish
018260,삼성에스디에스,225000,0.6x,+2.0%,No Supply,No Supply,bullish
005830,DB손해보험,185100,0.6x,+5.7%,No Supply,No Supply,bullish
003490,대한항공,31650,2.4x,+15.9%,Effort vs Result,Effort vs Result,bullish
047050,포스코인터내셔널,57100,0.2x,+5.8%,No Supply,No Supply,bullish
000880,한화,131600,0.4x,+13.0%,No Supply,No Supply + Testing,bullish
128940,한미약품,504000,0.4x,+17.3%,No Supply,No Supply + Testing,bullish
008930,한미사이언스,50600,0.2x,+16.0%,No Supply,No Supply + Testing,bullish
375500,DL이앤씨,84900,0.6x,+19.4%,No Supply,No Supply,bullish
336260,두산퓨얼셀,47550,0.6x,+17.9%,No Supply,No Supply,bullish
028670,팬오션,5780,0.3x,+2.4%,No Supply,No Supply + Testing,bullish
192820,코스맥스,270500,0.5x,+14.4%,No Supply,No Supply,bullish
139130,iM금융지주,18060,0.5x,+1.4%,No Supply,No Supply,bullish
004990,롯데지주,24450,0.6x,+3.5%,No Supply,No Supply,bullish
112610,씨에스윈드,50200,0.7x,+10.9%,No Supply,No Supply,bullish
002790,아모레퍼시픽홀딩스,26150,0.6x,+1.4%,No Supply,No Supply,bullish
457190,이수스페셜티케미컬,64400,0.7x,+4.0%,No Supply,No Supply,bullish
020560,아시아나항공,8330,3.2x,+13.5%,Effort vs Result,Effort vs Result,bullish
007810,코리아써키트,66400,8.2x,+16.4%,Effort vs Result,Effort vs Result,bullish
361610,SK아이이테크놀로지,16300,0.2x,+7.0%,Testing,Testing,bullish
000815,삼성화재우,409500,0.6x,+0.7%,No Supply,No Supply,bullish
300720,한일시멘트,16120,0.5x,+5.5%,No Supply,No Supply + Testing,bullish
280360,롯데웰푸드,124500,0.3x,+1.5%,No Supply,No Supply,bullish
000210,DL,51700,0.5x,+3.6%,No Supply,No Supply,bullish
009240,한샘,39400,0.5x,+2.4%,Testing,Testing,bullish
079160,CJ CGV,5270,0.4x,+2.1%,No Supply,No Supply + Testing,bullish
006110,삼아알미늄,55100,0.7x,+8.9%,No Supply,No Supply,bullish
004490,세방전지,59000,0.5x,+2.8%,No Supply,No Supply,bullish
001060,JW중외제약,26650,0.4x,+2.5%,No Supply,No Supply,bullish
002840,미원상사,136900,0.5x,+6.7%,No Supply,No Supply,bullish
452260,한화갤러리아,2680,0.5x,+25.5%,No Supply,No Supply,bullish
001530,DI동일,25400,0.7x,+0.8%,No Supply,No Supply,bullish
003545,대신증권우,20350,0.4x,+1.2%,Testing,Testing,bullish
002990,금호건설,13270,0.3x,+2.3%,No Supply,No Supply,bullish
484870,엠앤씨솔루션,17900,0.5x,+0.4%,No Supply,No Supply + Testing,bullish
161000,애경케미칼,10010,0.4x,+5.3%,No Supply,No Supply,bullish
019170,신풍제약,9270,0.2x,+5.1%,No Supply,No Supply + Testing,bullish
004690,삼천리,130600,0.5x,+4.3%,No Supply,No Supply + Testing,bullish
002030,아세아,213000,0.6x,+8.0%,No Supply,No Supply,bullish
020000,한섬,19960,2.7x,+14.4%,Effort vs Result,Effort vs Result,bullish
015360,INVENI,14510,0.4x,+2.1%,Testing,Testing,bullish
183190,아세아시멘트,10510,0.3x,+6.6%,No Supply,No Supply + Testing,bullish
126560,현대퓨처넷,3360,0.5x,+5.0%,No Supply,No Supply + Testing,bullish
006220,제주은행,9620,0.2x,+1.0%,No Supply,No Supply + Testing,bullish
006405,삼성SDI우,214000,0.7x,+5.5%,No Supply,No Supply,bullish
126720,수산인더스트리,21600,0.7x,+0.0%,No Supply,No Supply,bullish
004310,현대약품,8910,0.2x,+25.6%,No Supply,No Supply,bullish
122900,아이마켓코리아,8340,0.3x,+6.5%,No Supply,No Supply + Testing,bullish
044820,코스맥스비티아이,24900,0.4x,+8.9%,No Supply,No Supply,bullish
000540,흥국화재,3440,0.3x,+1.3%,No Supply,No Supply,bullish
000490,대동,7670,0.5x,+3.3%,No Supply,No Supply + Testing,bullish
034120,SBS,11890,0.6x,+0.0%,No Supply,No Supply,bullish
03473K,SK우,383000,0.5x,+5.3%,No Supply,No Supply,bullish
051905,LG생활건강우,99200,1.7x,-5.3%,Stopping Volume,Stopping Volume,bullish
011500,한농화성,13070,0.5x,+2.2%,No Supply,No Supply,bullish
005960,동부건설,8660,0.6x,+18.2%,No Supply,No Supply,bullish
100250,진양홀딩스,3075,0.4x,+0.3%,No Supply,No Supply,bullish
117580,대성에너지,7050,0.3x,+1.5%,No Supply,No Supply + Testing,bullish
003547,대신증권2우B,19620,0.5x,+1.2%,No Supply,No Supply,bullish
487570,HS효성,47650,0.4x,+3.5%,No Supply,No Supply + Testing,bullish
003460,유화증권,2975,2.7x,-3.2%,Stopping Volume,Stopping Volume,bullish
460850,동국씨엠,5320,0.5x,+3.5%,Testing,Testing,bullish
462520,조선내화,12720,2.2x,-5.0%,Effort vs Result,Effort vs Result,bullish
025820,이구산업,4325,0.5x,+2.2%,Testing,Testing,bullish
007540,샘표,46650,0.3x,+3.7%,No Supply,No Supply,bullish
024090,디씨엠,11500,0.3x,+1.8%,No Supply,No Supply + Testing,bullish
001210,금호전기,10230,0.2x,+34.8%,No Supply,No Supply,bullish
002620,제일파마홀딩스,7640,0.1x,+4.4%,No Supply,No Supply + Testing,bullish
021820,세원정공,10390,0.5x,+1.3%,No Supply,No Supply,bullish
123690,한국화장품,6350,0.1x,+0.6%,Testing,Testing,bullish
013700,까뮤이앤씨,1627,0.3x,+4.0%,No Supply,No Supply,bullish
014440,영보화학,4665,0.4x,+0.9%,No Supply,No Supply,bullish
008260,NI스틸,3285,0.3x,+0.3%,No Supply,No Supply + Testing,bullish
