ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
066570,LG전자,205000,2.3x,+0.9%,Effort vs Result,Effort vs Result,bullish
018260,삼성에스디에스,235500,0.6x,+10.2%,No Supply,No Supply,bullish
377300,카카오페이,43950,0.6x,+4.5%,No Supply,No Supply,bullish
251270,넷마블,39750,0.7x,+2.6%,No Supply,No Supply,bullish
161890,한국콜마,132500,6.8x,+34.9%,Effort vs Result,Effort vs Result,bullish
192820,코스맥스,249500,5.3x,+42.0%,Effort vs Result,Effort vs Result,bullish
085620,미래에셋생명,19050,2.6x,-4.4%,Effort vs Result,Effort vs Result,bullish
204320,HL만도,54100,0.6x,+5.5%,No Supply,No Supply,bullish
018670,SK가스,231000,0.7x,+4.5%,No Supply,No Supply,bullish
082640,동양생명,8250,0.0x,+6.5%,Testing,Testing,bullish
066575,LG전자우,71900,2.2x,+0.6%,Effort vs Result,Effort vs Result,bullish
077970,STX엔진,28400,0.6x,+0.4%,No Supply,No Supply,bullish
000210,DL,50100,0.5x,+5.3%,No Supply,No Supply,bullish
003240,태광산업,917000,0.7x,+5.2%,No Supply,No Supply,bullish
006120,SK디스커버리,52600,0.6x,+6.4%,No Supply,No Supply,bullish
285130,SK케미칼,43750,0.7x,+6.4%,No Supply,No Supply,bullish
003160,디아이,25000,0.5x,+4.9%,No Supply,No Supply,bullish
005880,대한해운,2015,0.4x,+5.2%,No Supply,No Supply + Testing,bullish
017940,E1,87800,0.7x,+3.5%,No Supply,No Supply,bullish
178920,PI첨단소재,20000,0.7x,+0.8%,No Supply,No Supply,bullish
002990,금호건설,14930,3.1x,+70.9%,Effort vs Result,Effort vs Result,bullish
005810,풍산홀딩스,37800,0.5x,+6.6%,No Supply,No Supply,bullish
001530,DI동일,24600,0.6x,+6.1%,No Supply,No Supply,bullish
005945,NH투자증권우,24850,0.3x,+1.3%,No Supply,No Supply + Testing,bullish
000070,삼양홀딩스,59500,0.5x,+5.9%,No Supply,No Supply,bullish
145990,삼양사,44600,0.4x,+1.4%,No Supply,No Supply + Testing,bullish
417310,코람코더원리츠,10900,0.4x,+6.6%,No Supply,No Supply + Testing,bullish
016590,신대양제지,9940,0.5x,+3.2%,No Supply,No Supply + Testing,bullish
170900,동아에스티,39000,0.6x,+8.8%,No Supply,No Supply,bullish
092790,넥스틸,12960,0.4x,+3.5%,No Supply,No Supply,bullish
026890,스틱인베스트먼트,8490,0.5x,+14.6%,Testing,Testing,bullish
009160,SIMPAC,4890,0.4x,+6.0%,No Supply,No Supply,bullish
108670,LX하우시스,34600,0.6x,+6.5%,No Supply,No Supply,bullish
004430,송원산업,12150,0.4x,+8.0%,No Supply,No Supply + Testing,bullish
084690,대상홀딩스,7890,0.2x,+1.9%,No Supply,No Supply + Testing,bullish
002710,TCC스틸,10400,0.5x,+0.7%,No Supply,No Supply,bullish
001250,GS글로벌,2895,0.5x,+5.1%,No Supply,No Supply,bullish
001790,대한제당,2740,0.5x,+7.4%,No Supply,No Supply + Testing,bullish
0030R0,대신밸류리츠,3905,0.2x,+0.7%,No Supply,No Supply,bullish
001460,BYC,37200,0.3x,+8.0%,No Supply,No Supply,bullish
044450,KSS해운,10020,0.6x,+3.7%,No Supply,No Supply,bullish
000490,대동,7750,0.6x,+8.5%,No Supply,No Supply,bullish
009680,모토닉,10270,0.3x,+3.6%,No Supply,No Supply + Testing,bullish
004310,현대약품,6400,0.1x,+4.5%,No Supply,No Supply + Testing,bullish
100250,진양홀딩스,3010,0.5x,+1.7%,No Supply,No Supply,bullish
