ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
035080,그래디언트,9310,0.4x,+1.5%,Testing,Testing,bullish
362320,청담글로벌,4745,0.5x,+8.4%,No Supply,No Supply,bullish
189330,씨이랩,9530,0.2x,+3.5%,No Supply,No Supply,bullish
044340,위닉스,4905,3.3x,+20.1%,Effort vs Result,Effort vs Result,bullish
263800,데이타솔루션,5370,0.3x,+7.9%,No Supply,No Supply,bullish
053280,예스24,3230,0.2x,+5.3%,No Supply,No Supply + Testing,bullish
017650,대림제지,9110,5.1x,+1.0%,Stopping Volume,Stopping Volume,bullish
079650,서산,3800,0.1x,+16.8%,No Supply,No Supply,bullish
082210,옵트론텍,2135,0.4x,+29.0%,No Supply,No Supply + Testing,bullish
104040,디에스엠,2735,0.4x,+24.0%,No Supply,No Supply + Testing,bullish
033130,디지틀조선,1960,0.2x,+1.7%,No Supply,No Supply + Testing,bullish
065170,비엘팜텍,2580,0.3x,+4.1%,No Supply,No Supply,bullish
038680,에스넷,3490,0.4x,+0.4%,No Supply,No Supply,bullish
070300,엑스큐어,1816,0.6x,+7.5%,No Supply,No Supply,bullish
122350,삼기,1650,0.2x,+19.0%,No Supply,No Supply,bullish
049550,잉크테크,3200,2.2x,+1.7%,Effort vs Result,Effort vs Result,bullish
140070,서플러스글로벌,1624,1.7x,-12.5%,Stopping Volume,Stopping Volume,bullish
137080,나래나노텍,5240,0.2x,+2.1%,No Supply,No Supply + Testing,bullish
057540,옴니시스템,880,2.6x,+9.5%,Effort vs Result,Effort vs Result,bullish
228340,동양파일,2570,0.1x,+0.5%,No Supply,No Supply,bullish
457600,벡트,3295,0.3x,+53.5%,No Supply,No Supply + Testing,bullish
226330,신테카바이오,1835,2.7x,-2.0%,Effort vs Result,Effort vs Result,bullish
051390,YW,3820,2.4x,-8.6%,Stopping Volume,Stopping Volume,bullish
056700,신화인터텍,1476,2.1x,-5.4%,Stopping Volume,Stopping Volume,bullish
026910,광진실업,5040,0.2x,+20.6%,No Supply,No Supply,bullish
046390,삼화네트웍스,1928,0.2x,+2.9%,Testing,Testing,bullish
276730,한울앤제주,13500,1.6x,-17.6%,Stopping Volume,Stopping Volume,bullish
031510,오스템,1113,0.4x,+1.9%,No Supply,No Supply,bullish
053290,NE능률,1852,0.5x,+20.7%,No Supply,No Supply,bullish
131090,시큐브,3860,0.5x,+2.8%,No Supply,No Supply + Testing,bullish
123750,알톤,2120,0.3x,+12.4%,No Supply,No Supply + Testing,bullish
462310,뉴키즈온,3660,0.4x,+6.8%,Testing,Testing,bullish
197140,디지캡,2100,0.7x,+5.9%,No Supply,No Supply,bullish
138070,신진에스엠,1557,0.3x,+10.0%,No Supply,No Supply + Testing,bullish
069140,누리플랜,1801,0.5x,+5.9%,No Supply,No Supply + Testing,bullish
038880,아이에이,3605,0.1x,+1.1%,No Supply,No Supply,bullish
032750,삼진,2990,0.7x,+2.1%,No Supply,No Supply,bullish
093380,풍강,2670,0.0x,+6.2%,No Supply,No Supply + Testing,bullish
146060,율촌,1064,0.4x,+1.0%,No Supply,No Supply + Testing,bullish
054940,엑사이엔씨,760,0.0x,+11.2%,Testing,Testing,bullish
462510,라메디텍,2840,1.6x,-12.8%,Stopping Volume,Stopping Volume,bullish
036480,대성미생물,6470,0.2x,+1.4%,No Supply,No Supply + Testing,bullish
193250,링크드,1809,0.1x,+18.6%,Testing,Testing,bullish
222980,한국맥널티,2190,0.2x,+8.4%,No Supply,No Supply + Testing,bullish
354200,엔젠바이오,2585,6.7x,+17.8%,Effort vs Result,Effort vs Result,bullish
067010,이씨에스,2105,0.4x,+0.8%,No Supply,No Supply + Testing,bullish
353190,휴럼,2900,0.2x,+2.6%,No Supply,No Supply,bullish
076080,웰크론한텍,1000,0.3x,+9.7%,Testing,Testing,bullish
014100,메디앙스,1874,0.1x,+14.1%,No Supply,No Supply + Testing,bullish
054410,케이피티유,3690,0.3x,+13.8%,No Supply,No Supply + Testing,bullish
368600,아이씨에이치,795,2.8x,+12.4%,Effort vs Result,Effort vs Result,bullish
131760,파인텍,2340,8.1x,-15.6%,Effort vs Result,Effort vs Result,bullish
365900,브이씨,2750,0.5x,+3.0%,No Supply,No Supply,bullish
192390,윈하이텍,1814,0.2x,+3.2%,No Supply,No Supply + Testing,bullish
361670,삼영에스앤씨,3400,0.1x,+16.5%,No Supply,No Supply,bullish
103230,에스앤더블류,2550,3.3x,-11.2%,Effort vs Result,Effort vs Result,bullish
018700,졸스,1528,7.6x,+11.1%,Effort vs Result,Effort vs Result,bullish
043590,웰킵스하이텍,1242,0.1x,+8.9%,Testing,Testing,bullish
473050,유안타제15호스팩,2080,0.1x,+0.3%,No Supply,No Supply + Testing,bullish
008470,부스타,1726,0.2x,+3.0%,No Supply,No Supply + Testing,bullish
0096B0,삼성스팩12호,1987,1.5x,-0.3%,Stopping Volume,Stopping Volume,bullish
0099X0,IBKS제25호스팩,2180,0.0x,+1.3%,Testing,Testing,bullish
0097F0,미래에셋비전스팩10호,1998,2.4x,+0.1%,Effort vs Result,Effort vs Result,bullish
489730,디비금융제13호스팩,2025,0.0x,+0.1%,No Supply,No Supply + Testing,bullish
482520,교보16호스팩,2030,0.3x,+0.0%,Testing,Testing,bullish
0132G0,교보20호스팩,1996,0.0x,+0.1%,No Supply,No Supply + Testing,bullish
469900,하나31호스팩,2080,0.1x,+0.4%,No Supply,No Supply + Testing,bullish
493790,유안타제17호스팩,2015,0.0x,+0.1%,Testing,Testing,bullish
466690,키움히어로제1호스팩,2010,0.0x,+0.2%,Testing,Testing,bullish
484130,하나34호스팩,2030,1.6x,-0.3%,Stopping Volume,Stopping Volume,bullish
021045,대호특수강우,2600,2.8x,+7.6%,Effort vs Result,Effort vs Result,bullish
