ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
329180,HD현대중공업,479500,2.0x,-14.5%,Effort vs Result,Effort vs Result,bullish
032830,삼성생명,221000,0.4x,+5.8%,No Supply,No Supply,bullish
006800,미래에셋증권,63100,0.6x,+9.3%,No Supply,No Supply,bullish
042700,한미반도체,260000,0.6x,+6.0%,No Supply,No Supply,bullish
298040,효성중공업,2560000,0.6x,+1.1%,No Supply,No Supply,bullish
000720,현대건설,151100,0.7x,+11.8%,No Supply,No Supply,bullish
006260,LS,268000,0.5x,+6.7%,No Supply,No Supply,bullish
028050,삼성E&A,40550,2.8x,+23.2%,Effort vs Result,Effort vs Result,bullish
088350,한화생명,4470,0.3x,+0.5%,No Supply,No Supply,bullish
489790,한화비전,72700,0.3x,+3.1%,No Supply,No Supply,bullish
112610,씨에스윈드,76900,2.8x,+51.2%,Effort vs Result,Effort vs Result,bullish
085620,미래에셋생명,16770,0.2x,+29.6%,No Supply,No Supply + Testing,bullish
009420,한올바이오파마,47050,3.9x,-14.1%,Stopping Volume,Stopping Volume,bullish
475150,SK이터닉스,68200,2.3x,+105.1%,Effort vs Result,Effort vs Result,bullish
395400,SK리츠,6430,0.3x,+10.2%,No Supply,No Supply + Testing,bullish
161890,한국콜마,76100,0.5x,+6.3%,No Supply,No Supply,bullish
007070,GS리테일,21450,0.6x,+1.8%,No Supply,No Supply,bullish
330590,롯데리츠,4660,0.4x,+2.1%,Testing,Testing,bullish
181710,NHN,36350,0.4x,+1.3%,No Supply,No Supply,bullish
003030,세아제강지주,253000,2.1x,+63.0%,Effort vs Result,Effort vs Result,bullish
093370,후성,8920,10.6x,+16.3%,Effort vs Result,Effort vs Result,bullish
057050,현대홈쇼핑,77800,0.3x,+6.0%,No Supply,No Supply + Testing,bullish
001510,SK증권,1977,0.4x,+29.7%,No Supply,No Supply,bullish
002020,코오롱,61800,0.7x,+3.7%,No Supply,No Supply,bullish
011930,신성이엔지,3445,4.5x,+50.3%,Effort vs Result,Effort vs Result,bullish
017940,E1,97600,0.6x,+0.3%,No Supply,No Supply,bullish
336370,솔루스첨단소재,9140,0.6x,+7.2%,No Supply,No Supply,bullish
000400,롯데손해보험,2065,0.4x,+3.8%,No Supply,No Supply,bullish
178920,PI첨단소재,21350,0.3x,+8.3%,No Supply,No Supply,bullish
138490,코오롱ENP,15000,0.0x,+25.1%,Testing,Testing,bullish
010820,퍼스텍,9130,3.6x,+44.2%,Effort vs Result,Effort vs Result,bullish
008060,대덕,12420,0.5x,+4.3%,No Supply,No Supply + Testing,bullish
