ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
066570,LG전자,184900,5.2x,+49.4%,Effort vs Result,Effort vs Result,bullish
000500,가온전선,564000,2.6x,+249.6%,Effort vs Result,Effort vs Result,bullish
128940,한미약품,454500,2.2x,-9.7%,Effort vs Result,Effort vs Result,bullish
088980,맥쿼리인프라,11220,1.5x,-1.1%,Stopping Volume,Stopping Volume,bullish
012510,더존비즈온,120000,0.2x,+0.7%,Testing,Testing,bullish
014680,한솔케미칼,300000,3.6x,+5.6%,Effort vs Result,Effort vs Result,bullish
026960,동서,24650,1.8x,-6.9%,Stopping Volume,Stopping Volume,bullish
185750,종근당,81200,1.5x,-7.0%,Stopping Volume,Stopping Volume,bullish
00088K,한화3우B,51400,2.2x,+6.0%,Effort vs Result,Effort vs Result,bullish
451800,한화리츠,5470,0.5x,+0.1%,No Supply,No Supply,bullish
011930,신성이엔지,3995,0.0x,+23.5%,Testing,Testing,bullish
005090,SGC에너지,56900,0.6x,+0.6%,No Supply,No Supply,bullish
214320,이노션,20300,2.5x,+7.1%,Effort vs Result,Effort vs Result,bullish
010820,퍼스텍,12870,0.3x,+27.4%,No Supply,No Supply + Testing,bullish
092220,KEC,1838,0.0x,+17.4%,Testing,Testing,bullish
001230,동국홀딩스,11400,0.0x,+8.1%,Testing,Testing,bullish
024720,콜마홀딩스,10480,5.0x,+12.6%,Effort vs Result,Effort vs Result,bullish
084690,대상홀딩스,9170,1.6x,-2.8%,Stopping Volume,Stopping Volume,bullish
005010,휴스틸,5420,0.4x,+1.2%,No Supply,No Supply,bullish
012200,계양전기,10990,5.3x,+57.6%,Effort vs Result,Effort vs Result,bullish
001130,대한제분,156500,0.0x,+4.0%,Testing,Testing,bullish
010955,S-Oil우,56300,2.8x,+0.1%,Effort vs Result,Effort vs Result,bullish
018470,조일알미늄,1552,0.2x,+4.1%,No Supply,No Supply + Testing,bullish
007570,일양약품,9970,1.7x,-21.3%,Stopping Volume,Stopping Volume,bullish
002780,진흥기업,1230,0.3x,+21.7%,No Supply,No Supply,bullish
014710,사조씨푸드,7640,1.6x,+0.5%,Stopping Volume,Stopping Volume,bullish
095720,웅진씽크빅,1154,0.0x,+2.1%,Testing,Testing,bullish
001020,페이퍼코리아,674,0.0x,+0.8%,Testing,Testing,bullish
007460,에이프로젠,5200,8.7x,+818.2%,Effort vs Result,Effort vs Result,bullish
002450,삼익악기,1260,5.1x,+3.8%,Effort vs Result,Effort vs Result,bullish
085310,엔케이,1169,0.0x,+5.7%,Testing,Testing,bullish
014910,성문전자,2535,5.8x,+46.4%,Effort vs Result,Effort vs Result,bullish
027740,마니커,821,0.0x,+0.4%,Testing,Testing,bullish
008420,문배철강,2505,0.3x,+5.1%,No Supply,No Supply,bullish
026940,부국철강,2495,0.1x,+6.7%,No Supply,No Supply,bullish
003060,에이프로젠바이오로직스,3770,11.0x,+721.1%,Effort vs Result,Effort vs Result,bullish
013000,세우글로벌,1565,2.7x,+28.2%,Effort vs Result,Effort vs Result,bullish
011300,우성머티리얼스,2660,5.6x,-18.8%,Effort vs Result,Effort vs Result,bullish
005320,온타이드,588,0.0x,+9.1%,Testing,Testing,bullish
024890,대원화성,906,0.0x,+11.1%,Testing,Testing,bullish
009810,플레이그램,1178,0.0x,+7.7%,Testing,Testing,bullish
006740,블루산업개발,589,0.0x,+2.0%,Testing,Testing,bullish
