ticker,name,price,ma50,vs_ma50,vol_ratio,trend_score,pattern,bottom1,bottom2,neckline,dist_from_neckline,market,pivot_price,distance,vol_dryup
000270,기아,166300,160258,+3.8%,0.4x,7/7,Double Bottom,149400.0,151400.0,169900.0,-2.1%,KOSPI,,,
034730,SK,708000,504640,+40.3%,0.8x,7/7,Pivot Setup,,,,,KOSPI,719000.0,-1.5%,0.8x avg
086790,하나금융지주,126800,120778,+5.0%,0.5x,6/7,Double Bottom,114200.0,112400.0,123600.0,+2.6%,KOSPI,,,
003490,대한항공,28800,25504,+12.9%,0.8x,7/7,Double Bottom,24800.0,23800.0,27450.0,+4.9%,KOSPI,,,
138930,BNK금융지주,18170,17842,+1.8%,0.8x,6/7,Double Bottom,16700.0,16230.0,17670.0,+2.8%,KOSPI,,,
088350,한화생명,5700,4994,+14.1%,3.5x,7/7,Double Bottom,4690.0,4560.0,5800.0,-1.7%,KOSPI,,,
417310,코람코더원리츠,10200,10076,+1.2%,1.2x,6/7,Double Bottom,9950.0,9650.0,10240.0,-0.4%,KOSPI,,,
222800,심텍,129900,97843,+32.8%,0.5x,7/7,Double Bottom,98700.0,100000.0,132800.0,-2.2%,KOSDAQ,,,
074600,원익QnC,40250,35769,+12.5%,0.8x,6/7,Double Bottom,29550.0,29850.0,39800.0,+1.1%,KOSDAQ,,,
