ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
034020,두산에너빌리티,84100,0.7x,+9.0%,No Supply,No Supply,bullish
316140,우리금융지주,36300,0.7x,+10.2%,No Supply,No Supply,bullish
005490,POSCO홀딩스,327000,0.6x,+1.9%,No Supply,No Supply,bullish
000720,현대건설,124000,0.6x,+11.5%,No Supply,No Supply,bullish
005830,DB손해보험,187000,0.6x,+8.6%,No Supply,No Supply,bullish
180640,한진칼,137000,0.5x,+10.8%,No Supply,No Supply + Testing,bullish
047040,대우건설,18610,0.5x,+11.5%,No Supply,No Supply,bullish
000880,한화,137500,0.4x,+19.7%,No Supply,No Supply + Testing,bullish
000100,유한양행,77800,0.6x,+0.9%,No Supply,No Supply,bullish
001440,대한전선,28100,0.7x,+0.8%,No Supply,No Supply,bullish
088350,한화생명,5870,0.4x,+16.4%,No Supply,No Supply,bullish
066970,엘앤에프,112100,0.6x,+10.2%,No Supply,No Supply,bullish
011790,SKC,86000,0.6x,+1.6%,No Supply,No Supply,bullish
001450,현대해상,48400,0.5x,+10.0%,No Supply,No Supply,bullish
008930,한미사이언스,50700,0.3x,+20.1%,No Supply,No Supply + Testing,bullish
006360,GS건설,36800,0.4x,+14.5%,No Supply,No Supply,bullish
017800,현대엘리베이터,73000,0.7x,+1.9%,No Supply,No Supply,bullish
085620,미래에셋생명,19350,0.1x,+0.8%,No Supply,No Supply + Testing,bullish
282330,BGF리테일,140800,0.5x,+3.2%,No Supply,No Supply,bullish
004370,농심,398500,0.7x,+0.2%,No Supply,No Supply,bullish
018670,SK가스,239000,0.4x,+3.4%,No Supply,No Supply + Testing,bullish
112610,씨에스윈드,52300,0.7x,+17.9%,No Supply,No Supply,bullish
103140,풍산,76700,0.4x,+3.9%,Testing,Testing,bullish
020150,롯데에너지머티리얼즈,38850,0.6x,+16.5%,No Supply,No Supply,bullish
073240,금호타이어,7050,0.3x,+0.7%,No Supply,No Supply + Testing,bullish
457190,이수스페셜티케미컬,64500,0.5x,+4.5%,No Supply,No Supply,bullish
020560,아시아나항공,7830,0.5x,+7.3%,Testing,Testing,bullish
361610,SK아이이테크놀로지,15890,0.3x,+4.8%,No Supply,No Supply,bullish
000815,삼성화재우,411000,0.6x,+1.3%,No Supply,No Supply,bullish
003240,태광산업,906000,0.4x,+1.9%,Testing,Testing,bullish
195870,해성디에스,56100,5.4x,+6.4%,Effort vs Result,Effort vs Result,bullish
192400,쿠쿠홀딩스,26900,0.4x,+0.6%,No Supply,No Supply + Testing,bullish
451800,한화리츠,5260,0.6x,+2.5%,No Supply,No Supply,bullish
285130,SK케미칼,53800,0.3x,+16.9%,No Supply,No Supply + Testing,bullish
030190,NICE평가정보,15970,0.5x,+6.2%,No Supply,No Supply,bullish
004490,세방전지,60300,0.3x,+6.1%,Testing,Testing,bullish
298050,HS효성첨단소재,168700,0.3x,+2.6%,Testing,Testing,bullish
094800,맵스리얼티,7910,2.4x,+19.0%,Effort vs Result,Effort vs Result,bullish
002960,한국쉘석유,508000,0.4x,+0.8%,No Supply,No Supply,bullish
090460,비에이치,18780,0.6x,+6.8%,No Supply,No Supply,bullish
001680,대상,18150,0.3x,+1.0%,No Supply,No Supply,bullish
00088K,한화3우B,41300,0.2x,+21.2%,No Supply,No Supply,bullish
079900,전진건설로봇,39600,0.1x,+12.4%,No Supply,No Supply + Testing,bullish
058650,세아홀딩스,131800,0.6x,+5.3%,No Supply,No Supply,bullish
001530,DI동일,26700,0.2x,+7.1%,No Supply,No Supply + Testing,bullish
001510,SK증권,2350,0.1x,+0.7%,Testing,Testing,bullish
005810,풍산홀딩스,37450,0.4x,+3.6%,No Supply,No Supply,bullish
192650,드림텍,7110,2.4x,+40.9%,Effort vs Result,Effort vs Result,bullish
002030,아세아,211500,0.3x,+8.5%,No Supply,No Supply,bullish
003280,흥아해운,1808,0.4x,+3.7%,No Supply,No Supply,bullish
130660,한전산업,12680,0.2x,+9.8%,No Supply,No Supply,bullish
009900,명신산업,7850,0.4x,+5.3%,No Supply,No Supply + Testing,bullish
271940,일진하이솔루스,11070,0.4x,+4.8%,No Supply,No Supply + Testing,bullish
344820,KCC글라스,24350,0.5x,+2.2%,No Supply,No Supply + Testing,bullish
008730,율촌화학,14980,0.5x,+1.8%,No Supply,No Supply,bullish
0120G0,삼양바이오팜,46900,0.3x,+0.4%,No Supply,No Supply,bullish
02826K,삼성물산우B,226500,0.3x,+3.1%,No Supply,No Supply,bullish
024720,콜마홀딩스,9440,0.4x,+0.4%,No Supply,No Supply,bullish
123890,한국자산신탁,2470,0.5x,+3.5%,No Supply,No Supply,bullish
002710,TCC스틸,11430,0.5x,+14.0%,No Supply,No Supply,bullish
034830,한국토지신탁,1170,0.6x,+2.6%,No Supply,No Supply,bullish
010580,에스엠벡셀,2560,0.2x,+50.4%,No Supply,No Supply,bullish
058430,포스코스틸리온,4700,0.4x,+2.2%,No Supply,No Supply,bullish
002900,TYM,6680,0.6x,+0.2%,No Supply,No Supply,bullish
334890,이지스밸류플러스리츠,3640,0.5x,+0.2%,No Supply,No Supply + Testing,bullish
053690,한미글로벌,22950,0.3x,+22.0%,No Supply,No Supply + Testing,bullish
044820,코스맥스비티아이,25350,2.3x,+13.2%,Effort vs Result,Effort vs Result,bullish
000540,흥국화재,3585,0.4x,+6.4%,No Supply,No Supply + Testing,bullish
000490,대동,7870,0.3x,+6.9%,No Supply,No Supply + Testing,bullish
03473K,SK우,380000,0.5x,+4.6%,No Supply,No Supply + Testing,bullish
035150,백산,10660,0.5x,+2.9%,No Supply,No Supply,bullish
117580,대성에너지,7150,0.3x,+3.0%,No Supply,No Supply,bullish
003220,대원제약,7900,0.4x,+0.7%,No Supply,No Supply + Testing,bullish
000970,한국주철관,6650,0.3x,+0.2%,Testing,Testing,bullish
107590,미원홀딩스,61100,0.2x,+7.0%,Testing,Testing,bullish
003480,한진중공업홀딩스,4770,0.4x,+1.8%,Testing,Testing,bullish
024090,디씨엠,11700,0.1x,+4.0%,Testing,Testing,bullish
004960,한신공영,11500,0.4x,+4.5%,No Supply,No Supply,bullish
214390,경보제약,5440,0.4x,+3.8%,Testing,Testing,bullish
008970,KBI동양철관,1169,0.3x,+5.4%,No Supply,No Supply + Testing,bullish
009070,KCTC,3990,0.5x,+0.7%,Testing,Testing,bullish
034590,인천도시가스,26500,0.2x,+0.2%,Testing,Testing,bullish
003010,혜인,9090,0.2x,+24.9%,No Supply,No Supply + Testing,bullish
017550,수산세보틱스,1813,0.4x,+2.9%,No Supply,No Supply + Testing,bullish
023450,동남합성,31800,1.6x,+6.5%,Stopping Volume,Stopping Volume,bullish
021820,세원정공,10600,0.4x,+3.8%,Testing,Testing,bullish
123690,한국화장품,6530,0.4x,+3.4%,No Supply,No Supply + Testing,bullish
006660,삼성공조,12350,0.3x,+2.8%,No Supply,No Supply,bullish
008260,NI스틸,3270,0.3x,+0.4%,No Supply,No Supply,bullish
109070,주성코퍼레이션,1550,0.0x,+3.2%,Testing,Testing,bullish
011700,한신기계,2525,0.4x,+5.1%,No Supply,No Supply + Testing,bullish
009180,한솔로지스틱스,2765,0.4x,+0.3%,No Supply,No Supply + Testing,bullish
004770,써니전자,2130,0.2x,+18.3%,Testing,Testing,bullish
095720,웅진씽크빅,1296,2.2x,+4.8%,Effort vs Result,Effort vs Result,bullish
338100,NH프라임리츠,3810,0.7x,+0.0%,No Supply,No Supply,bullish
010660,화천기계,3140,0.2x,+11.0%,Testing,Testing,bullish
001560,제일연마,9070,0.2x,+2.1%,No Supply,No Supply,bullish
214330,금호에이치티,6400,0.1x,+4.9%,No Supply,No Supply,bullish
010040,한국내화,1604,0.1x,+1.9%,Testing,Testing,bullish
004720,팜젠사이언스,2970,1.7x,-7.5%,Stopping Volume,Stopping Volume,bullish
071090,하이스틸,3140,0.3x,+3.9%,No Supply,No Supply + Testing,bullish
072130,유엔젤,4955,0.4x,+0.9%,Testing,Testing,bullish
009200,무림페이퍼,1504,2.1x,+0.8%,Stopping Volume,Stopping Volume,bullish
