ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
329180,HD현대중공업,479000,2.6x,-0.6%,Effort vs Result,Effort vs Result,bullish
006400,삼성SDI,545000,0.6x,+15.4%,No Supply,No Supply,bullish
010130,고려아연,1179000,0.4x,+3.4%,No Supply,No Supply,bullish
003670,포스코퓨처엠,185300,0.6x,+15.9%,No Supply,No Supply,bullish
443060,HD현대마린솔루션,247000,3.3x,+21.7%,Effort vs Result,Effort vs Result,bullish
000880,한화,137300,0.3x,+20.2%,Testing,Testing,bullish
377300,카카오페이,46250,0.5x,+7.5%,No Supply,No Supply,bullish
128940,한미약품,464000,0.3x,+10.8%,No Supply,No Supply,bullish
017800,현대엘리베이터,74300,0.4x,+3.9%,Testing,Testing,bullish
450080,에코프로머티,36300,0.7x,+0.3%,No Supply,No Supply,bullish
004370,농심,414500,0.5x,+5.0%,Testing,Testing,bullish
073240,금호타이어,7370,0.5x,+7.0%,No Supply,No Supply,bullish
181710,NHN,56400,0.7x,+9.8%,No Supply,No Supply,bullish
089860,롯데렌탈,49300,0.3x,+18.4%,Testing,Testing,bullish
012630,HDC,28450,3.4x,+30.5%,Effort vs Result,Effort vs Result,bullish
020560,아시아나항공,7700,0.3x,+5.7%,No Supply,No Supply,bullish
001430,세아베스틸지주,41450,0.5x,+10.1%,Testing,Testing,bullish
009155,삼성전기우,494000,0.6x,+0.7%,No Supply,No Supply,bullish
001820,삼화콘덴서,137400,4.7x,+43.0%,Effort vs Result,Effort vs Result,bullish
066575,LG전자우,71100,0.5x,+4.3%,No Supply,No Supply,bullish
003530,한화투자증권,4785,0.2x,+4.4%,Testing,Testing,bullish
192400,쿠쿠홀딩스,27800,0.3x,+4.3%,Testing,Testing,bullish
030190,NICE평가정보,16080,0.3x,+7.8%,Testing,Testing,bullish
285130,SK케미칼,54100,0.4x,+19.4%,Testing,Testing,bullish
003470,유안타증권,4780,0.5x,+5.0%,Testing,Testing,bullish
004490,세방전지,61600,0.4x,+9.3%,No Supply,No Supply,bullish
005180,빙그레,88800,0.3x,+17.9%,No Supply,No Supply,bullish
003850,보령,9280,2.0x,+7.7%,Effort vs Result,Effort vs Result,bullish
100840,SNT에너지,37800,0.5x,+33.2%,Testing,Testing,bullish
090460,비에이치,19020,0.5x,+8.1%,No Supply,No Supply,bullish
001060,JW중외제약,26600,0.3x,+3.6%,Testing,Testing,bullish
000640,동아쏘시오홀딩스,90700,0.5x,+3.0%,Testing,Testing,bullish
336370,솔루스첨단소재,8510,8.8x,+15.3%,Effort vs Result,Effort vs Result,bullish
00088K,한화3우B,40650,0.4x,+20.1%,No Supply,No Supply,bullish
058650,세아홀딩스,133800,1.7x,+8.0%,Stopping Volume,Stopping Volume,bullish
005810,풍산홀딩스,37150,0.4x,+3.3%,No Supply,No Supply + Testing,bullish
284740,쿠쿠홈시스,23000,0.3x,+4.1%,No Supply,No Supply + Testing,bullish
161000,애경케미칼,10410,0.2x,+10.2%,Testing,Testing,bullish
377740,바이오노트,4760,0.3x,+1.2%,Testing,Testing,bullish
249420,일동제약,15320,0.4x,+4.0%,No Supply,No Supply + Testing,bullish
000070,삼양홀딩스,60200,0.3x,+2.9%,No Supply,No Supply + Testing,bullish
002240,고려제강,17230,0.4x,+0.6%,No Supply,No Supply + Testing,bullish
004700,조광피혁,68100,3.6x,+6.7%,Effort vs Result,Effort vs Result,bullish
029460,케이씨,39900,0.6x,+21.4%,No Supply,No Supply,bullish
009900,명신산업,8240,0.4x,+10.9%,No Supply,No Supply,bullish
092230,KPX홀딩스,97700,0.4x,+7.7%,No Supply,No Supply,bullish
357120,코람코라이프인프라리츠,4105,1.6x,-1.5%,Stopping Volume,Stopping Volume,bullish
008730,율촌화학,15560,0.5x,+5.7%,No Supply,No Supply,bullish
950210,프레스티지바이오파마,6190,0.5x,+1.4%,No Supply,No Supply,bullish
0120G0,삼양바이오팜,49000,0.3x,+4.9%,Testing,Testing,bullish
017810,풀무원,9450,0.5x,+2.3%,No Supply,No Supply,bullish
005610,삼립,41600,0.1x,+5.1%,Testing,Testing,bullish
011760,현대코퍼레이션,26900,2.4x,+7.9%,Effort vs Result,Effort vs Result,bullish
007690,국도화학,38300,0.6x,+1.0%,No Supply,No Supply,bullish
002310,아세아제지,8720,0.3x,+9.6%,Testing,Testing,bullish
02826K,삼성물산우B,227000,0.4x,+2.7%,No Supply,No Supply + Testing,bullish
244920,에이플러스에셋,13770,0.4x,+12.0%,No Supply,No Supply,bullish
108670,LX하우시스,34450,0.5x,+2.6%,No Supply,No Supply + Testing,bullish
001390,KG케미칼,4490,0.6x,+4.5%,No Supply,No Supply,bullish
084690,대상홀딩스,7960,0.4x,+3.9%,Testing,Testing,bullish
033270,유나이티드제약,18110,0.3x,+1.6%,No Supply,No Supply + Testing,bullish
122900,아이마켓코리아,8160,0.2x,+6.1%,Testing,Testing,bullish
009680,모토닉,10420,2.1x,+3.5%,Effort vs Result,Effort vs Result,bullish
03473K,SK우,399000,0.4x,+9.4%,No Supply,No Supply,bullish
475560,더본코리아,15100,0.1x,+0.2%,No Supply,No Supply + Testing,bullish
034120,SBS,12050,0.2x,+0.7%,Testing,Testing,bullish
000320,노루홀딩스,16670,0.6x,+1.2%,No Supply,No Supply,bullish
092200,디아이씨,5410,0.2x,+5.2%,No Supply,No Supply,bullish
100250,진양홀딩스,3135,0.3x,+2.6%,No Supply,No Supply + Testing,bullish
016580,환인제약,10300,0.5x,+2.4%,No Supply,No Supply + Testing,bullish
102460,이연제약,10040,0.3x,+0.1%,No Supply,No Supply + Testing,bullish
002150,도화엔지니어링,5360,0.3x,+4.7%,Testing,Testing,bullish
015230,대창단조,6620,0.4x,+9.7%,No Supply,No Supply + Testing,bullish
003220,대원제약,7970,0.3x,+1.6%,Testing,Testing,bullish
090350,노루페인트,8040,0.2x,+4.0%,No Supply,No Supply + Testing,bullish
011785,금호석유화학우,51600,0.4x,+1.9%,Testing,Testing,bullish
000970,한국주철관,6660,1.6x,+0.3%,Stopping Volume,Stopping Volume,bullish
077500,유니퀘스트,7010,0.3x,+12.3%,No Supply,No Supply + Testing,bullish
107590,미원홀딩스,62200,0.2x,+9.8%,No Supply,No Supply + Testing,bullish
081000,일진다이아,9920,0.4x,+8.3%,No Supply,No Supply,bullish
003480,한진중공업홀딩스,4730,0.1x,+1.0%,Testing,Testing,bullish
094280,효성ITX,12040,0.6x,+0.3%,No Supply,No Supply,bullish
024090,디씨엠,11730,0.3x,+4.7%,No Supply,No Supply + Testing,bullish
012610,경인양행,3125,0.5x,+1.6%,No Supply,No Supply + Testing,bullish
009270,신원,1105,0.1x,+3.4%,Testing,Testing,bullish
078000,텔코웨어,13600,0.2x,+5.3%,Testing,Testing,bullish
210540,디와이파워,11280,0.4x,+0.3%,Testing,Testing,bullish
005800,신영와코루,13580,0.4x,+2.6%,Testing,Testing,bullish
017550,수산세보틱스,1873,0.3x,+6.1%,Testing,Testing,bullish
034590,인천도시가스,26700,0.4x,+1.1%,No Supply,No Supply,bullish
083420,그린케미칼,4730,0.1x,+1.2%,No Supply,No Supply + Testing,bullish
023450,동남합성,31450,0.7x,+6.0%,No Supply,No Supply,bullish
004250,NPC,2995,0.4x,+1.4%,No Supply,No Supply + Testing,bullish
021820,세원정공,10590,0.4x,+3.8%,Testing,Testing,bullish
006660,삼성공조,12420,0.1x,+4.7%,No Supply,No Supply,bullish
067830,세이브존I&C,2400,0.2x,+2.5%,Testing,Testing,bullish
008260,NI스틸,3370,0.3x,+3.9%,No Supply,No Supply,bullish
