ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
329180,HD현대중공업,685000,0.0x,+23.9%,Testing,Testing,bullish
042660,한화오션,131800,0.6x,+1.7%,No Supply,No Supply,bullish
079550,LIG디펜스앤에어로스페이스,941000,0.6x,+23.0%,No Supply,No Supply,bullish
047040,대우건설,35000,0.3x,+88.7%,No Supply,No Supply,bullish
028050,삼성E&A,53100,0.4x,+30.3%,No Supply,No Supply,bullish
062040,산일전기,266000,3.8x,+60.6%,Effort vs Result,Effort vs Result,bullish
375500,DL이앤씨,99000,0.6x,+39.8%,No Supply,No Supply,bullish
457190,이수스페셜티케미컬,121500,0.7x,+20.0%,No Supply,No Supply,bullish
007340,DN오토모티브,48050,2.0x,+36.1%,Effort vs Result,Effort vs Result,bullish
017960,한국카본,49550,0.6x,+9.2%,No Supply,No Supply,bullish
298020,효성티앤씨,518000,0.7x,+23.8%,No Supply,No Supply,bullish
093370,후성,13240,0.3x,+43.9%,No Supply,No Supply,bullish
195870,해성디에스,80200,2.1x,+35.4%,Effort vs Result,Effort vs Result,bullish
075580,세진중공업,20550,0.6x,+13.6%,No Supply,No Supply,bullish
003620,KG모빌리티,4335,0.7x,+14.4%,No Supply,No Supply,bullish
003850,보령,9940,0.6x,+2.8%,No Supply,No Supply,bullish
005880,대한해운,2595,0.0x,+6.2%,Testing,Testing,bullish
011930,신성이엔지,3995,0.0x,+32.4%,Testing,Testing,bullish
016380,KG스틸,7030,3.0x,+21.5%,Effort vs Result,Effort vs Result,bullish
217590,티엠씨,28950,0.3x,+33.5%,No Supply,No Supply,bullish
002240,고려제강,25700,0.4x,+13.9%,No Supply,No Supply,bullish
010820,퍼스텍,13500,0.1x,+44.7%,No Supply,No Supply,bullish
001530,DI동일,30050,0.7x,+26.7%,No Supply,No Supply,bullish
019170,신풍제약,11690,0.2x,+3.8%,No Supply,No Supply + Testing,bullish
452260,한화갤러리아,3070,0.5x,+13.9%,No Supply,No Supply,bullish
403550,쏘카,17810,3.1x,+52.4%,Effort vs Result,Effort vs Result,bullish
009410,태영건설,1960,0.4x,+3.7%,No Supply,No Supply,bullish
025860,남해화학,11740,6.7x,+40.4%,Effort vs Result,Effort vs Result,bullish
006405,삼성SDI우,354000,0.0x,+46.2%,Testing,Testing,bullish
092790,넥스틸,20300,0.4x,+47.8%,No Supply,No Supply,bullish
000157,두산2우B,564000,0.7x,+21.2%,No Supply,No Supply,bullish
001390,KG케미칼,7070,6.9x,+28.2%,Effort vs Result,Effort vs Result,bullish
029460,케이씨,39150,0.6x,+17.6%,No Supply,No Supply,bullish
104700,한국철강,10600,0.4x,+9.4%,No Supply,No Supply + Testing,bullish
092220,KEC,1838,0.0x,+25.9%,Testing,Testing,bullish
001230,동국홀딩스,11400,0.0x,+10.9%,Testing,Testing,bullish
001340,PKC,7330,0.6x,+5.8%,No Supply,No Supply,bullish
053690,한미글로벌,28000,0.3x,+9.6%,No Supply,No Supply,bullish
003070,코오롱글로벌,11450,0.4x,+5.0%,No Supply,No Supply,bullish
004980,성신양회,11430,0.2x,+12.5%,No Supply,No Supply,bullish
084680,이월드,1924,0.2x,+12.6%,No Supply,No Supply + Testing,bullish
001130,대한제분,156500,0.0x,+3.8%,Testing,Testing,bullish
013580,계룡건설,29000,0.3x,+6.8%,No Supply,No Supply,bullish
487570,HS효성,65500,0.0x,+13.6%,Testing,Testing,bullish
003220,대원제약,10720,0.5x,+0.4%,No Supply,No Supply,bullish
298690,에어부산,2050,0.4x,+6.5%,No Supply,No Supply,bullish
018470,조일알미늄,1749,0.2x,+20.8%,No Supply,No Supply,bullish
005960,동부건설,9630,0.5x,+9.9%,No Supply,No Supply + Testing,bullish
039570,HDC랩스,8390,0.7x,+0.9%,No Supply,No Supply,bullish
003650,미창석유,125100,2.1x,+3.0%,Effort vs Result,Effort vs Result,bullish
002990,금호건설,5530,0.6x,+8.9%,No Supply,No Supply,bullish
008970,KBI동양철관,1885,0.4x,+4.4%,No Supply,No Supply,bullish
017550,수산세보틱스,3110,0.0x,+32.8%,Testing,Testing,bullish
006060,화승인더,3490,0.5x,+4.0%,No Supply,No Supply,bullish
009580,무림P&P,3030,0.1x,+10.1%,No Supply,No Supply + Testing,bullish
462520,조선내화,14650,0.6x,+3.6%,No Supply,No Supply,bullish
077500,유니퀘스트,7330,0.7x,+14.5%,No Supply,No Supply,bullish
007610,선도전기,8450,5.2x,+165.8%,Effort vs Result,Effort vs Result,bullish
011280,태림포장,2095,0.1x,+0.7%,Testing,Testing,bullish
107590,미원홀딩스,63300,2.8x,-3.5%,Effort vs Result,Effort vs Result,bullish
002620,제일파마홀딩스,9000,0.6x,+3.6%,No Supply,No Supply,bullish
001290,상상인증권,1305,0.5x,+8.1%,No Supply,No Supply,bullish
005870,휴니드,9460,0.3x,+6.3%,No Supply,No Supply + Testing,bullish
014580,태경비케이,4780,0.4x,+4.7%,No Supply,No Supply,bullish
095720,웅진씽크빅,1154,0.0x,+2.1%,Testing,Testing,bullish
067830,세이브존I&C,3175,0.7x,+2.5%,No Supply,No Supply,bullish
014160,대영포장,1195,0.1x,+4.5%,Testing,Testing,bullish
37550L,DL이앤씨2우(전환),59000,0.4x,+27.0%,No Supply,No Supply + Testing,bullish
001020,페이퍼코리아,674,0.0x,+1.1%,Testing,Testing,bullish
008700,아남전자,1493,0.5x,+4.7%,No Supply,No Supply,bullish
006840,AK홀딩스,8560,0.5x,+3.6%,No Supply,No Supply,bullish
003580,HLB글로벌,2205,0.5x,+6.2%,No Supply,No Supply + Testing,bullish
163560,동일고무벨트,7540,0.1x,+5.5%,No Supply,No Supply + Testing,bullish
001260,남광토건,9880,0.2x,+8.1%,No Supply,No Supply + Testing,bullish
010960,삼호개발,3995,0.4x,+0.2%,No Supply,No Supply + Testing,bullish
007280,한국특강,1524,0.0x,+6.1%,Testing,Testing,bullish
085310,엔케이,1169,0.0x,+6.3%,Testing,Testing,bullish
031820,아이티센씨티에스,753,0.0x,+0.7%,Testing,Testing,bullish
009180,한솔로지스틱스,3175,0.5x,+4.7%,No Supply,No Supply,bullish
109070,주성코퍼레이션,1685,0.1x,+33.5%,No Supply,No Supply + Testing,bullish
012690,모나리자,2365,0.6x,+7.5%,No Supply,No Supply,bullish
010040,한국내화,1999,0.5x,+0.2%,No Supply,No Supply + Testing,bullish
069730,DSR제강,5640,0.6x,+13.7%,No Supply,No Supply,bullish
006090,사조오양,8430,0.3x,+0.7%,Testing,Testing,bullish
004830,덕성,4955,0.4x,+5.7%,No Supply,No Supply,bullish
024900,디와이덕양,2365,0.7x,+12.0%,No Supply,No Supply,bullish
003780,진양산업,5820,0.6x,+0.8%,No Supply,No Supply,bullish
004540,깨끗한나라,2005,0.5x,+0.6%,No Supply,No Supply,bullish
001465,BYC우,34000,0.3x,+14.9%,No Supply,No Supply,bullish
372910,한컴라이프케어,2590,0.2x,+1.9%,No Supply,No Supply + Testing,bullish
378850,화승알앤에이,3515,2.4x,+0.1%,Effort vs Result,Effort vs Result,bullish
006370,대구백화점,5700,0.3x,+8.3%,No Supply,No Supply,bullish
023350,한국종합기술,5280,0.3x,+10.0%,No Supply,No Supply,bullish
007120,미래아이앤지,1936,0.6x,+7.5%,No Supply,No Supply,bullish
090080,평화산업,1014,0.7x,+6.2%,No Supply,No Supply,bullish
009320,아진전자부품,1100,3.2x,+6.1%,Effort vs Result,Effort vs Result,bullish
008250,이건산업,4065,0.3x,+1.4%,No Supply,No Supply + Testing,bullish
005320,온타이드,588,0.0x,+10.5%,Testing,Testing,bullish
019175,신풍제약우,19000,0.1x,+6.8%,No Supply,No Supply + Testing,bullish
024890,대원화성,906,0.0x,+12.8%,Testing,Testing,bullish
000040,KR모터스,431,0.4x,+4.7%,No Supply,No Supply,bullish
009810,플레이그램,1178,0.0x,+8.0%,Testing,Testing,bullish
002690,동일제강,1729,0.2x,+7.4%,No Supply,No Supply + Testing,bullish
006740,블루산업개발,610,0.5x,+2.4%,No Supply,No Supply,bullish
014130,한익스프레스,2785,0.2x,+1.9%,Testing,Testing,bullish
023150,MH에탄올,4500,0.2x,+1.1%,No Supply,No Supply,bullish
030720,동원수산,7000,0.6x,+15.0%,No Supply,No Supply,bullish
009460,한창제지,544,0.0x,+1.8%,Testing,Testing,bullish
033250,체시스,999,0.0x,+1.2%,Testing,Testing,bullish
010400,우진아이엔에스,4105,0.4x,+5.7%,No Supply,No Supply + Testing,bullish
002820,SUN&L,2370,0.3x,+0.3%,Testing,Testing,bullish
069640,한세엠케이,666,0.0x,+8.0%,Testing,Testing,bullish
044380,주연테크,430,0.0x,+12.2%,Testing,Testing,bullish
019685,대교우B,1056,0.0x,+1.0%,No Supply,No Supply + Testing,bullish
001795,대한제당우,2475,0.4x,+1.5%,No Supply,No Supply,bullish
012205,계양전기우,8430,0.1x,+17.4%,No Supply,No Supply,bullish
004985,성신양회우,11650,0.1x,+3.7%,No Supply,No Supply + Testing,bullish
000325,노루홀딩스우,31550,0.2x,+1.6%,No Supply,No Supply + Testing,bullish
000145,하이트진로홀딩스우,12000,0.1x,+3.1%,Testing,Testing,bullish
005965,동부건설우,20000,0.4x,+1.3%,No Supply,No Supply + Testing,bullish
002995,금호건설우,15390,0.2x,+3.7%,No Supply,No Supply + Testing,bullish
008355,남선알미우,13980,0.1x,+1.2%,No Supply,No Supply + Testing,bullish
000227,유유제약2우B,10810,0.1x,+1.4%,No Supply,No Supply + Testing,bullish
277810,레인보우로보틱스,664000,0.0x,+0.2%,Testing,Testing,bullish
028300,HLB,60800,0.5x,+11.7%,No Supply,No Supply,bullish
036930,주성엔지니어링,126000,0.0x,+70.6%,Testing,Testing,bullish
095340,ISC,242500,0.5x,+9.4%,No Supply,No Supply + Testing,bullish
058610,에스피지,127600,0.0x,+5.4%,Testing,Testing,bullish
257720,실리콘투,44000,0.7x,+5.9%,No Supply,No Supply,bullish
067310,하나마이크론,39700,0.0x,+17.2%,Testing,Testing,bullish
131970,두산테스나,130700,0.0x,+43.8%,Testing,Testing,bullish
038500,삼표시멘트,16930,0.0x,+4.9%,Testing,Testing,bullish
183300,코미코,141600,0.7x,+16.5%,No Supply,No Supply,bullish
078160,메디포스트,27900,0.0x,+22.7%,Testing,Testing,bullish
044490,태웅,53000,0.5x,+16.7%,No Supply,No Supply,bullish
358570,지아이이노베이션,16250,0.0x,+13.3%,Testing,Testing,bullish
033500,동성화인텍,29000,0.6x,+7.5%,No Supply,No Supply,bullish
060250,NHN KCP,19650,0.3x,+3.1%,No Supply,No Supply,bullish
368770,파이버프로,23550,0.0x,+20.2%,Testing,Testing,bullish
033640,네패스,32000,0.5x,+50.0%,No Supply,No Supply,bullish
024850,HLB이노베이션,4620,0.0x,+12.7%,Testing,Testing,bullish
041960,코미팜,9720,0.5x,+11.1%,No Supply,No Supply,bullish
031330,에스에이엠티,7070,0.5x,+24.8%,No Supply,No Supply,bullish
033160,엠케이전자,27900,0.0x,+59.0%,Testing,Testing,bullish
354320,알멕,100400,0.5x,+55.4%,No Supply,No Supply + Testing,bullish
099190,아이센스,21200,0.7x,+0.7%,No Supply,No Supply,bullish
047920,HLB제약,17300,0.6x,+5.4%,No Supply,No Supply,bullish
037460,삼지전자,32700,0.0x,+23.6%,Testing,Testing,bullish
069540,빛과전자,5080,0.2x,+66.0%,No Supply,No Supply,bullish
078130,국일제지,436,0.0x,+28.6%,Testing,Testing,bullish
064820,케이프,15860,0.5x,+35.3%,No Supply,No Supply,bullish
234340,헥토파이낸셜,32150,0.0x,+6.1%,Testing,Testing,bullish
042370,비츠로테크,16950,0.5x,+35.1%,No Supply,No Supply,bullish
441270,파인엠텍,10380,0.6x,+1.8%,No Supply,No Supply,bullish
243840,신흥에스이씨,10550,0.6x,+41.4%,No Supply,No Supply,bullish
079940,가비아,30050,0.2x,+4.6%,No Supply,No Supply + Testing,bullish
084990,헬릭스미스,8620,0.4x,+16.9%,No Supply,No Supply,bullish
459510,나우로보틱스,30550,10.1x,+33.8%,Effort vs Result,Effort vs Result,bullish
092190,서울바이오시스,8640,4.1x,+112.6%,Effort vs Result,Effort vs Result,bullish
200470,에이팩트,8650,0.0x,+10.6%,Testing,Testing,bullish
014940,오리엔탈정공,7940,0.6x,+8.6%,No Supply,No Supply,bullish
085910,네오티스,25800,0.6x,+22.7%,No Supply,No Supply,bullish
451760,컨텍,22500,0.0x,+18.0%,Testing,Testing,bullish
