ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
012330,현대모비스,569000,0.5x,+3.7%,No Supply,No Supply,bullish
010120,LS ELECTRIC,245000,0.6x,+1.6%,No Supply,No Supply,bullish
298040,효성중공업,3834000,0.6x,+5.7%,No Supply,No Supply,bullish
035420,NAVER,222000,0.2x,+0.7%,No Supply,No Supply,bullish
011070,LG이노텍,1130000,0.4x,+40.4%,No Supply,No Supply + Testing,bullish
307950,현대오토에버,624000,0.4x,+5.1%,No Supply,No Supply,bullish
003550,LG,109900,0.4x,+0.9%,No Supply,No Supply,bullish
018260,삼성에스디에스,208500,0.3x,+3.4%,No Supply,No Supply + Testing,bullish
003490,대한항공,27050,0.7x,+4.9%,No Supply,No Supply,bullish
161390,한국타이어앤테크놀로지,64500,0.6x,+0.6%,No Supply,No Supply,bullish
353200,대덕전자,155000,0.5x,+17.0%,Testing,Testing,bullish
001450,현대해상,36800,0.4x,+8.7%,No Supply,No Supply,bullish
009155,삼성전기우,954000,3.9x,+112.2%,Effort vs Result,Effort vs Result,bullish
001740,SK네트웍스,10150,0.1x,+19.4%,No Supply,No Supply,bullish
001820,삼화콘덴서,167000,0.3x,+79.9%,No Supply,No Supply,bullish
192080,더블유게임즈,64400,0.5x,+5.1%,No Supply,No Supply + Testing,bullish
000815,삼성화재우,435500,0.5x,+12.3%,No Supply,No Supply,bullish
415640,KB발해인프라,9980,0.3x,+0.7%,No Supply,No Supply,bullish
004710,한솔테크닉스,15460,4.8x,+49.2%,Effort vs Result,Effort vs Result,bullish
377740,바이오노트,4590,1.5x,-7.2%,Stopping Volume,Stopping Volume,bullish
02826K,삼성물산우B,303000,3.1x,+36.8%,Effort vs Result,Effort vs Result,bullish
004700,조광피혁,61000,1.7x,-5.6%,Stopping Volume,Stopping Volume,bullish
005950,이수화학,13070,0.4x,+12.8%,No Supply,No Supply,bullish
003120,일성아이에스,19460,2.2x,-7.8%,Stopping Volume,Stopping Volume,bullish
244920,에이플러스에셋,10800,4.2x,+1.9%,Stopping Volume,Stopping Volume,bullish
