ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
066570,LG전자,211500,0.7x,+9.6%,No Supply,No Supply,bullish
003550,LG,108900,0.5x,+0.4%,No Supply,No Supply,bullish
018260,삼성에스디에스,212000,0.5x,+5.7%,No Supply,No Supply,bullish
064400,LG씨엔에스,85800,0.4x,+5.5%,No Supply,No Supply,bullish
012510,더존비즈온,120000,0.1x,+0.2%,Testing,Testing,bullish
097950,CJ제일제당,193300,1.6x,-11.9%,Stopping Volume,Stopping Volume,bullish
004370,농심,364000,1.5x,-4.0%,Stopping Volume,Stopping Volume,bullish
001740,SK네트웍스,10430,0.3x,+24.2%,No Supply,No Supply,bullish
001800,오리온홀딩스,25550,0.5x,+2.1%,No Supply,No Supply + Testing,bullish
066575,LG전자우,72000,0.4x,+0.2%,No Supply,No Supply,bullish
415640,KB발해인프라,10010,0.4x,+1.0%,Testing,Testing,bullish
006120,SK디스커버리,45000,1.9x,-15.9%,Stopping Volume,Stopping Volume,bullish
268280,미원에스씨,107100,2.8x,-4.1%,Effort vs Result,Effort vs Result,bullish
010690,화신,14330,6.6x,+19.9%,Effort vs Result,Effort vs Result,bullish
005430,한국공항,80600,0.3x,+16.7%,No Supply,No Supply,bullish
003960,사조대림,27700,3.9x,-7.6%,Effort vs Result,Effort vs Result,bullish
122900,아이마켓코리아,7470,0.4x,+0.0%,No Supply,No Supply,bullish
025560,미래산업,42100,0.4x,+68.1%,No Supply,No Supply,bullish
012320,경동인베스트,57600,7.7x,-0.2%,Effort vs Result,Effort vs Result,bullish
005800,신영와코루,13090,1.9x,-9.0%,Stopping Volume,Stopping Volume,bullish
019680,대교,990,2.0x,-25.7%,Stopping Volume,Stopping Volume,bullish
006840,AK홀딩스,6300,1.9x,-18.4%,Stopping Volume,Stopping Volume,bullish
058730,다스코,3470,11.6x,+6.5%,Effort vs Result,Effort vs Result,bullish
000890,보해양조,2130,5.7x,+15.2%,Effort vs Result,Effort vs Result,bullish
006370,대구백화점,4245,2.0x,-21.5%,Stopping Volume,Stopping Volume,bullish
003535,한화투자증권우,6800,1.5x,-17.7%,Stopping Volume,Stopping Volume,bullish
006570,대림통상,1911,2.1x,-2.4%,Stopping Volume,Stopping Volume,bullish
014285,금강공업우,6100,2.1x,-10.7%,Stopping Volume,Stopping Volume,bullish
007390,네이처셀,29050,0.4x,+23.0%,No Supply,No Supply,bullish
420770,기가비스,139000,0.6x,+21.3%,No Supply,No Supply,bullish
476830,알지노믹스,91300,2.1x,-39.1%,Stopping Volume,Stopping Volume,bullish
090360,로보스타,95000,0.3x,+12.1%,No Supply,No Supply,bullish
124500,아이티센글로벌,31200,1.6x,-35.3%,Stopping Volume,Stopping Volume,bullish
033160,엠케이전자,28000,0.7x,+4.8%,No Supply,No Supply,bullish
376900,로킷헬스케어,41700,1.6x,-41.1%,Stopping Volume,Stopping Volume,bullish
330860,네패스아크,50300,0.6x,+25.6%,No Supply,No Supply,bullish
099190,아이센스,16360,2.2x,-13.6%,Stopping Volume,Stopping Volume,bullish
079940,가비아,31500,0.6x,+2.6%,No Supply,No Supply,bullish
061970,LB세미콘,5110,0.7x,+2.0%,No Supply,No Supply,bullish
290690,소룩스,4570,0.2x,+6.6%,No Supply,No Supply,bullish
242040,나무기술,6040,0.3x,+2.3%,No Supply,No Supply,bullish
082800,비보존 제약,3140,0.3x,+2.1%,No Supply,No Supply,bullish
306620,지아이에스,3355,3.5x,+9.6%,Effort vs Result,Effort vs Result,bullish
198440,강동씨앤엘,2415,4.3x,+110.5%,Effort vs Result,Effort vs Result,bullish
066430,아이로보틱스,3100,0.2x,+12.3%,No Supply,No Supply,bullish
413630,씨피시스템,3195,8.6x,-5.9%,Effort vs Result,Effort vs Result,bullish
052260,현대바이오랜드,3600,2.7x,-11.9%,Stopping Volume,Stopping Volume,bullish
079650,서산,4815,0.0x,+216.4%,Testing,Testing,bullish
460940,피앤에스로보틱스,6810,10.7x,-8.6%,Effort vs Result,Effort vs Result,bullish
014950,삼익제약,8410,7.3x,+2.5%,Effort vs Result,Effort vs Result,bullish
037760,쎄니트,2430,0.2x,+2.0%,Testing,Testing,bullish
123010,알엔티엑스,2055,0.3x,+1.9%,No Supply,No Supply,bullish
332370,아이디피,4985,1.7x,-4.0%,Stopping Volume,Stopping Volume,bullish
036670,삼양케이씨아이,5250,2.2x,-8.9%,Stopping Volume,Stopping Volume,bullish
286750,나노실리칸첨단소재,1637,3.7x,+14.3%,Effort vs Result,Effort vs Result,bullish
276730,한울앤제주,19470,5.2x,+60.3%,Effort vs Result,Effort vs Result,bullish
050120,ES큐브,2980,0.4x,+3.5%,No Supply,No Supply,bullish
114630,폴라리스우노,1843,3.4x,-13.7%,Effort vs Result,Effort vs Result,bullish
197140,디지캡,2160,0.5x,+10.9%,No Supply,No Supply,bullish
097780,에코볼트,1337,2.1x,-21.8%,Effort vs Result,Effort vs Result,bullish
415380,스튜디오삼익,1709,2.4x,-15.2%,Stopping Volume,Stopping Volume,bullish
368600,아이씨에이치,680,1.7x,-29.5%,Stopping Volume,Stopping Volume,bullish
096870,엘디티,1904,5.5x,-12.6%,Effort vs Result,Effort vs Result,bullish
011080,형지I&C,3515,5.6x,-2.7%,Effort vs Result,Effort vs Result,bullish
361670,삼영에스앤씨,2650,2.2x,-11.8%,Effort vs Result,Effort vs Result,bullish
479880,한국제15호스팩,2050,1.8x,-0.1%,Stopping Volume,Stopping Volume,bullish
487360,신한제14호스팩,2025,5.5x,-0.4%,Effort vs Result,Effort vs Result,bullish
474660,신한제12호스팩,2055,3.6x,+0.1%,Effort vs Result,Effort vs Result,bullish
496070,신한제16호스팩,2000,2.5x,-0.7%,Stopping Volume,Stopping Volume,bullish
486630,KB제30호스팩,2035,3.2x,-1.1%,Stopping Volume,Stopping Volume,bullish
498390,한화플러스제5호스팩,2045,0.2x,+0.2%,No Supply,No Supply + Testing,bullish
468760,유진스팩10호,2075,2.2x,-0.6%,Stopping Volume,Stopping Volume,bullish
472230,에스케이증권제11호스팩,2070,0.2x,+0.2%,Testing,Testing,bullish
0068Y0,비엔케이제3호스팩,1989,1.6x,-0.7%,Stopping Volume,Stopping Volume,bullish
