ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
010140,삼성중공업,21650,2.7x,-0.8%,Effort vs Result,Effort vs Result,bullish
011170,롯데케미칼,61000,2.0x,+2.5%,Effort vs Result,Effort vs Result,bullish
489790,한화비전,48700,0.5x,+1.1%,No Supply,No Supply,bullish
181710,NHN,65900,0.4x,+37.3%,No Supply,No Supply,bullish
073240,금호타이어,7120,0.3x,+8.0%,No Supply,No Supply + Testing,bullish
112610,씨에스윈드,45900,0.5x,+7.1%,No Supply,No Supply,bullish
023590,다우기술,38350,0.4x,+2.5%,No Supply,No Supply + Testing,bullish
001430,세아베스틸지주,40400,0.6x,+9.9%,No Supply,No Supply,bullish
280360,롯데웰푸드,146600,0.5x,+29.5%,No Supply,No Supply + Testing,bullish
000210,DL,55000,3.3x,+15.9%,Effort vs Result,Effort vs Result,bullish
030610,교보증권,10050,1.8x,+2.1%,Stopping Volume,Stopping Volume,bullish
079160,CJ CGV,5210,0.5x,+6.0%,No Supply,No Supply + Testing,bullish
005090,SGC에너지,53400,0.5x,+9.8%,No Supply,No Supply + Testing,bullish
017940,E1,98400,1.5x,+12.0%,Stopping Volume,Stopping Volume,bullish
094800,맵스리얼티,7120,0.5x,+12.5%,No Supply,No Supply,bullish
317450,명인제약,44650,0.5x,+1.9%,No Supply,No Supply,bullish
002990,금호건설,16510,0.5x,+35.9%,No Supply,No Supply,bullish
001510,SK증권,2400,0.3x,+2.0%,No Supply,No Supply + Testing,bullish
019170,신풍제약,10100,0.5x,+19.8%,No Supply,No Supply,bullish
004710,한솔테크닉스,8490,5.1x,+3.2%,Effort vs Result,Effort vs Result,bullish
005945,NH투자증권우,23200,1.6x,-4.6%,Stopping Volume,Stopping Volume,bullish
004700,조광피혁,65000,0.2x,+2.8%,Testing,Testing,bullish
306200,세아제강,147500,3.0x,+13.4%,Effort vs Result,Effort vs Result,bullish
017900,광전자,6880,0.1x,+2.1%,No Supply,No Supply,bullish
017810,풀무원,9600,0.4x,+4.3%,No Supply,No Supply + Testing,bullish
015860,일진홀딩스,6370,0.4x,+3.7%,No Supply,No Supply + Testing,bullish
003120,일성아이에스,20650,0.1x,+2.4%,No Supply,No Supply + Testing,bullish
136490,선진,10950,3.5x,+11.5%,Effort vs Result,Effort vs Result,bullish
000540,흥국화재,3960,8.1x,+20.8%,Effort vs Result,Effort vs Result,bullish
007160,사조산업,49900,0.3x,+3.0%,No Supply,No Supply + Testing,bullish
404990,신한서부티엔디리츠,3850,1.6x,-0.3%,Stopping Volume,Stopping Volume,bullish
