ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
034020,두산에너빌리티,80700,2.3x,+1.9%,Effort vs Result,Effort vs Result,bullish
068270,셀트리온,189600,0.5x,+4.4%,No Supply,No Supply,bullish
010950,S-Oil,139900,0.6x,+9.5%,No Supply,No Supply,bullish
000720,현대건설,121300,3.2x,+10.2%,Effort vs Result,Effort vs Result,bullish
000100,유한양행,83300,0.6x,+11.8%,No Supply,No Supply,bullish
001450,현대해상,50800,0.4x,+28.4%,Testing,Testing,bullish
052690,한전기술,108600,8.2x,+6.5%,Effort vs Result,Effort vs Result,bullish
003690,코리안리,14440,0.3x,+4.8%,Testing,Testing,bullish
282330,BGF리테일,145300,0.5x,+13.9%,No Supply,No Supply,bullish
204320,HL만도,51400,0.5x,+0.8%,No Supply,No Supply,bullish
007070,GS리테일,26600,0.4x,+5.4%,No Supply,No Supply + Testing,bullish
073240,금호타이어,7000,0.3x,+12.0%,No Supply,No Supply,bullish
082640,동양생명,8250,0.0x,+5.0%,Testing,Testing,bullish
330590,롯데리츠,3910,0.5x,+6.4%,No Supply,No Supply,bullish
079160,CJ CGV,5230,0.5x,+8.8%,No Supply,No Supply + Testing,bullish
365550,ESR켄달스퀘어리츠,3020,2.0x,-9.4%,Stopping Volume,Stopping Volume,bullish
00088K,한화3우B,36200,14.8x,+9.5%,Effort vs Result,Effort vs Result,bullish
145990,삼양사,45400,0.4x,+2.3%,No Supply,No Supply + Testing,bullish
092230,KPX홀딩스,102500,2.6x,+19.6%,Effort vs Result,Effort vs Result,bullish
004700,조광피혁,64000,0.2x,+1.9%,No Supply,No Supply,bullish
001940,KISCO홀딩스,28250,2.5x,+9.8%,Effort vs Result,Effort vs Result,bullish
344820,KCC글라스,24850,0.4x,+7.4%,Testing,Testing,bullish
317400,자이에스앤디,10150,0.6x,+63.6%,No Supply,No Supply,bullish
060980,HL홀딩스,39750,0.6x,+0.9%,No Supply,No Supply,bullish
002310,아세아제지,8560,3.0x,+10.3%,Effort vs Result,Effort vs Result,bullish
003350,한국화장품제조,14410,5.1x,+66.4%,Effort vs Result,Effort vs Result,bullish
005720,넥센,6190,0.4x,+2.4%,Testing,Testing,bullish
096760,JW홀딩스,4010,0.4x,+4.5%,No Supply,No Supply + Testing,bullish
122900,아이마켓코리아,8350,4.2x,+11.6%,Effort vs Result,Effort vs Result,bullish
003960,사조대림,30350,0.5x,+3.6%,No Supply,No Supply,bullish
286940,롯데이노베이트,18320,0.4x,+2.5%,No Supply,No Supply,bullish
010955,S-Oil우,65900,0.6x,+5.2%,No Supply,No Supply,bullish
007160,사조산업,49350,0.1x,+4.4%,Testing,Testing,bullish
034120,SBS,12340,0.1x,+3.9%,Testing,Testing,bullish
009680,모토닉,10150,0.3x,+2.1%,Testing,Testing,bullish
432320,KB스타리츠,1422,0.3x,+1.9%,No Supply,No Supply + Testing,bullish
020120,키다리스튜디오,5550,6.1x,+57.9%,Effort vs Result,Effort vs Result,bullish
001130,대한제분,11660,0.2x,+3.2%,No Supply,No Supply,bullish
002100,경농,9240,0.3x,+0.7%,No Supply,No Supply + Testing,bullish
002170,SYTS,56100,0.1x,+2.2%,Testing,Testing,bullish
090350,노루페인트,8120,0.3x,+7.0%,No Supply,No Supply + Testing,bullish
001045,CJ우,69700,1.9x,+0.2%,Stopping Volume,Stopping Volume,bullish
003830,대한화섬,115500,0.2x,+3.8%,No Supply,No Supply,bullish
271980,제일약품,10140,0.2x,+0.6%,Testing,Testing,bullish
002390,한독,9380,0.2x,+11.8%,Testing,Testing,bullish
005800,신영와코루,13400,0.4x,+3.0%,Testing,Testing,bullish
001290,상상인증권,1010,0.0x,+21.0%,Testing,Testing,bullish
264900,크라운제과,8170,0.4x,+0.5%,Testing,Testing,bullish
016740,두올,3400,2.3x,-5.0%,Effort vs Result,Effort vs Result,bullish
004100,태양금속,2655,2.0x,+7.4%,Effort vs Result,Effort vs Result,bullish
214330,금호에이치티,8550,5.6x,+36.7%,Effort vs Result,Effort vs Result,bullish
023000,삼원강재,2230,0.2x,+1.4%,Testing,Testing,bullish
096775,SK이노베이션우,67100,0.5x,+9.1%,Testing,Testing,bullish
019680,대교,1000,0.0x,+3.0%,Testing,Testing,bullish
004720,팜젠사이언스,3260,0.6x,+2.6%,No Supply,No Supply,bullish
095720,웅진씽크빅,1241,0.4x,+2.0%,No Supply,No Supply,bullish
010040,한국내화,1607,0.3x,+2.5%,No Supply,No Supply + Testing,bullish
016090,대현,1483,0.2x,+0.0%,Testing,Testing,bullish
000725,현대건설우,56300,2.4x,+10.4%,Effort vs Result,Effort vs Result,bullish
075180,새론오토모티브,2955,0.4x,+0.9%,No Supply,No Supply,bullish
011300,우성머티리얼스,3185,0.3x,+15.1%,No Supply,No Supply,bullish
372910,한컴라이프케어,1843,0.1x,+4.3%,Testing,Testing,bullish
027740,마니커,1535,7.0x,+38.5%,Effort vs Result,Effort vs Result,bullish
134790,시디즈,19710,0.2x,+3.5%,No Supply,No Supply + Testing,bullish
145270,케이탑리츠,786,0.1x,+0.8%,No Supply,No Supply + Testing,bullish
005820,원림,15000,0.4x,+7.1%,No Supply,No Supply + Testing,bullish
069640,한세엠케이,1455,0.2x,+29.6%,No Supply,No Supply + Testing,bullish
090370,메타랩스,1108,0.3x,+1.9%,Testing,Testing,bullish
024070,WISCOM,1966,0.5x,+4.8%,No Supply,No Supply,bullish
014130,한익스프레스,2460,0.4x,+4.8%,Testing,Testing,bullish
011090,에넥스,2280,0.4x,+50.0%,No Supply,No Supply,bullish
033250,체시스,3985,0.4x,+6.4%,No Supply,No Supply + Testing,bullish
006740,블루산업개발,1052,0.0x,+4.1%,Testing,Testing,bullish
465770,STX그린로지스,3300,0.2x,+16.4%,No Supply,No Supply,bullish
002070,비비안,4540,0.2x,+1.5%,Testing,Testing,bullish
108675,LX하우시스우,18780,0.4x,+11.9%,Testing,Testing,bullish
18064K,한진칼우,29300,0.3x,+2.4%,Testing,Testing,bullish
084695,대상홀딩스우,11910,0.4x,+1.7%,No Supply,No Supply + Testing,bullish
004105,태양금속우,3075,2.2x,+1.5%,Effort vs Result,Effort vs Result,bullish
003075,코오롱글로벌우,13320,0.2x,+0.6%,Testing,Testing,bullish
001067,JW중외제약2우B,46800,0.5x,+7.6%,Testing,Testing,bullish
001755,한양증권우,19700,1.7x,-1.3%,Stopping Volume,Stopping Volume,bullish
000225,유유제약1우,3620,1.8x,-1.9%,Stopping Volume,Stopping Volume,bullish
001065,JW중외제약우,22850,0.1x,+8.2%,No Supply,No Supply + Testing,bullish
000325,노루홀딩스우,26550,0.2x,+6.9%,No Supply,No Supply + Testing,bullish
26490K,크라운제과우,7740,0.7x,+2.9%,No Supply,No Supply,bullish
090355,노루페인트우,11590,2.4x,+7.7%,Stopping Volume,Stopping Volume,bullish
007575,일양약품우,7880,0.4x,+5.3%,Testing,Testing,bullish
008355,남선알미우,7660,0.3x,+2.2%,No Supply,No Supply + Testing,bullish
196170,알테오젠,305500,0.6x,+14.2%,No Supply,No Supply,bullish
214450,파마리서치,414500,0.3x,+17.5%,Testing,Testing,bullish
087010,펩트론,183200,0.5x,+9.3%,Testing,Testing,bullish
108490,로보티즈,255000,0.5x,+7.8%,No Supply,No Supply,bullish
310210,보로노이,168100,0.5x,+3.4%,Testing,Testing,bullish
058610,에스피지,96500,0.4x,+10.8%,No Supply,No Supply,bullish
140410,메지온,64900,0.3x,+9.9%,Testing,Testing,bullish
183300,코미코,25900,2.4x,-11.4%,Effort vs Result,Effort vs Result,bullish
232140,와이씨,11700,2.4x,+6.2%,Effort vs Result,Effort vs Result,bullish
124500,아이티센글로벌,40500,3.1x,+61.4%,Effort vs Result,Effort vs Result,bullish
356860,티엘비,38700,2.3x,+11.5%,Effort vs Result,Effort vs Result,bullish
090360,로보스타,79700,0.4x,+2.4%,No Supply,No Supply,bullish
225570,넥슨게임즈,10720,4.2x,+20.1%,Effort vs Result,Effort vs Result,bullish
476060,온코닉테라퓨틱스,14370,0.3x,+8.6%,Testing,Testing,bullish
456160,지투지바이오,37500,0.7x,+2.5%,No Supply,No Supply,bullish
036810,에프에스티,27300,2.3x,+16.0%,Effort vs Result,Effort vs Result,bullish
215600,신라젠,2960,7.0x,+32.6%,Effort vs Result,Effort vs Result,bullish
080580,오킨스전자,19400,2.5x,+34.8%,Effort vs Result,Effort vs Result,bullish
332570,PS일렉트로닉스,8640,0.5x,+21.4%,No Supply,No Supply,bullish
067630,HLB생명과학,2790,0.6x,+2.9%,No Supply,No Supply,bullish
455900,엔젤로보틱스,20850,0.2x,+4.2%,No Supply,No Supply,bullish
234340,헥토파이낸셜,22400,2.4x,+18.3%,Effort vs Result,Effort vs Result,bullish
043150,바텍,19390,0.6x,+5.3%,No Supply,No Supply,bullish
138080,오이솔루션,23250,0.5x,+2.1%,No Supply,No Supply,bullish
160980,싸이맥스,25100,1.6x,-24.4%,Stopping Volume,Stopping Volume,bullish
481070,에이유브랜즈,17120,0.1x,+6.5%,No Supply,No Supply,bullish
314130,지놈앤컴퍼니,4075,0.6x,+1.0%,No Supply,No Supply,bullish
067390,아스트,506,0.0x,+0.6%,Testing,Testing,bullish
053300,한국정보인증,5050,2.3x,+13.0%,Effort vs Result,Effort vs Result,bullish
304100,솔트룩스,16110,0.5x,+16.0%,No Supply,No Supply,bullish
459510,나우로보틱스,15400,0.3x,+2.8%,No Supply,No Supply,bullish
484120,도우인시스,18120,0.4x,+6.5%,No Supply,No Supply,bullish
388050,지투파워,9790,4.0x,+24.7%,Effort vs Result,Effort vs Result,bullish
402030,코난테크놀로지,14620,0.7x,+12.8%,No Supply,No Supply,bullish
264850,이랜시스,5950,0.1x,+18.2%,No Supply,No Supply,bullish
082800,비보존 제약,2865,0.4x,+5.0%,No Supply,No Supply + Testing,bullish
068790,DMS,7620,0.5x,+12.9%,No Supply,No Supply,bullish
134580,탑코미디어,3440,3.1x,+164.5%,Effort vs Result,Effort vs Result,bullish
179290,엠아이텍,5160,0.2x,+9.1%,No Supply,No Supply + Testing,bullish
