ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
207940,삼성바이오로직스,1548000,0.4x,+9.5%,No Supply,No Supply + Testing,bullish
012450,한화에어로스페이스,1160000,0.7x,+12.6%,No Supply,No Supply,bullish
068270,셀트리온,201000,0.4x,+12.6%,Testing,Testing,bullish
079550,LIG디펜스앤에어로스페이스,815000,0.5x,+6.9%,No Supply,No Supply,bullish
272210,한화시스템,80300,0.6x,+6.0%,No Supply,No Supply,bullish
047810,한국항공우주,146400,0.6x,+1.1%,No Supply,No Supply,bullish
009830,한화솔루션,35400,0.5x,+9.9%,No Supply,No Supply,bullish
267270,HD건설기계,138600,0.6x,+5.3%,No Supply,No Supply,bullish
010060,OCI홀딩스,279000,0.5x,+20.4%,Testing,Testing,bullish
088350,한화생명,5630,3.9x,+21.1%,Effort vs Result,Effort vs Result,bullish
007340,DN오토모티브,58900,4.1x,+44.9%,Effort vs Result,Effort vs Result,bullish
004370,농심,437500,5.0x,+19.6%,Effort vs Result,Effort vs Result,bullish
103140,풍산,82000,0.6x,+18.3%,No Supply,No Supply,bullish
006280,녹십자,129200,0.4x,+4.8%,Testing,Testing,bullish
082640,동양생명,8250,0.0x,+6.2%,Testing,Testing,bullish
006340,대원전선,14710,0.4x,+22.1%,No Supply,No Supply,bullish
285130,SK케미칼,50000,4.9x,+21.0%,Effort vs Result,Effort vs Result,bullish
499790,GS피앤엘,42300,0.5x,+2.9%,No Supply,No Supply,bullish
000370,한화손해보험,6990,2.3x,+16.2%,Effort vs Result,Effort vs Result,bullish
005180,빙그레,82400,13.7x,+23.0%,Effort vs Result,Effort vs Result,bullish
090435,아모레퍼시픽우,44650,0.5x,+13.1%,Testing,Testing,bullish
417310,코람코더원리츠,10930,0.3x,+6.4%,Testing,Testing,bullish
072710,농심홀딩스,93000,2.2x,+4.0%,Effort vs Result,Effort vs Result,bullish
092230,KPX홀딩스,93000,3.7x,+11.1%,Effort vs Result,Effort vs Result,bullish
194370,제이에스코퍼레이션,13110,0.6x,+9.3%,No Supply,No Supply,bullish
017810,풀무원,9800,3.0x,+6.1%,Effort vs Result,Effort vs Result,bullish
126560,현대퓨처넷,3280,0.4x,+8.6%,No Supply,No Supply,bullish
0120G0,삼양바이오팜,47950,0.6x,+5.5%,No Supply,No Supply,bullish
024720,콜마홀딩스,10250,0.6x,+19.3%,No Supply,No Supply,bullish
007690,국도화학,37600,0.4x,+4.6%,No Supply,No Supply,bullish
092790,넥스틸,12920,0.5x,+3.4%,No Supply,No Supply,bullish
005720,넥센,6270,0.4x,+4.0%,No Supply,No Supply,bullish
001390,KG케미칼,4530,0.5x,+6.0%,Testing,Testing,bullish
286940,롯데이노베이트,19050,0.3x,+5.4%,No Supply,No Supply,bullish
003120,일성아이에스,20550,0.5x,+3.5%,No Supply,No Supply,bullish
092200,디아이씨,6580,8.3x,+16.1%,Effort vs Result,Effort vs Result,bullish
003920,남양유업,44400,0.5x,+3.5%,Testing,Testing,bullish
028100,동아지질,17720,0.4x,+8.6%,No Supply,No Supply + Testing,bullish
003555,LG우,70000,2.3x,+5.7%,Effort vs Result,Effort vs Result,bullish
053690,한미글로벌,18880,0.4x,+7.3%,No Supply,No Supply,bullish
100250,진양홀딩스,3185,4.2x,+7.4%,Effort vs Result,Effort vs Result,bullish
004310,현대약품,6310,0.2x,+2.9%,No Supply,No Supply,bullish
005960,동부건설,8280,2.9x,+24.7%,Effort vs Result,Effort vs Result,bullish
002170,SYTS,56800,0.1x,+4.9%,No Supply,No Supply,bullish
001045,CJ우,73800,0.4x,+5.3%,Testing,Testing,bullish
00279K,아모레퍼시픽홀딩스3우C,21800,0.6x,+7.0%,No Supply,No Supply,bullish
004150,한솔홀딩스,3480,4.0x,+8.8%,Effort vs Result,Effort vs Result,bullish
015890,태경산업,4880,4.7x,+5.4%,Effort vs Result,Effort vs Result,bullish
020120,키다리스튜디오,3840,2.9x,+13.8%,Effort vs Result,Effort vs Result,bullish
012610,경인양행,3385,2.4x,+1.6%,Effort vs Result,Effort vs Result,bullish
006060,화승인더,2515,1.9x,+0.1%,Stopping Volume,Stopping Volume,bullish
004960,한신공영,11690,2.9x,+11.4%,Effort vs Result,Effort vs Result,bullish
004080,신흥,14040,1.8x,+0.8%,Stopping Volume,Stopping Volume,bullish
350520,이지스레지던스리츠,3450,2.1x,+2.5%,Stopping Volume,Stopping Volume,bullish
227840,현대코퍼레이션홀딩스,13680,3.6x,+13.4%,Effort vs Result,Effort vs Result,bullish
001520,동양,1159,0.2x,+5.1%,No Supply,No Supply + Testing,bullish
002460,HS화성,11780,0.5x,+2.4%,No Supply,No Supply + Testing,bullish
013570,디와이,4510,2.5x,+13.6%,Effort vs Result,Effort vs Result,bullish
001290,상상인증권,1023,0.4x,+23.8%,No Supply,No Supply + Testing,bullish
123690,한국화장품,6660,0.6x,+5.0%,No Supply,No Supply,bullish
027970,한국제지,2750,4.6x,-1.1%,Effort vs Result,Effort vs Result,bullish
37550L,DL이앤씨2우(전환),48950,0.5x,+12.5%,No Supply,No Supply + Testing,bullish
006660,삼성공조,11630,0.2x,+5.8%,No Supply,No Supply + Testing,bullish
111380,동인기연,14410,7.2x,+14.4%,Effort vs Result,Effort vs Result,bullish
069730,DSR제강,5970,2.2x,+9.4%,Stopping Volume,Stopping Volume,bullish
