ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
005385,현대차우,196200,1.7x,-19.8%,Stopping Volume,Stopping Volume,bullish
012510,더존비즈온,120000,0.0x,+0.0%,Testing,Testing,bullish
462870,시프트업,32300,0.6x,+1.6%,No Supply,No Supply,bullish
082640,동양생명,7660,0.3x,+0.1%,No Supply,No Supply + Testing,bullish
057050,현대홈쇼핑,87300,0.0x,+4.7%,Testing,Testing,bullish
006340,대원전선,12750,2.0x,+1.6%,Effort vs Result,Effort vs Result,bullish
248070,솔루엠,14340,1.5x,-22.1%,Stopping Volume,Stopping Volume,bullish
002960,한국쉘석유,498000,0.6x,+0.4%,No Supply,No Supply,bullish
005389,현대차3우B,193100,1.6x,-17.6%,Stopping Volume,Stopping Volume,bullish
031430,신세계인터내셔날,11970,1.5x,-14.3%,Stopping Volume,Stopping Volume,bullish
417310,코람코더원리츠,10030,0.7x,+0.1%,No Supply,No Supply,bullish
033270,유나이티드제약,17440,1.7x,-5.1%,Stopping Volume,Stopping Volume,bullish
002900,TYM,6400,1.5x,-8.6%,Stopping Volume,Stopping Volume,bullish
078520,에이블씨엔씨,10030,2.9x,-14.6%,Stopping Volume,Stopping Volume,bullish
005430,한국공항,79700,0.6x,+3.3%,No Supply,No Supply,bullish
008490,서흥,20750,2.2x,+6.5%,Effort vs Result,Effort vs Result,bullish
025560,미래산업,41750,0.0x,+17.6%,Testing,Testing,bullish
213500,한솔제지,6880,0.5x,+0.4%,No Supply,No Supply + Testing,bullish
293480,하나제약,8570,1.7x,-6.7%,Stopping Volume,Stopping Volume,bullish
004970,신라교역,9420,3.6x,+2.5%,Effort vs Result,Effort vs Result,bullish
058850,KTcs,2250,1.8x,-7.2%,Stopping Volume,Stopping Volume,bullish
032560,황금에스티,5220,1.5x,-6.4%,Stopping Volume,Stopping Volume,bullish
010960,삼호개발,3605,0.2x,+1.5%,No Supply,No Supply,bullish
009190,대양금속,1920,0.6x,+5.6%,No Supply,No Supply,bullish
155660,DSR,4480,0.4x,+4.6%,No Supply,No Supply + Testing,bullish
004720,팜젠사이언스,3045,1.6x,-8.3%,Stopping Volume,Stopping Volume,bullish
009770,삼정펄프,27400,2.4x,-1.0%,Stopping Volume,Stopping Volume,bullish
001560,제일연마,9000,2.1x,-8.8%,Effort vs Result,Effort vs Result,bullish
396690,미래에셋글로벌리츠,1606,0.6x,+1.3%,No Supply,No Supply,bullish
011230,삼화전자,2965,0.2x,+6.7%,No Supply,No Supply,bullish
075180,새론오토모티브,2930,0.5x,+0.5%,No Supply,No Supply,bullish
005360,모나미,2650,2.6x,+81.4%,Effort vs Result,Effort vs Result,bullish
006125,SK디스커버리우,38100,1.6x,-2.8%,Stopping Volume,Stopping Volume,bullish
011300,우성머티리얼스,2675,3.2x,+6.0%,Effort vs Result,Effort vs Result,bullish
002880,디와이에이,852,0.6x,+0.9%,No Supply,No Supply,bullish
