ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
034020,두산에너빌리티,122600,2.1x,+21.1%,Effort vs Result,Effort vs Result,bullish
032830,삼성생명,255500,1.5x,+13.4%,Stopping Volume,Stopping Volume,bullish
272210,한화시스템,130100,0.7x,+1.0%,No Supply,No Supply,bullish
003230,삼양식품,1344000,0.7x,+12.8%,No Supply,No Supply,bullish
082740,한화엔진,70100,2.3x,+38.8%,Effort vs Result,Effort vs Result,bullish
271560,오리온,145500,2.1x,+9.8%,Effort vs Result,Effort vs Result,bullish
112610,씨에스윈드,68800,0.7x,+18.7%,No Supply,No Supply,bullish
001430,세아베스틸지주,69800,0.6x,+1.5%,No Supply,No Supply,bullish
003570,SNT다이내믹스,56900,0.4x,+8.9%,No Supply,No Supply,bullish
475150,SK이터닉스,53200,0.3x,+22.3%,No Supply,No Supply,bullish
100090,SK오션플랜트,23200,0.3x,+5.0%,No Supply,No Supply + Testing,bullish
456040,OCI,137200,6.3x,+50.5%,Effort vs Result,Effort vs Result,bullish
415640,KB발해인프라,9930,1.6x,-0.4%,Stopping Volume,Stopping Volume,bullish
100840,SNT에너지,54300,0.4x,+11.1%,No Supply,No Supply,bullish
001510,SK증권,1863,0.0x,+2.4%,Testing,Testing,bullish
005880,대한해운,2635,0.3x,+10.2%,No Supply,No Supply,bullish
003030,세아제강지주,204500,0.6x,+13.2%,No Supply,No Supply,bullish
003850,보령,9810,0.6x,+2.0%,No Supply,No Supply,bullish
178920,PI첨단소재,25900,0.6x,+19.2%,No Supply,No Supply,bullish
093050,LF,25300,0.4x,+9.4%,No Supply,No Supply + Testing,bullish
003000,부광약품,7170,0.6x,+9.7%,No Supply,No Supply,bullish
383800,LX홀딩스,8900,2.4x,+5.0%,Effort vs Result,Effort vs Result,bullish
014830,유니드,95600,5.3x,+15.6%,Effort vs Result,Effort vs Result,bullish
006340,대원전선,8140,9.5x,+47.0%,Effort vs Result,Effort vs Result,bullish
005810,풍산홀딩스,44100,0.2x,+7.7%,No Supply,No Supply + Testing,bullish
001530,DI동일,30400,2.4x,+33.5%,Effort vs Result,Effort vs Result,bullish
017900,광전자,10490,0.3x,+114.8%,No Supply,No Supply,bullish
009410,태영건설,2025,0.6x,+9.0%,No Supply,No Supply,bullish
019170,신풍제약,11370,0.5x,+0.1%,No Supply,No Supply,bullish
000070,삼양홀딩스,69300,2.3x,+0.1%,Stopping Volume,Stopping Volume,bullish
344820,KCC글라스,28550,0.5x,+5.0%,No Supply,No Supply,bullish
126720,수산인더스트리,30650,3.4x,+10.3%,Effort vs Result,Effort vs Result,bullish
092790,넥스틸,15510,0.2x,+20.0%,No Supply,No Supply,bullish
018250,애경산업,15250,0.3x,+3.0%,No Supply,No Supply + Testing,bullish
034830,한국토지신탁,1537,0.7x,+0.4%,No Supply,No Supply,bullish
104700,한국철강,10000,0.4x,+4.6%,No Supply,No Supply + Testing,bullish
053690,한미글로벌,28050,0.5x,+13.5%,No Supply,No Supply,bullish
334890,이지스밸류플러스리츠,4305,1.5x,+2.7%,Stopping Volume,Stopping Volume,bullish
008350,남선알미늄,2265,0.1x,+34.5%,No Supply,No Supply,bullish
005010,휴스틸,5030,0.3x,+1.6%,No Supply,No Supply + Testing,bullish
001790,대한제당,3020,0.6x,+4.1%,No Supply,No Supply,bullish
084680,이월드,1879,0.3x,+12.0%,No Supply,No Supply + Testing,bullish
001130,대한제분,156500,0.0x,+4.4%,Testing,Testing,bullish
013580,계룡건설,28850,0.5x,+8.1%,No Supply,No Supply,bullish
001780,알루코,2515,0.2x,+7.9%,No Supply,No Supply,bullish
298690,에어부산,2075,0.5x,+8.3%,No Supply,No Supply,bullish
002150,도화엔지니어링,6960,0.5x,+5.2%,No Supply,No Supply,bullish
018470,조일알미늄,1797,0.3x,+29.0%,No Supply,No Supply,bullish
016880,웅진,2760,0.6x,+9.3%,No Supply,No Supply,bullish
005960,동부건설,9140,0.5x,+7.2%,No Supply,No Supply + Testing,bullish
008970,KBI동양철관,1898,0.3x,+6.0%,No Supply,No Supply,bullish
016450,한세예스24홀딩스,4645,0.3x,+1.6%,No Supply,No Supply,bullish
004960,한신공영,14800,0.4x,+2.4%,Testing,Testing,bullish
027970,한국제지,798,0.4x,+1.3%,No Supply,No Supply + Testing,bullish
011280,태림포장,2130,0.1x,+2.1%,No Supply,No Supply + Testing,bullish
020120,키다리스튜디오,3870,0.7x,+10.1%,No Supply,No Supply,bullish
004140,동방,2940,0.4x,+6.6%,No Supply,No Supply + Testing,bullish
004080,신흥,14080,0.2x,+1.6%,Testing,Testing,bullish
014160,대영포장,1218,0.2x,+7.6%,No Supply,No Supply + Testing,bullish
095720,웅진씽크빅,1154,1.6x,+1.8%,Stopping Volume,Stopping Volume,bullish
120030,조선선재,101100,2.1x,-0.4%,Stopping Volume,Stopping Volume,bullish
139990,아주스틸,3235,0.3x,+4.0%,No Supply,No Supply,bullish
37550L,DL이앤씨2우(전환),58500,0.2x,+32.5%,No Supply,No Supply,bullish
001020,페이퍼코리아,664,0.3x,+0.8%,No Supply,No Supply,bullish
