ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
005935,삼성전자우,189300,2.7x,+35.2%,Effort vs Result,Effort vs Result,bullish
028260,삼성물산,375500,3.7x,+26.5%,Effort vs Result,Effort vs Result,bullish
006800,미래에셋증권,83800,5.3x,+24.4%,Effort vs Result,Effort vs Result,bullish
003670,포스코퓨처엠,288500,2.6x,+30.0%,Effort vs Result,Effort vs Result,bullish
066570,LG전자,154900,2.9x,+27.2%,Effort vs Result,Effort vs Result,bullish
071050,한국금융지주,291500,2.6x,+22.1%,Effort vs Result,Effort vs Result,bullish
278470,에이피알,422000,1.6x,+18.1%,Stopping Volume,Stopping Volume,bullish
039490,키움증권,484500,3.3x,+10.2%,Effort vs Result,Effort vs Result,bullish
377300,카카오페이,63300,6.9x,+11.5%,Effort vs Result,Effort vs Result,bullish
009830,한화솔루션,48100,0.7x,+5.6%,No Supply,No Supply,bullish
010060,OCI홀딩스,337500,0.7x,+55.4%,No Supply,No Supply,bullish
011790,SKC,161200,3.4x,+58.8%,Effort vs Result,Effort vs Result,bullish
018880,한온시스템,5410,5.8x,+30.8%,Effort vs Result,Effort vs Result,bullish
336260,두산퓨얼셀,78300,3.7x,+83.1%,Effort vs Result,Effort vs Result,bullish
004800,효성,258500,3.0x,+63.6%,Effort vs Result,Effort vs Result,bullish
012510,더존비즈온,120000,0.4x,+0.7%,Testing,Testing,bullish
00680K,미래에셋증권2우B,23800,4.6x,+16.2%,Effort vs Result,Effort vs Result,bullish
006360,GS건설,35450,0.4x,+18.1%,No Supply,No Supply + Testing,bullish
097230,HJ중공업,27850,0.6x,+6.2%,No Supply,No Supply,bullish
003470,유안타증권,7830,9.9x,+55.1%,Effort vs Result,Effort vs Result,bullish
100090,SK오션플랜트,23150,0.5x,+1.2%,No Supply,No Supply,bullish
071055,한국금융지주우,193200,2.8x,+14.7%,Effort vs Result,Effort vs Result,bullish
248070,솔루엠,23600,4.8x,+30.0%,Effort vs Result,Effort vs Result,bullish
000815,삼성화재우,375000,2.1x,-2.2%,Stopping Volume,Stopping Volume,bullish
066575,LG전자우,65400,2.7x,+19.4%,Effort vs Result,Effort vs Result,bullish
006120,SK디스커버리,62900,2.3x,+9.0%,Effort vs Result,Effort vs Result,bullish
005880,대한해운,2570,0.2x,+4.8%,No Supply,No Supply + Testing,bullish
011930,신성이엔지,3995,0.0x,+29.6%,Testing,Testing,bullish
161000,애경케미칼,15540,0.3x,+24.9%,No Supply,No Supply,bullish
271940,일진하이솔루스,18940,3.4x,+13.3%,Effort vs Result,Effort vs Result,bullish
010820,퍼스텍,13440,0.2x,+39.4%,No Supply,No Supply,bullish
005810,풍산홀딩스,44800,0.2x,+7.3%,No Supply,No Supply,bullish
017900,광전자,10490,0.2x,+72.1%,No Supply,No Supply,bullish
009410,태영건설,1897,0.6x,+0.0%,No Supply,No Supply,bullish
010690,화신,12320,0.6x,+1.9%,No Supply,No Supply,bullish
092220,KEC,1838,0.0x,+22.2%,Testing,Testing,bullish
006805,미래에셋증권우,25850,5.4x,+15.0%,Effort vs Result,Effort vs Result,bullish
001230,동국홀딩스,11400,0.0x,+9.8%,Testing,Testing,bullish
02826K,삼성물산우B,220000,4.2x,+17.1%,Effort vs Result,Effort vs Result,bullish
053690,한미글로벌,27050,0.4x,+4.8%,No Supply,No Supply,bullish
004980,성신양회,11440,0.3x,+12.2%,No Supply,No Supply + Testing,bullish
008350,남선알미늄,2050,0.1x,+13.1%,No Supply,No Supply,bullish
001130,대한제분,156500,0.0x,+3.8%,Testing,Testing,bullish
013580,계룡건설,28650,0.5x,+5.4%,No Supply,No Supply + Testing,bullish
003350,한국화장품제조,9990,0.7x,+4.6%,No Supply,No Supply,bullish
018470,조일알미늄,1705,0.1x,+16.4%,No Supply,No Supply,bullish
001080,만호제강,5150,2.4x,-0.6%,Effort vs Result,Effort vs Result,bullish
432320,KB스타리츠,2040,2.4x,-18.7%,Stopping Volume,Stopping Volume,bullish
005430,한국공항,63600,4.9x,+7.1%,Effort vs Result,Effort vs Result,bullish
002990,금호건설,5360,0.6x,+5.4%,No Supply,No Supply,bullish
017550,수산세보틱스,3115,0.2x,+30.3%,No Supply,No Supply,bullish
008970,KBI동양철관,1850,0.3x,+2.5%,No Supply,No Supply,bullish
