ticker,name,price,ma50,vs_ma50,vol_ratio,trend_score,pattern,bottom1,bottom2,neckline,dist_from_neckline,market,pivot_price,distance,vol_dryup
055550,신한지주,107300,99332,+8.0%,0.9x,7/7,Double Bottom,92600.0,91600.0,107500.0,-0.2%,KOSPI,,,
086790,하나금융지주,136800,121440,+12.6%,1.0x,7/7,Double Bottom,112400.0,109700.0,132000.0,+3.6%,KOSPI,,,
161390,한국타이어앤테크놀로지,71500,65848,+8.6%,0.8x,6/7,Double Bottom,59100.0,59900.0,73500.0,-2.7%,KOSPI,,,
139130,iM금융지주,18130,17793,+1.9%,1.4x,6/7,Double Bottom,16600.0,15830.0,18320.0,-1.0%,KOSPI,,,
003690,코리안리,13880,13212,+5.1%,0.8x,6/7,Double Bottom,12760.0,12410.0,14000.0,-0.9%,KOSPI,,,
096530,씨젠,29250,28826,+1.5%,0.9x,6/7,Double Bottom,27350.0,26950.0,29500.0,-0.8%,KOSDAQ,,,
121440,골프존홀딩스,6660,5144,+29.5%,0.5x,6/7,Pivot Setup,,,,,KOSDAQ,6710.0,-0.7%,0.6x avg
053060,세동,1440,1380,+4.3%,0.4x,6/7,Double Bottom,1262.0,1265.0,1407.0,+2.3%,KOSDAQ,,,
