ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
412350,레이저쎌,9150,0.4x,+7.3%,No Supply,No Supply,bullish
066980,한성크린텍,2355,2.3x,+51.3%,Effort vs Result,Effort vs Result,bullish
131400,이브이첨단소재,1930,6.7x,+19.4%,Effort vs Result,Effort vs Result,bullish
357230,에이치피오,2735,0.1x,+5.9%,No Supply,No Supply,bullish
052860,아이앤씨,6180,0.5x,+14.6%,No Supply,No Supply,bullish
039340,한국경제TV,4790,2.1x,-2.5%,Effort vs Result,Effort vs Result,bullish
004590,한국가구,6510,0.4x,+14.3%,No Supply,No Supply,bullish
253840,수젠텍,5730,0.1x,+2.5%,No Supply,No Supply,bullish
168330,내츄럴엔도텍,2585,0.3x,+6.7%,No Supply,No Supply,bullish
017650,대림제지,9290,0.6x,+1.4%,No Supply,No Supply,bullish
058400,KNN,614,2.1x,-14.3%,Effort vs Result,Effort vs Result,bullish
017480,삼현철강,5060,0.3x,+6.0%,No Supply,No Supply,bullish
185490,아이진,1779,0.4x,+15.9%,No Supply,No Supply,bullish
900260,로스웰,1664,3.5x,+1.8%,Effort vs Result,Effort vs Result,bullish
198080,캐프,3265,3.3x,+13.5%,Effort vs Result,Effort vs Result,bullish
288620,에스프리즘,9870,0.2x,+3.3%,No Supply,No Supply + Testing,bullish
465480,인스피언,5640,0.1x,+1.0%,No Supply,No Supply,bullish
297570,알로이스,1532,5.5x,-3.2%,Effort vs Result,Effort vs Result,bullish
451700,엔에이치스팩29호,3440,0.0x,+17.8%,Testing,Testing,bullish
072770,멤레이비티,1175,10.1x,-19.6%,Effort vs Result,Effort vs Result,bullish
122690,서진오토모티브,2100,2.0x,-11.2%,Effort vs Result,Effort vs Result,bullish
066130,하츠,3685,1.5x,-12.9%,Stopping Volume,Stopping Volume,bullish
206400,베노티앤알,1244,2.1x,+5.6%,Effort vs Result,Effort vs Result,bullish
065650,하이퍼코퍼레이션,2110,0.0x,+3.4%,Testing,Testing,bullish
066910,손오공,680,0.0x,+7.0%,Testing,Testing,bullish
027040,서울전자통신,3120,18.2x,+25.7%,Effort vs Result,Effort vs Result,bullish
066900,디에이피,1811,1.6x,+13.4%,Stopping Volume,Stopping Volume,bullish
073570,리튬포어스,3360,2.2x,+3.4%,Effort vs Result,Effort vs Result,bullish
406820,뷰티스킨,2705,0.2x,+7.4%,No Supply,No Supply,bullish
039740,한국정보공학,4725,0.5x,+14.9%,No Supply,No Supply + Testing,bullish
900340,윙입푸드,742,0.0x,+9.1%,Testing,Testing,bullish
900310,컬러레이,520,0.0x,+2.9%,Testing,Testing,bullish
047080,한빛소프트,1333,0.4x,+1.2%,No Supply,No Supply,bullish
900070,글로벌에스엠,610,0.0x,+5.7%,Testing,Testing,bullish
063760,이엘피,3420,0.3x,+3.9%,No Supply,No Supply,bullish
038950,파인디지털,3075,1.7x,-8.2%,Stopping Volume,Stopping Volume,bullish
276730,한울앤제주,12900,0.4x,+21.8%,No Supply,No Supply,bullish
037400,우리엔터프라이즈,993,2.4x,-0.8%,Effort vs Result,Effort vs Result,bullish
058450,한주에이알티,5160,0.1x,+31.4%,No Supply,No Supply,bullish
053060,세동,1398,0.2x,+8.4%,No Supply,No Supply,bullish
109670,씨싸이트,4120,2.4x,-16.1%,Effort vs Result,Effort vs Result,bullish
322780,코퍼스코리아,2400,2.2x,+7.0%,Effort vs Result,Effort vs Result,bullish
028080,휴맥스홀딩스,8090,0.1x,+4.8%,No Supply,No Supply + Testing,bullish
035290,골드앤에스,761,0.0x,+12.0%,Testing,Testing,bullish
309930,조이웍스앤코,3650,0.0x,+85.9%,Testing,Testing,bullish
032800,판타지오,1870,0.1x,+0.6%,No Supply,No Supply,bullish
079190,케스피온,890,0.1x,+11.3%,No Supply,No Supply + Testing,bullish
482680,미래에셋비전스팩7호,2055,0.0x,+0.6%,Testing,Testing,bullish
479880,한국제15호스팩,2055,0.3x,+0.0%,Testing,Testing,bullish
492220,KB제31호스팩,2040,3.5x,-0.6%,Stopping Volume,Stopping Volume,bullish
474490,유안타제16호스팩,2050,0.0x,+0.2%,Testing,Testing,bullish
493790,유안타제17호스팩,2025,2.8x,+0.6%,Stopping Volume,Stopping Volume,bullish
487830,신한제15호스팩,2025,2.1x,-1.6%,Stopping Volume,Stopping Volume,bullish
475240,하나32호스팩,2085,3.5x,-0.8%,Stopping Volume,Stopping Volume,bullish
