ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
066570,LG전자,225500,0.6x,+24.7%,No Supply,No Supply,bullish
042700,한미반도체,361000,3.9x,+15.3%,Effort vs Result,Effort vs Result,bullish
018260,삼성에스디에스,237000,0.6x,+22.8%,No Supply,No Supply,bullish
003550,LG,106500,0.4x,+0.7%,No Supply,No Supply + Testing,bullish
064400,LG씨엔에스,92800,0.5x,+19.2%,No Supply,No Supply,bullish
180640,한진칼,119900,0.4x,+5.5%,No Supply,No Supply,bullish
000990,DB하이텍,174300,3.1x,+19.5%,Effort vs Result,Effort vs Result,bullish
454910,두산로보틱스,110400,0.5x,+6.7%,No Supply,No Supply,bullish
029780,삼성카드,51500,4.0x,+1.4%,Effort vs Result,Effort vs Result,bullish
336260,두산퓨얼셀,73100,0.4x,+11.7%,No Supply,No Supply,bullish
012750,에스원,88700,2.8x,+10.9%,Effort vs Result,Effort vs Result,bullish
051600,한전KPS,63900,2.4x,+13.2%,Effort vs Result,Effort vs Result,bullish
279570,케이뱅크,6570,2.2x,+10.4%,Effort vs Result,Effort vs Result,bullish
093370,후성,19010,3.5x,+56.2%,Effort vs Result,Effort vs Result,bullish
281820,케이씨텍,87100,2.1x,+41.9%,Effort vs Result,Effort vs Result,bullish
066575,LG전자우,78800,0.3x,+14.5%,No Supply,No Supply,bullish
484870,엠앤씨솔루션,89500,4.1x,-8.4%,Effort vs Result,Effort vs Result,bullish
114090,GKL,12070,0.7x,+3.0%,No Supply,No Supply,bullish
192650,드림텍,5860,3.0x,-3.0%,Effort vs Result,Effort vs Result,bullish
002810,삼영무역,21650,0.6x,+6.2%,No Supply,No Supply,bullish
357120,코람코라이프인프라리츠,4100,2.5x,-7.9%,Effort vs Result,Effort vs Result,bullish
02826K,삼성물산우B,226000,0.5x,+7.2%,No Supply,No Supply,bullish
0030R0,대신밸류리츠,4150,2.8x,-3.1%,Effort vs Result,Effort vs Result,bullish
462520,조선내화,14490,0.6x,+0.7%,No Supply,No Supply,bullish
002460,HS화성,13330,3.1x,+7.5%,Effort vs Result,Effort vs Result,bullish
004890,동일산업,36200,2.3x,-3.5%,Stopping Volume,Stopping Volume,bullish
35320K,대덕전자1우,34600,0.5x,+17.3%,No Supply,No Supply,bullish
010770,평화홀딩스,4280,0.3x,+3.8%,No Supply,No Supply + Testing,bullish
075180,새론오토모티브,3030,0.1x,+1.8%,No Supply,No Supply + Testing,bullish
026940,부국철강,2150,2.5x,-11.1%,Effort vs Result,Effort vs Result,bullish
006345,대원전선우,10750,0.5x,+5.3%,No Supply,No Supply,bullish
00806K,대덕1우,12290,0.6x,+5.7%,No Supply,No Supply,bullish
240810,원익IPS,183300,3.3x,+51.8%,Effort vs Result,Effort vs Result,bullish
039030,이오테크닉스,612000,4.1x,+29.9%,Effort vs Result,Effort vs Result,bullish
403870,HPSP,71500,3.4x,+43.4%,Effort vs Result,Effort vs Result,bullish
357780,솔브레인,441500,5.1x,+5.5%,Effort vs Result,Effort vs Result,bullish
083650,비에이치아이,80600,2.6x,-6.4%,Effort vs Result,Effort vs Result,bullish
140860,파크시스템스,339500,3.0x,+24.5%,Effort vs Result,Effort vs Result,bullish
031330,에스에이엠티,14960,0.5x,+44.2%,No Supply,No Supply,bullish
037460,삼지전자,41550,0.2x,+11.4%,No Supply,No Supply + Testing,bullish
089890,코세스,37900,0.6x,+6.8%,No Supply,No Supply,bullish
093320,케이아이엔엑스,125200,4.2x,+13.6%,Effort vs Result,Effort vs Result,bullish
230360,에코마케팅,16000,0.0x,+0.0%,Testing,Testing,bullish
241770,메카로,46550,4.0x,+21.0%,Effort vs Result,Effort vs Result,bullish
356680,엑스게이트,16410,0.2x,+8.3%,No Supply,No Supply,bullish
092190,서울바이오시스,9420,0.3x,+6.3%,No Supply,No Supply,bullish
215200,메가스터디교육,40400,2.3x,-7.7%,Effort vs Result,Effort vs Result,bullish
254490,미래반도체,25650,0.6x,+3.1%,No Supply,No Supply,bullish
243070,휴온스,29450,0.2x,+1.6%,No Supply,No Supply + Testing,bullish
456010,아이씨티케이,23600,0.3x,+5.2%,No Supply,No Supply,bullish
187870,디바이스,23600,0.6x,+19.8%,No Supply,No Supply,bullish
159010,아스플로,21850,2.1x,+77.1%,Effort vs Result,Effort vs Result,bullish
036800,나이스정보통신,29050,0.5x,+4.9%,No Supply,No Supply,bullish
112290,와이씨켐,13690,0.5x,+2.9%,No Supply,No Supply,bullish
108860,셀바스AI,9780,2.4x,-18.8%,Effort vs Result,Effort vs Result,bullish
051360,토비스,17560,0.4x,+1.5%,No Supply,No Supply + Testing,bullish
061090,세나테크놀로지,43250,0.4x,+1.0%,No Supply,No Supply + Testing,bullish
446540,메가터치,8260,0.6x,+26.5%,No Supply,No Supply,bullish
270660,에브리봇,16090,3.8x,-2.6%,Effort vs Result,Effort vs Result,bullish
149950,아바텍,13860,0.3x,+6.3%,No Supply,No Supply + Testing,bullish
126730,코칩,21500,0.2x,+6.3%,No Supply,No Supply,bullish
192440,슈피겐코리아,30300,0.4x,+7.0%,Testing,Testing,bullish
032580,피델릭스,5640,0.2x,+83.4%,No Supply,No Supply,bullish
140670,알에스오토메이션,13340,2.8x,-13.9%,Effort vs Result,Effort vs Result,bullish
331920,셀레믹스,15270,0.1x,+0.1%,No Supply,No Supply,bullish
142210,유니트론텍,6820,0.4x,+6.1%,No Supply,No Supply,bullish
036010,아비코전자,10600,0.4x,+1.9%,No Supply,No Supply + Testing,bullish
222040,코스맥스엔비티,6670,0.4x,+12.4%,No Supply,No Supply,bullish
322510,제이엘케이,5210,3.9x,-12.5%,Effort vs Result,Effort vs Result,bullish
052900,KX하이텍,1554,0.4x,+9.5%,No Supply,No Supply,bullish
048550,SM C&C,1100,3.1x,+4.9%,Effort vs Result,Effort vs Result,bullish
457370,한켐,12100,0.3x,+26.6%,No Supply,No Supply + Testing,bullish
453860,에이에스텍,12950,2.4x,-2.1%,Effort vs Result,Effort vs Result,bullish
147760,피엠티,7260,0.4x,+39.7%,No Supply,No Supply,bullish
320000,한울반도체,11420,0.5x,+18.0%,No Supply,No Supply,bullish
198440,강동씨앤엘,1090,2.2x,-0.8%,Effort vs Result,Effort vs Result,bullish
365590,하이딥,1482,2.1x,-14.9%,Effort vs Result,Effort vs Result,bullish
089140,넥스턴앤롤코리아,2590,0.3x,+15.7%,No Supply,No Supply + Testing,bullish
047080,한빛소프트,1459,0.5x,+6.5%,No Supply,No Supply,bullish
071850,캐스텍코리아,1475,2.5x,-1.5%,Effort vs Result,Effort vs Result,bullish
079650,서산,1690,7.2x,+30.0%,Effort vs Result,Effort vs Result,bullish
239610,에이치엘사이언스,5610,2.5x,-25.5%,Stopping Volume,Stopping Volume,bullish
457600,벡트,2200,2.3x,+11.0%,Effort vs Result,Effort vs Result,bullish
065060,지엔코,4085,0.5x,+34.7%,No Supply,No Supply,bullish
026910,광진실업,3640,0.3x,+47.1%,No Supply,No Supply,bullish
473050,유안타제15호스팩,2080,0.1x,+0.7%,Testing,Testing,bullish
471050,대신밸런스제17호스팩,2085,1.6x,-0.7%,Stopping Volume,Stopping Volume,bullish
474660,신한제12호스팩,2055,0.2x,+0.2%,Testing,Testing,bullish
473950,에스케이증권제13호스팩,2040,2.7x,+0.3%,Effort vs Result,Effort vs Result,bullish
